Entity,Code,Year,Primary energy consumption (TWh)
Malta,MLT,1992,8.975677
Malta,MLT,1993,9.474625
Malta,MLT,1994,10.14338
Malta,MLT,1995,9.842447
Malta,MLT,1996,10.209197
Malta,MLT,1997,10.890258
Malta,MLT,1998,11.405865
Malta,MLT,1999,12.645787
Malta,MLT,2000,18.514675
Malta,MLT,2001,20.39525
Malta,MLT,2002,19.899649
Malta,MLT,2003,23.127022
Malta,MLT,2004,24.279015
Malta,MLT,2005,20.713343
Malta,MLT,2006,21.168182
Malta,MLT,2007,23.059702
Malta,MLT,2008,23.88174
Malta,MLT,2009,25.449509
Malta,MLT,2010,30.380507
Malta,MLT,2011,28.883959
Malta,MLT,2012,27.543236
Malta,MLT,2013,26.145313
Malta,MLT,2014,26.757277
Malta,MLT,2015,29.281261
Malta,MLT,2016,32.54764
Malta,MLT,2017,37.072598
Malta,MLT,2018,38.702606
Malta,MLT,2019,40.37603
Netherlands,NLD,1965,413.96008
Netherlands,NLD,1966,443.37744
Netherlands,NLD,1967,468.80002
Netherlands,NLD,1968,524.3931
Netherlands,NLD,1969,584.78674
Netherlands,NLD,1970,659.7977
Netherlands,NLD,1971,695.7717
Netherlands,NLD,1972,808.1382
Netherlands,NLD,1973,859.68176
Netherlands,NLD,1974,815.95734
Netherlands,NLD,1975,822.84546
Netherlands,NLD,1976,897.42334
Netherlands,NLD,1977,881.3143
Netherlands,NLD,1978,899.1806
Netherlands,NLD,1979,928.8725
Netherlands,NLD,1980,872.1952
Netherlands,NLD,1981,827.1
Netherlands,NLD,1982,764.4159
Netherlands,NLD,1983,768.06683
Netherlands,NLD,1984,797.36896
Netherlands,NLD,1985,822.8482
Netherlands,NLD,1986,863.6402
Netherlands,NLD,1987,881.43427
Netherlands,NLD,1988,884.37036
Netherlands,NLD,1989,888.4578
Netherlands,NLD,1990,910.73474
Netherlands,NLD,1991,928.0633
Netherlands,NLD,1992,939.11743
Netherlands,NLD,1993,946.9662
Netherlands,NLD,1994,936.80884
Netherlands,NLD,1995,974.96185
Netherlands,NLD,1996,1017.11066
Netherlands,NLD,1997,998.8505
Netherlands,NLD,1998,1005.94214
Netherlands,NLD,1999,993.77686
Netherlands,NLD,2000,1006.81946
Netherlands,NLD,2001,1045.5573
Netherlands,NLD,2002,1046.0612
Netherlands,NLD,2003,1053.0762
Netherlands,NLD,2004,1088.7443
Netherlands,NLD,2005,1112.242
Netherlands,NLD,2006,1089.5758
Netherlands,NLD,2007,1107.524
Netherlands,NLD,2008,1094.3888
Netherlands,NLD,2009,1079.291
Netherlands,NLD,2010,1142.5782
Netherlands,NLD,2011,1095.0137
Netherlands,NLD,2012,1059.1238
Netherlands,NLD,2013,1027.4209
Netherlands,NLD,2014,969.6319
Netherlands,NLD,2015,983.5034
Netherlands,NLD,2016,1001.68396
Netherlands,NLD,2017,986.60895
Netherlands,NLD,2018,986.38153
Netherlands,NLD,2019,985.545
Netherlands,NLD,2020,940.1755
Netherlands,NLD,2021,965.15106
Poland,POL,1965,776.0532
Poland,POL,1966,791.17816
Poland,POL,1967,814.29987
Poland,POL,1968,876.36676
Poland,POL,1969,936.0661
Poland,POL,1970,987.92114
Poland,POL,1971,1019.14355
Poland,POL,1972,1074.9188
Poland,POL,1973,1095.064
Poland,POL,1974,1131.2563
Poland,POL,1975,1220.2694
Poland,POL,1976,1285.5217
Poland,POL,1977,1340.4154
Poland,POL,1978,1407.3624
Poland,POL,1979,1428.2526
Poland,POL,1980,1495.6301
Poland,POL,1981,1348.4725
Poland,POL,1982,1373.0583
Poland,POL,1983,1379.3741
Poland,POL,1984,1433.9169
Poland,POL,1985,1466.4424
Poland,POL,1986,1507.76
Poland,POL,1987,1556.6345
Poland,POL,1988,1526.9053
Poland,POL,1989,1469.5233
Poland,POL,1990,1210.3297
Poland,POL,1991,1184.164
Poland,POL,1992,1132.3966
Poland,POL,1993,1131.8475
Poland,POL,1994,1083.18
Poland,POL,1995,1108.7225
Poland,POL,1996,1163.95
Poland,POL,1997,1152.5406
Poland,POL,1998,1104.1995
Poland,POL,1999,1082.7218
Poland,POL,2000,1017.52454
Poland,POL,2001,1010.4564
Poland,POL,2002,999.5793
Poland,POL,2003,1034.2067
Poland,POL,2004,1041.2186
Poland,POL,2005,1064.3455
Poland,POL,2006,1116.9812
Poland,POL,2007,1113.8153
Poland,POL,2008,1133.3119
Poland,POL,2009,1093.6166
Poland,POL,2010,1166.1749
Poland,POL,2011,1172.9304
Poland,POL,2012,1139.2412
Poland,POL,2013,1141.9489
Poland,POL,2014,1100.9438
Poland,POL,2015,1112.3146
Poland,POL,2016,1160.6875
Poland,POL,2017,1205.9008
Poland,POL,2018,1219.6346
Poland,POL,2019,1184.7482
Poland,POL,2020,1134.18
Poland,POL,2021,1233.894
Portugal,PRT,1965,49.829292
Portugal,PRT,1966,54.55657
Portugal,PRT,1967,58.333893
Portugal,PRT,1968,59.39734
Portugal,PRT,1969,64.35529
Portugal,PRT,1970,76.88243
Portugal,PRT,1971,84.65108
Portugal,PRT,1972,92.02711
Portugal,PRT,1973,101.72355
Portugal,PRT,1974,106.48222
Portugal,PRT,1975,105.827126
Portugal,PRT,1976,104.73025
Portugal,PRT,1977,118.722786
Portugal,PRT,1978,125.037865
Portugal,PRT,1979,132.60844
Portugal,PRT,1980,128.8047
Portugal,PRT,1981,126.46209
Portugal,PRT,1982,136.85953
Portugal,PRT,1983,141.71661
Portugal,PRT,1984,147.62653
Portugal,PRT,1985,150.63393
Portugal,PRT,1986,159.43527
Portugal,PRT,1987,163.16216
Portugal,PRT,1988,181.04091
Portugal,PRT,1989,195.47192
Portugal,PRT,1990,198.46423
Portugal,PRT,1991,205.95268
Portugal,PRT,1992,208.12202
Portugal,PRT,1993,214.16861
Portugal,PRT,1994,221.91728
Portugal,PRT,1995,243.20697
Portugal,PRT,1996,250.78986
Portugal,PRT,1997,254.40166
Portugal,PRT,1998,277.51154
Portugal,PRT,1999,283.82666
Portugal,PRT,2000,293.32214
Portugal,PRT,2001,297.6647
Portugal,PRT,2002,295.414
Portugal,PRT,2003,303.3654
Portugal,PRT,2004,297.52444
Portugal,PRT,2005,296.95776
Portugal,PRT,2006,294.78757
Portugal,PRT,2007,297.06833
Portugal,PRT,2008,286.7482
Portugal,PRT,2009,289.2268
Portugal,PRT,2010,305.08783
Portugal,PRT,2011,291.03558
Portugal,PRT,2012,265.7786
Portugal,PRT,2013,291.79355
Portugal,PRT,2014,297.68082
Portugal,PRT,2015,291.2281
Portugal,PRT,2016,311.496
Portugal,PRT,2017,301.8779
Portugal,PRT,2018,307.6907
Portugal,PRT,2019,293.03677
Portugal,PRT,2020,264.86746
Portugal,PRT,2021,265.69467
Romania,ROU,1965,278.72092
Romania,ROU,1966,297.26987
Romania,ROU,1967,331.7335
Romania,ROU,1968,352.97977
Romania,ROU,1969,405.81186
Romania,ROU,1970,432.01083
Romania,ROU,1971,458.5655
Romania,ROU,1972,483.27585
Romania,ROU,1973,525.8238
Romania,ROU,1974,529.4953
Romania,ROU,1975,577.51086
Romania,ROU,1976,622.3426
Romania,ROU,1977,659.9405
Romania,ROU,1978,710.7539
Romania,ROU,1979,724.81635
Romania,ROU,1980,731.84656
Romania,ROU,1981,733.58716
Romania,ROU,1982,727.2737
Romania,ROU,1983,722.2037
Romania,ROU,1984,716.9985
Romania,ROU,1985,714.904
Romania,ROU,1986,730.0828
Romania,ROU,1987,757.117
Romania,ROU,1988,771.1354
Romania,ROU,1989,772.4773
Romania,ROU,1990,735.2153
Romania,ROU,1991,624.4442
Romania,ROU,1992,550.6739
Romania,ROU,1993,535.22186
Romania,ROU,1994,504.85086
Romania,ROU,1995,554.8027
Romania,ROU,1996,551.40155
Romania,ROU,1997,523.3253
Romania,ROU,1998,478.84515
Romania,ROU,1999,421.17096
Romania,ROU,2000,420.3319
Romania,ROU,2001,425.10504
Romania,ROU,2002,441.30682
Romania,ROU,2003,441.2445
Romania,ROU,2004,457.3245
Romania,ROU,2005,458.29587
Romania,ROU,2006,467.62265
Romania,ROU,2007,451.19214
Romania,ROU,2008,452.44724
Romania,ROU,2009,395.30527
Romania,ROU,2010,398.93295
Romania,ROU,2011,408.6753
Romania,ROU,2012,392.96036
Romania,ROU,2013,366.62045
Romania,ROU,2014,380.50665
Romania,ROU,2015,382.46426
Romania,ROU,2016,382.57004
Romania,ROU,2017,388.99704
Romania,ROU,2018,396.42142
Romania,ROU,2019,387.3418
Romania,ROU,2020,369.3487
Romania,ROU,2021,389.81067
Slovakia,SVK,1965,106.83622
Slovakia,SVK,1966,110.583595
Slovakia,SVK,1967,111.16376
Slovakia,SVK,1968,122.68507
Slovakia,SVK,1969,128.11635
Slovakia,SVK,1970,141.7335
Slovakia,SVK,1971,151.9201
Slovakia,SVK,1972,159.76607
Slovakia,SVK,1973,166.21617
Slovakia,SVK,1974,174.93802
Slovakia,SVK,1975,183.08553
Slovakia,SVK,1976,189.93779
Slovakia,SVK,1977,199.63968
Slovakia,SVK,1978,209.45049
Slovakia,SVK,1979,215.49113
Slovakia,SVK,1980,219.0511
Slovakia,SVK,1981,217.34256
Slovakia,SVK,1982,215.01793
Slovakia,SVK,1983,215.63943
Slovakia,SVK,1984,232.29736
Slovakia,SVK,1985,239.66719
Slovakia,SVK,1986,237.59348
Slovakia,SVK,1987,242.9572
Slovakia,SVK,1988,244.17126
Slovakia,SVK,1989,247.67601
Slovakia,SVK,1990,248.35374
Slovakia,SVK,1991,222.18843
Slovakia,SVK,1992,213.74226
Slovakia,SVK,1993,209.97612
Slovakia,SVK,1994,206.84326
Slovakia,SVK,1995,209.74928
Slovakia,SVK,1996,211.20242
Slovakia,SVK,1997,207.3214
Slovakia,SVK,1998,209.52092
Slovakia,SVK,1999,211.29335
Slovakia,SVK,2000,218.24721
Slovakia,SVK,2001,224.55817
Slovakia,SVK,2002,226.42682
Slovakia,SVK,2003,219.32616
Slovakia,SVK,2004,213.59587
Slovakia,SVK,2005,225.18439
Slovakia,SVK,2006,217.3938
Slovakia,SVK,2007,203.90868
Slovakia,SVK,2008,211.0026
Slovakia,SVK,2009,192.19072
Slovakia,SVK,2010,204.73212
Slovakia,SVK,2011,197.00319
Slovakia,SVK,2012,189.30908
Slovakia,SVK,2013,194.08029
Slovakia,SVK,2014,181.19461
Slovakia,SVK,2015,182.97299
Slovakia,SVK,2016,183.81154
Slovakia,SVK,2017,194.24858
Slovakia,SVK,2018,191.07236
Slovakia,SVK,2019,184.84892
Slovakia,SVK,2020,180.85745
Slovakia,SVK,2021,197.18175
Slovenia,SVN,1990,69.29793
Slovenia,SVN,1991,69.40945
Slovenia,SVN,1992,64.88118
Slovenia,SVN,1993,66.65802
Slovenia,SVN,1994,70.94977
Slovenia,SVN,1995,74.497665
Slovenia,SVN,1996,78.158264
Slovenia,SVN,1997,79.932205
Slovenia,SVN,1998,80.1559
Slovenia,SVN,1999,79.327515
Slovenia,SVN,2000,78.62627
Slovenia,SVN,2001,82.19341
Slovenia,SVN,2002,81.775505
Slovenia,SVN,2003,80.21294
Slovenia,SVN,2004,85.180244
Slovenia,SVN,2005,85.18694
Slovenia,SVN,2006,85.954254
Slovenia,SVN,2007,85.46717
Slovenia,SVN,2008,93.64213
Slovenia,SVN,2009,86.507126
Slovenia,SVN,2010,86.66013
Slovenia,SVN,2011,84.13502
Slovenia,SVN,2012,81.75844
Slovenia,SVN,2013,80.88276
Slovenia,SVN,2014,82.971504
Slovenia,SVN,2015,74.82731
Slovenia,SVN,2016,79.97818
Slovenia,SVN,2017,80.83881
Slovenia,SVN,2018,82.48029
Slovenia,SVN,2019,80.09161
Slovenia,SVN,2020,77.384926
Slovenia,SVN,2021,74.99092
Spain,ESP,1965,337.40662
Spain,ESP,1966,381.80264
Spain,ESP,1967,411.5422
Spain,ESP,1968,433.01932
Spain,ESP,1969,490.20828
Spain,ESP,1970,528.76056
Spain,ESP,1971,582.2007
Spain,ESP,1972,629.5625
Spain,ESP,1973,689.2378
Spain,ESP,1974,717.36743
Spain,ESP,1975,736.829
Spain,ESP,1976,787.31866
Spain,ESP,1977,816.2599
Spain,ESP,1978,819.6292
Spain,ESP,1979,882.7518
Spain,ESP,1980,887.0162
Spain,ESP,1981,894.21735
Spain,ESP,1982,893.7999
Spain,ESP,1983,914.9736
Spain,ESP,1984,929.5847
Spain,ESP,1985,922.2829
Spain,ESP,1986,941.69214
Spain,ESP,1987,976.3617
Spain,ESP,1988,1019.78534
Spain,ESP,1989,1068.3877
Spain,ESP,1990,1068.7545
Spain,ESP,1991,1106.5186
Spain,ESP,1992,1159.128
Spain,ESP,1993,1121.5013
Spain,ESP,1994,1174.6917
Spain,ESP,1995,1219.4099
Spain,ESP,1996,1266.5682
Spain,ESP,1997,1336.4451
Spain,ESP,1998,1400.8822
Spain,ESP,1999,1443.7037
Spain,ESP,2000,1527.637
Spain,ESP,2001,1597.8531
Spain,ESP,2002,1615.0751
Spain,ESP,2003,1706.8696
Spain,ESP,2004,1769.3298
Spain,ESP,2005,1781.4471
Spain,ESP,2006,1807.2
Spain,ESP,2007,1846.8264
Spain,ESP,2008,1795.815
Spain,ESP,2009,1664.8059
Spain,ESP,2010,1709.8823
Spain,ESP,2011,1677.6294
Spain,ESP,2012,1668.326
Spain,ESP,2013,1584.8909
Spain,ESP,2014,1555.5511
Spain,ESP,2015,1574.9623
Spain,ESP,2016,1589.9742
Spain,ESP,2017,1608.111
Spain,ESP,2018,1637.0802
Spain,ESP,2019,1591.3844
Spain,ESP,2020,1439.4471
Spain,ESP,2021,1553.2306
Sweden,SWE,1965,392.95367
Sweden,SWE,1966,419.03528
Sweden,SWE,1967,429.21722
Sweden,SWE,1968,458.35043
Sweden,SWE,1969,458.3281
Sweden,SWE,1970,486.52866
Sweden,SWE,1971,495.3215
Sweden,SWE,1972,510.2206
Sweden,SWE,1973,539.84155
Sweden,SWE,1974,499.54837
Sweden,SWE,1975,529.47626
Sweden,SWE,1976,562.74554
Sweden,SWE,1977,555.36926
Sweden,SWE,1978,645.84265
Sweden,SWE,1979,681.1121
Sweden,SWE,1980,641.0289
Sweden,SWE,1981,636.0868
Sweden,SWE,1982,604.89655
Sweden,SWE,1983,601.3579
Sweden,SWE,1984,636.6676
Sweden,SWE,1985,691.6258
Sweden,SWE,1986,716.90735
Sweden,SWE,1987,701.8713
Sweden,SWE,1988,685.92914
Sweden,SWE,1989,670.8262
Sweden,SWE,1990,682.3116
Sweden,SWE,1991,647.09296
Sweden,SWE,1992,651.9662
Sweden,SWE,1993,644.95746
Sweden,SWE,1994,645.0395
Sweden,SWE,1995,652.4366
Sweden,SWE,1996,633.9929
Sweden,SWE,1997,656.35815
Sweden,SWE,1998,710.3342
Sweden,SWE,1999,689.6719
Sweden,SWE,2000,639.4699
Sweden,SWE,2001,685.88873
Sweden,SWE,2002,642.0112
Sweden,SWE,2003,615.18054
Sweden,SWE,2004,662.64197
Sweden,SWE,2005,680.8416
Sweden,SWE,2006,639.8087
Sweden,SWE,2007,649.4543
Sweden,SWE,2008,639.42523
Sweden,SWE,2009,586.3839
Sweden,SWE,2010,621.6394
Sweden,SWE,2011,614.62695
Sweden,SWE,2012,652.4453
Sweden,SWE,2013,611.27637
Sweden,SWE,2014,608.4588
Sweden,SWE,2015,629.0021
Sweden,SWE,2016,617.6058
Sweden,SWE,2017,637.6044
Sweden,SWE,2018,624.6076
Sweden,SWE,2019,649.55347
Sweden,SWE,2020,618.2491
Sweden,SWE,2021,634.4131
United Kingdom,GBR,1965,2316.2246
United Kingdom,GBR,1966,2327.5
United Kingdom,GBR,1967,2328.214
United Kingdom,GBR,1968,2411.4243
United Kingdom,GBR,1969,2498.7305
United Kingdom,GBR,1970,2551.043
United Kingdom,GBR,1971,2503.8496
United Kingdom,GBR,1972,2540.6985
United Kingdom,GBR,1973,2667.0833
United Kingdom,GBR,1974,2533.1792
United Kingdom,GBR,1975,2388.2493
United Kingdom,GBR,1976,2437.3584
United Kingdom,GBR,1977,2482.9485
United Kingdom,GBR,1978,2497.1929
United Kingdom,GBR,1979,2614.0388
United Kingdom,GBR,1980,2381.1255
United Kingdom,GBR,1981,2315.192
United Kingdom,GBR,1982,2285.1692
United Kingdom,GBR,1983,2294.409
United Kingdom,GBR,1984,2293.4163
United Kingdom,GBR,1985,2390.7266
United Kingdom,GBR,1986,2457.0557
United Kingdom,GBR,1987,2452.9358
United Kingdom,GBR,1988,2485.6873
United Kingdom,GBR,1989,2488.6924
United Kingdom,GBR,1990,2508.3936
United Kingdom,GBR,1991,2561.2168
United Kingdom,GBR,1992,2545.3274
United Kingdom,GBR,1993,2574.725
United Kingdom,GBR,1994,2543.823
United Kingdom,GBR,1995,2552.5452
United Kingdom,GBR,1996,2676.295
United Kingdom,GBR,1997,2629.9988
United Kingdom,GBR,1998,2658.1606
United Kingdom,GBR,1999,2644.8433
United Kingdom,GBR,2000,2664.4966
United Kingdom,GBR,2001,2689.6152
United Kingdom,GBR,2002,2632.163
United Kingdom,GBR,2003,2673.9204
United Kingdom,GBR,2004,2688.2712
United Kingdom,GBR,2005,2718.5632
United Kingdom,GBR,2006,2685.4065
United Kingdom,GBR,2007,2605.1782
United Kingdom,GBR,2008,2557.6836
United Kingdom,GBR,2009,2432.2246
United Kingdom,GBR,2010,2489.4019
United Kingdom,GBR,2011,2356.0586
United Kingdom,GBR,2012,2385.4973
United Kingdom,GBR,2013,2377.2146
United Kingdom,GBR,2014,2244.6433
United Kingdom,GBR,2015,2276.8586
United Kingdom,GBR,2016,2252.7917
United Kingdom,GBR,2017,2247.0615
United Kingdom,GBR,2018,2237.6284
United Kingdom,GBR,2019,2185.3584
United Kingdom,GBR,2020,1961.1682
United Kingdom,GBR,2021,1994.2782
