Entity,Code,Year,2_1_EnergyPC
Romania,ROU,1974,25347.236
Romania,ROU,1975,27283.2
Romania,ROU,1976,29014.125
Romania,ROU,1977,30441.885
Romania,ROU,1978,32537.676
Romania,ROU,1979,32955.94
Romania,ROU,1980,33077.473
Romania,ROU,1981,32988.78
Romania,ROU,1982,32567.805
Romania,ROU,1983,32235.824
Romania,ROU,1984,31916.19
Romania,ROU,1985,31737.732
Romania,ROU,1986,32322.682
Romania,ROU,1987,33421.176
Romania,ROU,1988,33942.176
Romania,ROU,1989,33898.363
Romania,ROU,1990,32195.12
Romania,ROU,1991,27336.96
Romania,ROU,1992,24151.342
Romania,ROU,1993,23555.578
Romania,ROU,1994,22306.184
Romania,ROU,1995,24621.635
Romania,ROU,1996,24596.516
Romania,ROU,1997,23478.516
Romania,ROU,1998,21607.326
Romania,ROU,1999,19110.252
Romania,ROU,2000,19175.828
Romania,ROU,2001,19502.389
Romania,ROU,2002,20380.363
Romania,ROU,2003,20540.846
Romania,ROU,2004,21481.434
Romania,ROU,2005,21728.15
Romania,ROU,2006,22364.225
Romania,ROU,2007,21750.252
Romania,ROU,2008,21966.107
Romania,ROU,2009,19314.918
Romania,ROU,2010,19617.842
Romania,ROU,2011,20211.152
Romania,ROU,2012,19514.236
Romania,ROU,2013,18270.229
Romania,ROU,2014,19029.295
Romania,ROU,2015,19213.441
Romania,ROU,2016,19323.846
Romania,ROU,2017,19747.193
Romania,ROU,2018,20218.59
Romania,ROU,2019,19839.049
Romania,ROU,2020,18997.426
Romania,ROU,2021,20167.602
Slovakia,SVK,1965,24483.97
Slovakia,SVK,1966,25130.607
Slovakia,SVK,1967,25070.965
Slovakia,SVK,1968,27483.607
Slovakia,SVK,1969,28519.625
Slovakia,SVK,1970,31337.059
Slovakia,SVK,1971,33334.043
Slovakia,SVK,1972,34753.195
Slovakia,SVK,1973,35812.48
Slovakia,SVK,1974,37312.36
Slovakia,SVK,1975,38649.555
Slovakia,SVK,1976,39683.26
Slovakia,SVK,1977,41286.664
Slovakia,SVK,1978,42890.543
Slovakia,SVK,1979,43701.535
Slovakia,SVK,1980,44040.234
Slovakia,SVK,1981,43366.867
Slovakia,SVK,1982,42593.418
Slovakia,SVK,1983,42428.37
Slovakia,SVK,1984,45414.504
Slovakia,SVK,1985,46568.31
Slovakia,SVK,1986,45908.13
Slovakia,SVK,1987,46711.984
Slovakia,SVK,1988,46732.137
Slovakia,SVK,1989,47220.273
Slovakia,SVK,1990,47203.785
Slovakia,SVK,1991,42079.31
Slovakia,SVK,1992,40314.3
Slovakia,SVK,1993,39455.38
Slovakia,SVK,1994,38743.297
Slovakia,SVK,1995,39205.48
Slovakia,SVK,1996,39416.027
Slovakia,SVK,1997,38637.348
Slovakia,SVK,1998,39009.043
Slovakia,SVK,1999,39313.19
Slovakia,SVK,2000,40591.293
Slovakia,SVK,2001,41766.94
Slovakia,SVK,2002,42124.305
Slovakia,SVK,2003,40809.566
Slovakia,SVK,2004,39739.27
Slovakia,SVK,2005,41885.02
Slovakia,SVK,2006,40428.516
Slovakia,SVK,2007,37912.65
Slovakia,SVK,2008,39207.855
Slovakia,SVK,2009,35663.957
Slovakia,SVK,2010,37938.45
Slovakia,SVK,2011,36463.934
Slovakia,SVK,2012,34997.074
Slovakia,SVK,2013,35842.93
Slovakia,SVK,2014,33433.38
Slovakia,SVK,2015,33731.168
Slovakia,SVK,2016,33843.6
Slovakia,SVK,2017,35711.28
Slovakia,SVK,2018,35080.094
Slovakia,SVK,2019,33892.78
Slovakia,SVK,2020,33144.223
Slovakia,SVK,2021,36195.938
Slovenia,SVN,1990,34892.688
Slovenia,SVN,1991,34882.64
Slovenia,SVN,1992,32581.604
Slovenia,SVN,1993,33468.152
Slovenia,SVN,1994,35627.117
Slovenia,SVN,1995,37415.05
Slovenia,SVN,1996,39262.27
Slovenia,SVN,1997,40170.348
Slovenia,SVN,1998,40314.047
Slovenia,SVN,1999,39938.07
Slovenia,SVN,2000,39623.406
Slovenia,SVN,2001,41459.707
Slovenia,SVN,2002,41222.293
Slovenia,SVN,2003,40319.902
Slovenia,SVN,2004,42659.85
Slovenia,SVN,2005,42491.914
Slovenia,SVN,2006,42687.344
Slovenia,SVN,2007,42242.934
Slovenia,SVN,2008,46037.574
Slovenia,SVN,2009,42289.82
Slovenia,SVN,2010,42123.36
Slovenia,SVN,2011,40734.336
Slovenia,SVN,2012,39508.95
Slovenia,SVN,2013,39029.035
Slovenia,SVN,2014,39987.75
Slovenia,SVN,2015,35959.715
Slovenia,SVN,2016,38266.707
Slovenia,SVN,2017,38524.098
Slovenia,SVN,2018,39165.715
Slovenia,SVN,2019,37905.92
Slovenia,SVN,2020,36542.867
Slovenia,SVN,2021,35382.957
Spain,ESP,1965,10507.177
Spain,ESP,1966,11761.427
Spain,ESP,1967,12541.58
Spain,ESP,1968,13059.436
Spain,ESP,1969,14641.603
Spain,ESP,1970,15647.218
Spain,ESP,1971,17056.516
Spain,ESP,1972,18240.164
Spain,ESP,1973,19749.98
Spain,ESP,1974,20304.824
Spain,ESP,1975,20604.588
Spain,ESP,1976,21785.803
Spain,ESP,1977,22355.273
Spain,ESP,1978,22232.996
Spain,ESP,1979,23736.928
Spain,ESP,1980,23659.023
Spain,ESP,1981,23682.451
Spain,ESP,1982,23532.107
Spain,ESP,1983,23971.162
Spain,ESP,1984,24252.191
Spain,ESP,1985,23972.883
Spain,ESP,1986,24401.98
Spain,ESP,1987,25232.549
Spain,ESP,1988,26295.514
Spain,ESP,1989,27502.225
Spain,ESP,1990,27481.553
Spain,ESP,1991,28374.406
Spain,ESP,1992,29567.898
Spain,ESP,1993,28449.67
Spain,ESP,1994,29646.164
Spain,ESP,1995,30627.23
Spain,ESP,1996,31666.996
Spain,ESP,1997,33261.41
Spain,ESP,1998,34707.64
Spain,ESP,1999,35609.875
Spain,ESP,2000,37495.703
Spain,ESP,2001,39003.945
Spain,ESP,2002,38938.44
Spain,ESP,2003,40418.156
Spain,ESP,2004,41185.832
Spain,ESP,2005,40779.03
Spain,ESP,2006,40681.79
Spain,ESP,2007,40817.645
Spain,ESP,2008,39067.87
Spain,ESP,2009,35904.375
Spain,ESP,2010,36714.203
Spain,ESP,2011,35901.07
Spain,ESP,2012,35681.477
Spain,ESP,2013,34008.008
Spain,ESP,2014,33478.24
Spain,ESP,2015,33920.24
Spain,ESP,2016,34212.625
Spain,ESP,2017,34520.547
Spain,ESP,2018,34986.293
Spain,ESP,2019,33764.863
Spain,ESP,2020,30391.29
Spain,ESP,2021,32708.59
Sweden,SWE,1965,50666.06
Sweden,SWE,1966,53585.24
Sweden,SWE,1967,54450.914
Sweden,SWE,1968,57742.93
Sweden,SWE,1969,57409.145
Sweden,SWE,1970,60606.227
Sweden,SWE,1971,61349.066
Sweden,SWE,1972,62852.715
Sweden,SWE,1973,66181.89
Sweden,SWE,1974,60971.414
Sweden,SWE,1975,64378.65
Sweden,SWE,1976,68236.46
Sweden,SWE,1977,67193.32
Sweden,SWE,1978,77988.04
Sweden,SWE,1979,82100.9
Sweden,SWE,1980,77123.11
Sweden,SWE,1981,76391.32
Sweden,SWE,1982,72523.25
Sweden,SWE,1983,71974.86
Sweden,SWE,1984,76053.76
Sweden,SWE,1985,82435.34
Sweden,SWE,1986,85226.414
Sweden,SWE,1987,83179.81
Sweden,SWE,1988,81001.2
Sweden,SWE,1989,78874.5
Sweden,SWE,1990,79817.4
Sweden,SWE,1991,75294.41
Sweden,SWE,1992,75456.63
Sweden,SWE,1993,74274.734
Sweden,SWE,1994,73943.016
Sweden,SWE,1995,74491.85
Sweden,SWE,1996,72163.62
Sweden,SWE,1997,74519.52
Sweden,SWE,1998,80458.05
Sweden,SWE,1999,77938.88
Sweden,SWE,2000,72085.09
Sweden,SWE,2001,77094.32
Sweden,SWE,2002,71925.88
Sweden,SWE,2003,68647.01
Sweden,SWE,2004,73592.02
Sweden,SWE,2005,75216.664
Sweden,SWE,2006,70272.17
Sweden,SWE,2007,70868.055
Sweden,SWE,2008,69282.23
Sweden,SWE,2009,63042.453
Sweden,SWE,2010,66260.695
Sweden,SWE,2011,64920.465
Sweden,SWE,2012,68276.1
Sweden,SWE,2013,63351.69
Sweden,SWE,2014,62421.992
Sweden,SWE,2015,63862.332
Sweden,SWE,2016,62050.215
Sweden,SWE,2017,63391.555
Sweden,SWE,2018,61463.21
Sweden,SWE,2019,63260.46
Sweden,SWE,2020,59624.938
Sweden,SWE,2021,60610.234
United Kingdom,GBR,1965,42711.473
United Kingdom,GBR,1966,42659.062
United Kingdom,GBR,1967,42426.54
United Kingdom,GBR,1968,43709.57
United Kingdom,GBR,1969,45086.734
United Kingdom,GBR,1970,45840.71
United Kingdom,GBR,1971,44810.902
United Kingdom,GBR,1972,45323.223
United Kingdom,GBR,1973,47485.19
United Kingdom,GBR,1974,45047.29
United Kingdom,GBR,1975,42445.047
United Kingdom,GBR,1976,43320.625
United Kingdom,GBR,1977,44145.35
United Kingdom,GBR,1978,44401.83
United Kingdom,GBR,1979,46459.285
United Kingdom,GBR,1980,42273.758
United Kingdom,GBR,1981,41052.523
United Kingdom,GBR,1982,40481.203
United Kingdom,GBR,1983,40607.848
United Kingdom,GBR,1984,40542.465
United Kingdom,GBR,1985,42206.89
United Kingdom,GBR,1986,43317.574
United Kingdom,GBR,1987,43165.49
United Kingdom,GBR,1988,43644.805
United Kingdom,GBR,1989,43603.06
United Kingdom,GBR,1990,43845.027
United Kingdom,GBR,1991,44652.043
United Kingdom,GBR,1992,44259.45
United Kingdom,GBR,1993,44663.285
United Kingdom,GBR,1994,44021.516
United Kingdom,GBR,1995,44062.3
United Kingdom,GBR,1996,46080.582
United Kingdom,GBR,1997,45150.043
United Kingdom,GBR,1998,45486.6
United Kingdom,GBR,1999,45106.746
United Kingdom,GBR,2000,45276.035
United Kingdom,GBR,2001,45515.71
United Kingdom,GBR,2002,44345.59
United Kingdom,GBR,2003,44826.98
United Kingdom,GBR,2004,44807.617
United Kingdom,GBR,2005,45021.445
United Kingdom,GBR,2006,44165.184
United Kingdom,GBR,2007,42526.105
United Kingdom,GBR,2008,41425.242
United Kingdom,GBR,2009,39076.035
United Kingdom,GBR,2010,39665.39
United Kingdom,GBR,2011,37228.535
United Kingdom,GBR,2012,37385.125
United Kingdom,GBR,2013,36969.36
United Kingdom,GBR,2014,34653.727
United Kingdom,GBR,2015,34908.098
United Kingdom,GBR,2016,34312.46
United Kingdom,GBR,2017,34012.99
United Kingdom,GBR,2018,33682.484
United Kingdom,GBR,2019,32725.4
United Kingdom,GBR,2020,29245.209
United Kingdom,GBR,2021,29641.014
