Entity,Code,Year,0_0_Fertilizer_kg_ha
Sweden,SWE,1970,164.8465118
Sweden,SWE,1971,172.3777466
Sweden,SWE,1972,171.3462219
Sweden,SWE,1973,188.442276
Sweden,SWE,1974,160.6308441
Sweden,SWE,1975,174.8660889
Sweden,SWE,1976,177.3894653
Sweden,SWE,1977,176.4381256
Sweden,SWE,1978,174.6598816
Sweden,SWE,1979,170.1335144
Sweden,SWE,1980,162.633606
Sweden,SWE,1981,164.2033081
Sweden,SWE,1982,162.7124939
Sweden,SWE,1983,163.8750458
Sweden,SWE,1984,155.8391876
Sweden,SWE,1985,143.7207031
Sweden,SWE,1986,139.6511688
Sweden,SWE,1987,138.9334717
Sweden,SWE,1988,127.2663879
Sweden,SWE,1989,124.4899979
Sweden,SWE,1990,115.5431213
Sweden,SWE,1991,104.8051682
Sweden,SWE,1992,113.6350784
Sweden,SWE,1993,118.5631943
Sweden,SWE,1994,116.3122101
Sweden,SWE,1995,106.3918228
Sweden,SWE,1996,110.5578461
Sweden,SWE,1997,110.8716049
Sweden,SWE,1998,105.7259979
Sweden,SWE,1999,105.6953354
Sweden,SWE,2000,104.5068436
Sweden,SWE,2001,98.73355865
Sweden,SWE,2002,99.88793182
Sweden,SWE,2003,98.23706055
Sweden,SWE,2004,97.85391235
Sweden,SWE,2005,87.7687149
Sweden,SWE,2006,86.29001617
Sweden,SWE,2007,89.33030701
Sweden,SWE,2008,99.01140594
Sweden,SWE,2009,63.91205597
Sweden,SWE,2010,81.73031616
Sweden,SWE,2011,85.08148193
Sweden,SWE,2012,75.961586
Sweden,SWE,2013,84.30115509
Sweden,SWE,2014,92.62360382
Sweden,SWE,2015,96.48801422
Sweden,SWE,2016,96.29904175
Sweden,SWE,2017,104.604248
Sweden,SWE,2018,100.3501968
United Kingdom,GBR,1961,195.2891998
United Kingdom,GBR,1962,195.0801544
United Kingdom,GBR,1963,205.5257721
United Kingdom,GBR,1964,203.1547394
United Kingdom,GBR,1965,211.8272247
United Kingdom,GBR,1966,227.3620911
United Kingdom,GBR,1967,257.969635
United Kingdom,GBR,1968,246.7088013
United Kingdom,GBR,1969,226.678772
United Kingdom,GBR,1970,266.6431885
United Kingdom,GBR,1971,273.2613525
United Kingdom,GBR,1972,243.0635376
United Kingdom,GBR,1973,264.5371094
United Kingdom,GBR,1974,238.2481995
United Kingdom,GBR,1975,264.9584961
United Kingdom,GBR,1976,279.8085327
United Kingdom,GBR,1977,290.2759705
United Kingdom,GBR,1978,298.8754272
United Kingdom,GBR,1979,327.2807007
United Kingdom,GBR,1980,296.9066162
United Kingdom,GBR,1981,333.1402893
United Kingdom,GBR,1982,368.1469727
United Kingdom,GBR,1983,379.3303528
United Kingdom,GBR,1984,374.1693115
United Kingdom,GBR,1985,359.9427795
United Kingdom,GBR,1986,381.8443909
United Kingdom,GBR,1987,358.183136
United Kingdom,GBR,1988,357.5370178
United Kingdom,GBR,1989,374.6642761
United Kingdom,GBR,1990,360.7250671
United Kingdom,GBR,1991,330.5923462
United Kingdom,GBR,1992,305.6148987
United Kingdom,GBR,1993,340.6665649
United Kingdom,GBR,1994,375.4017944
United Kingdom,GBR,1995,369.1037598
United Kingdom,GBR,1996,389.6359558
United Kingdom,GBR,1997,356.4698486
United Kingdom,GBR,1998,332.8002625
United Kingdom,GBR,1999,337.3330994
United Kingdom,GBR,2000,300.2042236
United Kingdom,GBR,2001,330.9148865
United Kingdom,GBR,2002,323.3667603
United Kingdom,GBR,2003,315.9568787
United Kingdom,GBR,2004,305.5507813
United Kingdom,GBR,2005,291.8484802
United Kingdom,GBR,2006,256.481781
United Kingdom,GBR,2007,254.5603943
United Kingdom,GBR,2008,256.6194763
United Kingdom,GBR,2009,212.4318085
United Kingdom,GBR,2010,243.0485687
United Kingdom,GBR,2011,246.9481964
United Kingdom,GBR,2012,232.9362488
United Kingdom,GBR,2013,233.0258179
United Kingdom,GBR,2014,247.8543396
United Kingdom,GBR,2015,252.3706512
United Kingdom,GBR,2016,247.7592773
United Kingdom,GBR,2017,248.5664978
United Kingdom,GBR,2018,245.6197815
