Entity,Code,Year,2_1_GDPPC2015
Netherlands,NLD,1984,26659.5859375
Netherlands,NLD,1985,27220.21875
Netherlands,NLD,1986,27824
Netherlands,NLD,1987,28181.958984375
Netherlands,NLD,1988,28964.021484375
Netherlands,NLD,1989,30063.37109375
Netherlands,NLD,1990,31106.052734375
Netherlands,NLD,1991,31614.65234375
Netherlands,NLD,1992,31911.8359375
Netherlands,NLD,1993,32088.70703125
Netherlands,NLD,1994,32840.27734375
Netherlands,NLD,1995,33696.7421875
Netherlands,NLD,1996,34715.16015625
Netherlands,NLD,1997,36032.0390625
Netherlands,NLD,1998,37480.7109375
Netherlands,NLD,1999,39106.38671875
Netherlands,NLD,2000,40456.94140625
Netherlands,NLD,2001,41087.04296875
Netherlands,NLD,2002,40914.32421875
Netherlands,NLD,2003,40785.12109375
Netherlands,NLD,2004,41450.40234375
Netherlands,NLD,2005,42201.77734375
Netherlands,NLD,2006,43592.3046875
Netherlands,NLD,2007,45138.6796875
Netherlands,NLD,2008,45939.1484375
Netherlands,NLD,2009,44027.6015625
Netherlands,NLD,2010,44390.50390625
Netherlands,NLD,2011,44869.3125
Netherlands,NLD,2012,44242.97265625
Netherlands,NLD,2013,44055.3046875
Netherlands,NLD,2014,44521.89453125
Netherlands,NLD,2015,45193.40234375
Netherlands,NLD,2016,45938.78515625
Netherlands,NLD,2017,46997.34375
Netherlands,NLD,2018,47826.8203125
Netherlands,NLD,2019,48443.73046875
Netherlands,NLD,2020,46345.34765625
Poland,POL,1990,5120.15283203125
Poland,POL,1991,4744.08837890625
Poland,POL,1992,4848.5087890625
Poland,POL,1993,5016.97900390625
Poland,POL,1994,5271.3828125
Poland,POL,1995,5638.14501953125
Poland,POL,1996,5978.3896484375
Poland,POL,1997,6359.775390625
Poland,POL,1998,6652.5302734375
Poland,POL,1999,6962.77197265625
Poland,POL,2000,7356.775390625
Poland,POL,2001,7451.4140625
Poland,POL,2002,7606.64013671875
Poland,POL,2003,7878.06591796875
Poland,POL,2004,8275.45703125
Poland,POL,2005,8569.4296875
Poland,POL,2006,9100.5986328125
Poland,POL,2007,9748.5341796875
Poland,POL,2008,10156.583984375
Poland,POL,2009,10437.162109375
Poland,POL,2010,10858.53515625
Poland,POL,2011,11369.029296875
Poland,POL,2012,11519.6845703125
Poland,POL,2013,11656.4033203125
Poland,POL,2014,12059.2470703125
Poland,POL,2015,12578.4951171875
Poland,POL,2016,12979.2548828125
Poland,POL,2017,13604.5400390625
Poland,POL,2018,14332.916015625
Poland,POL,2019,15016.6728515625
Poland,POL,2020,14660.7939453125
Portugal,PRT,1960,3934.94482421875
Portugal,PRT,1961,4119.44140625
Portugal,PRT,1962,4360.34033203125
Portugal,PRT,1963,4597.86083984375
Portugal,PRT,1964,4885.31005859375
Portugal,PRT,1965,5271.646484375
Portugal,PRT,1966,5528.15185546875
Portugal,PRT,1967,5983.052734375
Portugal,PRT,1968,6541.99560546875
Portugal,PRT,1969,6740.95654296875
Portugal,PRT,1970,7658.744140625
Portugal,PRT,1971,8201.2958984375
Portugal,PRT,1972,8872.365234375
Portugal,PRT,1973,9863.0791015625
Portugal,PRT,1974,9837.6162109375
Portugal,PRT,1975,9059.0068359375
Portugal,PRT,1976,9412.5537109375
Portugal,PRT,1977,9834.9228515625
Portugal,PRT,1978,10003.3544921875
Portugal,PRT,1979,10454.759765625
Portugal,PRT,1980,10816.9521484375
Portugal,PRT,1981,10897.083984375
Portugal,PRT,1982,11061.9453125
Portugal,PRT,1983,10991.6796875
Portugal,PRT,1984,10743.6435546875
Portugal,PRT,1985,11015.0927734375
Portugal,PRT,1986,11460.794921875
Portugal,PRT,1987,12195.4384765625
Portugal,PRT,1988,13122.40234375
Portugal,PRT,1989,13987.96484375
Portugal,PRT,1990,14572.2880859375
Portugal,PRT,1991,15243.9296875
Portugal,PRT,1992,15421.9951171875
Portugal,PRT,1993,15088.4140625
Portugal,PRT,1994,15193.0546875
Portugal,PRT,1995,15788.9833984375
Portugal,PRT,1996,16280.9375
Portugal,PRT,1997,16921.72265625
Portugal,PRT,1998,17645.90625
Portugal,PRT,1999,18231.83984375
Portugal,PRT,2000,18795.03125
Portugal,PRT,2001,19025.6953125
Portugal,PRT,2002,19067.65625
Portugal,PRT,2003,18819.443359375
Portugal,PRT,2004,19110.3203125
Portugal,PRT,2005,19224.03515625
Portugal,PRT,2006,19501.232421875
Portugal,PRT,2007,19950.84375
Portugal,PRT,2008,19985.69921875
Portugal,PRT,2009,19343.279296875
Portugal,PRT,2010,19670.361328125
Portugal,PRT,2011,19365.181640625
Portugal,PRT,2012,18654.95703125
Portugal,PRT,2013,18584.5546875
Portugal,PRT,2014,18833.052734375
Portugal,PRT,2015,19250.107421875
Portugal,PRT,2016,19700.91015625
Portugal,PRT,2017,20441.486328125
Portugal,PRT,2018,21057.6171875
Portugal,PRT,2019,21617.412109375
Portugal,PRT,2020,19771.578125
Romania,ROU,1990,4996.68798828125
Romania,ROU,1991,4389.16845703125
Romania,ROU,1992,4040.701904296875
Romania,ROU,1993,4108.06494140625
Romania,ROU,1994,4275.8037109375
Romania,ROU,1995,4551.53564453125
Romania,ROU,1996,4743.04248046875
Romania,ROU,1997,4526.06103515625
Romania,ROU,1998,4443.3779296875
Romania,ROU,1999,4433.595703125
Romania,ROU,2000,4548.60205078125
Romania,ROU,2001,4853.20703125
Romania,ROU,2002,5224.76220703125
Romania,ROU,2003,5385.78759765625
Romania,ROU,2004,5981.408203125
Romania,ROU,2005,6299.41015625
Romania,ROU,2006,6845.611328125
Romania,ROU,2007,7450.0546875
Romania,ROU,2008,8280.3046875
Romania,ROU,2009,7888.89599609375
Romania,ROU,2010,7626.29443359375
Romania,ROU,2011,7809.97705078125
Romania,ROU,2012,8004.9091796875
Romania,ROU,2013,8337.673828125
Romania,ROU,2014,8670.9755859375
Romania,ROU,2015,8969.1484375
Romania,ROU,2016,9444.9951171875
Romania,ROU,2017,10195.0751953125
Romania,ROU,2018,10714.015625
Romania,ROU,2019,11221.7080078125
Romania,ROU,2020,10844.53515625
Slovakia,SVK,1992,6654.9033203125
Slovakia,SVK,1993,6755.59814453125
Slovakia,SVK,1994,7146.6015625
Slovakia,SVK,1995,7542.10986328125
Slovakia,SVK,1996,8024.38623046875
Slovakia,SVK,1997,8484.2197265625
Slovakia,SVK,1998,8818.208984375
Slovakia,SVK,1999,8799.8837890625
Slovakia,SVK,2000,8914.59765625
Slovakia,SVK,2001,9221.5205078125
Slovakia,SVK,2002,9640.86328125
Slovakia,SVK,2003,10177.7197265625
Slovakia,SVK,2004,10717.1708984375
Slovakia,SVK,2005,11425.8984375
Slovakia,SVK,2006,12395.75
Slovakia,SVK,2007,13734.453125
Slovakia,SVK,2008,14487.7041015625
Slovakia,SVK,2009,13679.08203125
Slovakia,SVK,2010,14526.40234375
Slovakia,SVK,2011,14890.3095703125
Slovakia,SVK,2012,15066.890625
Slovakia,SVK,2013,15149.255859375
Slovakia,SVK,2014,15546.8828125
Slovakia,SVK,2015,16342.2158203125
Slovakia,SVK,2016,16636.43359375
Slovakia,SVK,2017,17105.666015625
Slovakia,SVK,2018,17730.150390625
Slovakia,SVK,2019,18167.484375
Slovakia,SVK,2020,17360.7109375
Slovenia,SVN,1995,13276.0732421875
Slovenia,SVN,1996,13709.876953125
Slovenia,SVN,1997,14421.5751953125
Slovenia,SVN,1998,14927.0341796875
Slovenia,SVN,1999,15711.81640625
Slovenia,SVN,2000,16240.6572265625
Slovenia,SVN,2001,16736.666015625
Slovenia,SVN,2002,17301.93359375
Slovenia,SVN,2003,17803.37890625
Slovenia,SVN,2004,18567.5625
Slovenia,SVN,2005,19239.400390625
Slovenia,SVN,2006,20280.15234375
Slovenia,SVN,2007,21574.75390625
Slovenia,SVN,2008,22296.705078125
Slovenia,SVN,2009,20428.169921875
Slovenia,SVN,2010,20612.58984375
Slovenia,SVN,2011,20746.98828125
Slovenia,SVN,2012,20157.005859375
Slovenia,SVN,2013,19922.474609375
Slovenia,SVN,2014,20453.833984375
Slovenia,SVN,2015,20890.166015625
Slovenia,SVN,2016,21541.17578125
Slovenia,SVN,2017,22563.759765625
Slovenia,SVN,2018,23476.369140625
Slovenia,SVN,2019,24071.283203125
Slovenia,SVN,2020,22899.361328125
Spain,ESP,1960,6215.0361328125
Spain,ESP,1961,6886.5390625
Spain,ESP,1962,7502.64111328125
Spain,ESP,1963,8150.83154296875
Spain,ESP,1964,8498.6474609375
Spain,ESP,1965,8932.556640625
Spain,ESP,1966,9482.2158203125
Spain,ESP,1967,9772.763671875
Spain,ESP,1968,10282.13671875
Spain,ESP,1969,11088.162109375
Spain,ESP,1970,11436.1923828125
Spain,ESP,1971,11824.5576171875
Spain,ESP,1972,12647.8056640625
Spain,ESP,1973,13483.0703125
Spain,ESP,1974,14085.908203125
Spain,ESP,1975,14009.970703125
Spain,ESP,1976,14320.6806640625
Spain,ESP,1977,14576.3984375
Spain,ESP,1978,14647.9287109375
Spain,ESP,1979,14525.3955078125
Spain,ESP,1980,14727.4892578125
Spain,ESP,1981,14603.794921875
Spain,ESP,1982,14697.3193359375
Spain,ESP,1983,14884.78515625
Spain,ESP,1984,15087.6494140625
Spain,ESP,1985,15382.0595703125
Spain,ESP,1986,15835.103515625
Spain,ESP,1987,16670.208984375
Spain,ESP,1988,17482.33203125
Spain,ESP,1989,18297.5
Spain,ESP,1990,18970.07421875
Spain,ESP,1991,19403.6015625
Spain,ESP,1992,19488.22265625
Spain,ESP,1993,19187.451171875
Spain,ESP,1994,19551.41796875
Spain,ESP,1995,20002.0703125
Spain,ESP,1996,20448.87890625
Spain,ESP,1997,21117.32421875
Spain,ESP,1998,21953.970703125
Spain,ESP,1999,22847.01953125
Spain,ESP,2000,23938.296875
Spain,ESP,2001,24707.693359375
Spain,ESP,2002,25026.435546875
Spain,ESP,2003,25310.798828125
Spain,ESP,2004,25654.69921875
Spain,ESP,2005,26146.1640625
Spain,ESP,2006,26762.642578125
Spain,ESP,2007,27218.81640625
Spain,ESP,2008,27025.681640625
Spain,ESP,2009,25779.291015625
Spain,ESP,2010,25702.705078125
Spain,ESP,2011,25402.9609375
Spain,ESP,2012,24635.17578125
Spain,ESP,2013,24361.2578125
Spain,ESP,2014,24772.341796875
Spain,ESP,2015,25742.369140625
Spain,ESP,2016,26500.314453125
Spain,ESP,2017,27224.3984375
Spain,ESP,2018,27725.8046875
Spain,ESP,2019,28101.52734375
Spain,ESP,2020,24939.1875
Sweden,SWE,1960,16525.361328125
Sweden,SWE,1961,17382.138671875
Sweden,SWE,1962,18022.775390625
Sweden,SWE,1963,18876.322265625
Sweden,SWE,1964,20013.8203125
Sweden,SWE,1965,20583.8671875
Sweden,SWE,1966,20815.2265625
Sweden,SWE,1967,21351.296875
Sweden,SWE,1968,22004.154296875
Sweden,SWE,1969,22944.548828125
Sweden,SWE,1970,24388.298828125
Sweden,SWE,1971,24449.86328125
Sweden,SWE,1972,24935.662109375
Sweden,SWE,1973,25880.45703125
Sweden,SWE,1974,26630.779296875
Sweden,SWE,1975,27202.34375
Sweden,SWE,1976,27390.376953125
Sweden,SWE,1977,26857.599609375
Sweden,SWE,1978,27248.57421875
Sweden,SWE,1979,28233.2421875
Sweden,SWE,1980,28654.970703125
Sweden,SWE,1981,28750.8046875
Sweden,SWE,1982,29093.162109375
Sweden,SWE,1983,29632.69921875
Sweden,SWE,1984,30857.970703125
Sweden,SWE,1985,31472.591796875
Sweden,SWE,1986,32244.54296875
Sweden,SWE,1987,33214.95703125
Sweden,SWE,1988,33908.73828125
Sweden,SWE,1989,34577.484375
Sweden,SWE,1990,34570.3046875
Sweden,SWE,1991,33941.984375
Sweden,SWE,1992,33352.5390625
Sweden,SWE,1993,32474.4296875
Sweden,SWE,1994,33511.6484375
Sweden,SWE,1995,34648.1171875
Sweden,SWE,1996,35139.40234375
Sweden,SWE,1997,36197.6328125
Sweden,SWE,1998,37737.4609375
Sweden,SWE,1999,39309.59765625
Sweden,SWE,2000,41117.15234375
Sweden,SWE,2001,41601.30859375
Sweden,SWE,2002,42377.12109375
Sweden,SWE,2003,43194.92578125
Sweden,SWE,2004,44891.32421875
Sweden,SWE,2005,45990.375
Sweden,SWE,2006,47864.8125
Sweden,SWE,2007,49145.1953125
Sweden,SWE,2008,48544.1171875
Sweden,SWE,2009,46043.48046875
Sweden,SWE,2010,48369.91015625
Sweden,SWE,2011,49539.97265625
Sweden,SWE,2012,48885.546875
Sweden,SWE,2013,49048.8203125
Sweden,SWE,2014,49855.30078125
Sweden,SWE,2015,51545.484375
Sweden,SWE,2016,51955.859375
Sweden,SWE,2017,52576.80859375
Sweden,SWE,2018,52983.0078125
Sweden,SWE,2019,53490.3515625
Sweden,SWE,2020,51539.55859375
United Kingdom,GBR,1960,14914.880859375
United Kingdom,GBR,1961,15198.1533203125
United Kingdom,GBR,1962,15235.923828125
United Kingdom,GBR,1963,15859.44921875
United Kingdom,GBR,1964,16628.576171875
United Kingdom,GBR,1965,16876.017578125
United Kingdom,GBR,1966,17047.251953125
United Kingdom,GBR,1967,17428.158203125
United Kingdom,GBR,1968,18287.205078125
United Kingdom,GBR,1969,18561.728515625
United Kingdom,GBR,1970,19655.912109375
United Kingdom,GBR,1971,20260
United Kingdom,GBR,1972,21064.029296875
United Kingdom,GBR,1973,22394.90625
United Kingdom,GBR,1974,21824.759765625
United Kingdom,GBR,1975,21504.736328125
United Kingdom,GBR,1976,22136.025390625
United Kingdom,GBR,1977,22687.53125
United Kingdom,GBR,1978,23640.107421875
United Kingdom,GBR,1979,24504.380859375
United Kingdom,GBR,1980,23977.931640625
United Kingdom,GBR,1981,23780.765625
United Kingdom,GBR,1982,24263.861328125
United Kingdom,GBR,1983,25279.625
United Kingdom,GBR,1984,25812.361328125
United Kingdom,GBR,1985,26821.966796875
United Kingdom,GBR,1986,27602.943359375
United Kingdom,GBR,1987,29029.705078125
United Kingdom,GBR,1988,30625.72265625
United Kingdom,GBR,1989,31333.462890625
United Kingdom,GBR,1990,31469.162109375
United Kingdom,GBR,1991,31025.921875
United Kingdom,GBR,1992,31066.236328125
United Kingdom,GBR,1993,31763.490234375
United Kingdom,GBR,1994,32901.24609375
United Kingdom,GBR,1995,33645.07421875
United Kingdom,GBR,1996,34374.51953125
United Kingdom,GBR,1997,35969.21484375
United Kingdom,GBR,1998,36995.7109375
United Kingdom,GBR,1999,37975.1015625
United Kingdom,GBR,2000,39229.26953125
United Kingdom,GBR,2001,39888.5
United Kingdom,GBR,2002,40563.3359375
United Kingdom,GBR,2003,41598.2109375
United Kingdom,GBR,2004,42336.5546875
United Kingdom,GBR,2005,43137.25390625
United Kingdom,GBR,2006,43927.88671875
United Kingdom,GBR,2007,44576.3671875
United Kingdom,GBR,2008,44120.9296875
United Kingdom,GBR,2009,41928.609375
United Kingdom,GBR,2010,42487.92578125
United Kingdom,GBR,2011,42771.640625
United Kingdom,GBR,2012,43099.59765625
United Kingdom,GBR,2013,43621.05859375
United Kingdom,GBR,2014,44596.19140625
United Kingdom,GBR,2015,45404.56640625
United Kingdom,GBR,2016,46081.71484375
United Kingdom,GBR,2017,46746.640625
United Kingdom,GBR,2018,47231.3359375
United Kingdom,GBR,2019,47750.87890625
United Kingdom,GBR,2020,43020.203125
