Entity,Code,Year,1_1_ArableLand_ha_pop
Luxembourg,LUX,2010,0.122200675
Luxembourg,LUX,2011,0.119842499
Luxembourg,LUX,2012,0.117827423
Luxembourg,LUX,2013,0.114933006
Luxembourg,LUX,2014,0.112543344
Luxembourg,LUX,2015,0.110252038
Luxembourg,LUX,2016,0.106286101
Luxembourg,LUX,2017,0.104031958
Luxembourg,LUX,2018,0.102169588
Malta,MLT,1961,0.052267488
Malta,MLT,1962,0.049397964
Malta,MLT,1963,0.046504419
Malta,MLT,1964,0.043579768
Malta,MLT,1965,0.040777918
Malta,MLT,1966,0.041243654
Malta,MLT,1967,0.04172685
Malta,MLT,1968,0.042221501
Malta,MLT,1969,0.042721
Malta,MLT,1970,0.042953908
Malta,MLT,1971,0.042946812
Malta,MLT,1972,0.04298231
Malta,MLT,1973,0.043017868
Malta,MLT,1974,0.043046929
Malta,MLT,1975,0.039444879
Malta,MLT,1976,0.03924467
Malta,MLT,1977,0.042349417
Malta,MLT,1978,0.041910879
Malta,MLT,1979,0.041488215
Malta,MLT,1980,0.03789733
Malta,MLT,1981,0.037619676
Malta,MLT,1982,0.036821336
Malta,MLT,1983,0.036305986
Malta,MLT,1984,0.036298409
Malta,MLT,1985,0.035666306
Malta,MLT,1986,0.035075311
Malta,MLT,1987,0.034834608
Malta,MLT,1988,0.034549773
Malta,MLT,1989,0.034215134
Malta,MLT,1990,0.033882033
Malta,MLT,1991,0.032981075
Malta,MLT,1992,0.032642581
Malta,MLT,1993,0.032318182
Malta,MLT,1994,0.032017332
Malta,MLT,1995,0.026495751
Malta,MLT,1996,0.02632237
Malta,MLT,1997,0.023511525
Malta,MLT,1998,0.020763742
Malta,MLT,1999,0.020641007
Malta,MLT,2000,0.020508246
Malta,MLT,2001,0.022899132
Malta,MLT,2002,0.022729052
Malta,MLT,2003,0.023332715
Malta,MLT,2004,0.0224289
Malta,MLT,2005,0.020305373
Malta,MLT,2006,0.019738076
Malta,MLT,2007,0.019669358
Malta,MLT,2008,0.019541794
Malta,MLT,2009,0.019395022
Malta,MLT,2010,0.021905487
Malta,MLT,2011,0.021812871
Malta,MLT,2012,0.021427143
Malta,MLT,2013,0.021057969
Malta,MLT,2014,0.020641664
Malta,MLT,2015,0.020154903
Malta,MLT,2016,0.019918481
Malta,MLT,2017,0.019380383
Malta,MLT,2018,0.018715309
Netherlands,NLD,1961,0.085232802
Netherlands,NLD,1962,0.081824958
Netherlands,NLD,1963,0.079308264
Netherlands,NLD,1964,0.077264838
Netherlands,NLD,1965,0.075479485
Netherlands,NLD,1966,0.072012037
Netherlands,NLD,1967,0.069295608
Netherlands,NLD,1968,0.067872658
Netherlands,NLD,1969,0.065615863
Netherlands,NLD,1970,0.06319733
Netherlands,NLD,1971,0.058357663
Netherlands,NLD,1972,0.057395406
Netherlands,NLD,1973,0.056624882
Netherlands,NLD,1974,0.056256689
Netherlands,NLD,1975,0.055537932
Netherlands,NLD,1976,0.055829674
Netherlands,NLD,1977,0.055931702
Netherlands,NLD,1978,0.055947267
Netherlands,NLD,1979,0.055918571
Netherlands,NLD,1980,0.055831179
Netherlands,NLD,1981,0.055309083
Netherlands,NLD,1982,0.055195775
Netherlands,NLD,1983,0.055752493
Netherlands,NLD,1984,0.056640878
Netherlands,NLD,1985,0.056998413
Netherlands,NLD,1986,0.057918191
Netherlands,NLD,1987,0.058711071
Netherlands,NLD,1988,0.058874965
Netherlands,NLD,1989,0.058994241
Netherlands,NLD,1990,0.05879005
Netherlands,NLD,1991,0.058461301
Netherlands,NLD,1992,0.058416117
Netherlands,NLD,1993,0.058010377
Netherlands,NLD,1994,0.057531647
Netherlands,NLD,1995,0.057054121
Netherlands,NLD,1996,0.057628546
Netherlands,NLD,1997,0.057717007
Netherlands,NLD,1998,0.057680521
Netherlands,NLD,1999,0.057803877
Netherlands,NLD,2000,0.057141017
Netherlands,NLD,2001,0.056399718
Netherlands,NLD,2002,0.056722026
Netherlands,NLD,2003,0.055838715
Netherlands,NLD,2004,0.06924919
Netherlands,NLD,2005,0.068076529
Netherlands,NLD,2006,0.065446801
Netherlands,NLD,2007,0.064694159
Netherlands,NLD,2008,0.064856283
Netherlands,NLD,2009,0.063803703
Netherlands,NLD,2010,0.061545335
Netherlands,NLD,2011,0.060264513
Netherlands,NLD,2012,0.060340334
Netherlands,NLD,2013,0.061793223
Netherlands,NLD,2014,0.061962616
Netherlands,NLD,2015,0.061511494
Netherlands,NLD,2016,0.06036295
Netherlands,NLD,2017,0.060532488
Netherlands,NLD,2018,0.059251525
Poland,POL,1961,0.532105207
Poland,POL,1962,0.522262752
Poland,POL,1963,0.512275338
Poland,POL,1964,0.504215717
Poland,POL,1965,0.490921438
Poland,POL,1966,0.487232089
Poland,POL,1967,0.478035629
Poland,POL,1968,0.47267884
Poland,POL,1969,0.464048803
Poland,POL,1970,0.461911023
Poland,POL,1971,0.456937164
Poland,POL,1972,0.449060887
Poland,POL,1973,0.443682313
Poland,POL,1974,0.438375384
Poland,POL,1975,0.434541047
Poland,POL,1976,0.429702848
Poland,POL,1977,0.424889117
Poland,POL,1978,0.420670599
Poland,POL,1979,0.415692389
Poland,POL,1980,0.411000699
Poland,POL,1981,0.404249907
Poland,POL,1982,0.399773896
Poland,POL,1983,0.395769328
Poland,POL,1984,0.393858314
Poland,POL,1985,0.390060872
Poland,POL,1986,0.386692494
Poland,POL,1987,0.384410709
Poland,POL,1988,0.382397771
Poland,POL,1989,0.379700184
Poland,POL,1990,0.377530962
Poland,POL,1991,0.375462204
Poland,POL,1992,0.373712957
Poland,POL,1993,0.371931255
Poland,POL,1994,0.371017545
Poland,POL,1995,0.368182421
Poland,POL,1996,0.362569034
Poland,POL,1997,0.362383515
Poland,POL,1998,0.363573045
Poland,POL,1999,0.363991231
Poland,POL,2000,0.365747541
Poland,POL,2001,0.35515511
Poland,POL,2002,0.340305418
Poland,POL,2003,0.329463214
Poland,POL,2004,0.330258399
Poland,POL,2005,0.318114996
Poland,POL,2006,0.324268192
Poland,POL,2007,0.310147583
Poland,POL,2008,0.315875679
Poland,POL,2009,0.31626457
Poland,POL,2010,0.284653127
Poland,POL,2011,0.291567296
Poland,POL,2012,0.287022918
Poland,POL,2013,0.2836999
Poland,POL,2014,0.287490159
Poland,POL,2015,0.286602497
Poland,POL,2016,0.28459245
Poland,POL,2017,0.287216604
Poland,POL,2018,0.289903164
Portugal,PRT,1961,0.280760586
Portugal,PRT,1962,0.278297096
Portugal,PRT,1963,0.276733309
Portugal,PRT,1964,0.276137143
Portugal,PRT,1965,0.276820987
Portugal,PRT,1966,0.278468579
Portugal,PRT,1967,0.279789776
Portugal,PRT,1968,0.280536175
Portugal,PRT,1969,0.2826083
Portugal,PRT,1970,0.28466329
Portugal,PRT,1971,0.285408348
Portugal,PRT,1972,0.285385549
Portugal,PRT,1973,0.284718126
Portugal,PRT,1974,0.280203074
Portugal,PRT,1975,0.26920417
Portugal,PRT,1976,0.261121154
Portugal,PRT,1977,0.257834584
Portugal,PRT,1978,0.254544497
Portugal,PRT,1979,0.251312852
Portugal,PRT,1980,0.248097748
Portugal,PRT,1981,0.245448291
Portugal,PRT,1982,0.243447915
Portugal,PRT,1983,0.241818905
Portugal,PRT,1984,0.240390584
Portugal,PRT,1985,0.239235088
Portugal,PRT,1986,0.238519236
Portugal,PRT,1987,0.238085002
Portugal,PRT,1988,0.237833604
Portugal,PRT,1989,0.237681165
Portugal,PRT,1990,0.234794036
Portugal,PRT,1991,0.231821835
Portugal,PRT,1992,0.228585914
Portugal,PRT,1993,0.22479409
Portugal,PRT,1994,0.220186606
Portugal,PRT,1995,0.214737907
Portugal,PRT,1996,0.198729232
Portugal,PRT,1997,0.186171159
Portugal,PRT,1998,0.177014306
Portugal,PRT,1999,0.167843893
Portugal,PRT,2000,0.17009595
Portugal,PRT,2001,0.157155618
Portugal,PRT,2002,0.15702571
Portugal,PRT,2003,0.14862287
Portugal,PRT,2004,0.141429767
Portugal,PRT,2005,0.124290109
Portugal,PRT,2006,0.118010454
Portugal,PRT,2007,0.108911499
Portugal,PRT,2008,0.115570143
Portugal,PRT,2009,0.11364042
Portugal,PRT,2010,0.108536758
Portugal,PRT,2011,0.106726363
Portugal,PRT,2012,0.106879376
Portugal,PRT,2013,0.108872324
Portugal,PRT,2014,0.105578639
Portugal,PRT,2015,0.103297174
Portugal,PRT,2016,0.095127068
Portugal,PRT,2017,0.091648728
Portugal,PRT,2018,0.089381166
Romania,ROU,1961,0.53100872
Romania,ROU,1962,0.531254411
Romania,ROU,1963,0.524155676
Romania,ROU,1964,0.519421458
Romania,ROU,1965,0.515669346
Romania,ROU,1966,0.509850144
Romania,ROU,1967,0.501631975
Romania,ROU,1968,0.494802207
Romania,ROU,1969,0.488326818
Romania,ROU,1970,0.480632544
Romania,ROU,1971,0.475427896
Romania,ROU,1972,0.470182031
Romania,ROU,1973,0.463531762
Romania,ROU,1974,0.461401016
Romania,ROU,1975,0.457461774
Romania,ROU,1976,0.452865899
Romania,ROU,1977,0.449575156
Romania,ROU,1978,0.446576148
Romania,ROU,1979,0.444399416
Romania,ROU,1980,0.442827731
Romania,ROU,1981,0.440610617
Romania,ROU,1982,0.439140141
Romania,ROU,1983,0.438997805
Romania,ROU,1984,0.438814491
Romania,ROU,1985,0.439229339
Romania,ROU,1986,0.438107878
Romania,ROU,1987,0.439226598
Romania,ROU,1988,0.438335866
Romania,ROU,1989,0.408350796
Romania,ROU,1990,0.407295376
Romania,ROU,1991,0.409675092
Romania,ROU,1992,0.410497636
Romania,ROU,1993,0.410353869
Romania,ROU,1994,0.410862893
Romania,ROU,1995,0.411606818
Romania,ROU,1996,0.412794471
Romania,ROU,1997,0.41438365
Romania,ROU,1998,0.414309204
Romania,ROU,1999,0.41527161
Romania,ROU,2000,0.4179928
Romania,ROU,2001,0.423414648
Romania,ROU,2002,0.431467384
Romania,ROU,2003,0.43463698
Romania,ROU,2004,0.415583849
Romania,ROU,2005,0.421441495
Romania,ROU,2006,0.421775103
Romania,ROU,2007,0.415410012
Romania,ROU,2008,0.424630105
Romania,ROU,2009,0.431521088
Romania,ROU,2010,0.451724112
Romania,ROU,2011,0.44645676
Romania,ROU,2012,0.438627213
Romania,ROU,2013,0.43765685
Romania,ROU,2014,0.440906584
Romania,ROU,2015,0.442983955
Romania,ROU,2016,0.435584396
Romania,ROU,2017,0.436118454
Romania,ROU,2018,0.446031302
Slovakia,SVK,1993,0.293316543
Slovakia,SVK,1994,0.291975945
Slovakia,SVK,1995,0.290376782
Slovakia,SVK,1996,0.289018363
Slovakia,SVK,1997,0.287927955
Slovakia,SVK,1998,0.286985517
Slovakia,SVK,1999,0.285210222
Slovakia,SVK,2000,0.283555269
Slovakia,SVK,2001,0.268086195
Slovakia,SVK,2002,0.262232304
Slovakia,SVK,2003,0.262963265
Slovakia,SVK,2004,0.259294003
Slovakia,SVK,2005,0.258896321
Slovakia,SVK,2006,0.256464958
Slovakia,SVK,2007,0.256204069
Slovakia,SVK,2008,0.25691396
Slovakia,SVK,2009,0.256571829
Slovakia,SVK,2010,0.258187622
Slovakia,SVK,2011,0.257706761
Slovakia,SVK,2012,0.257471979
Slovakia,SVK,2013,0.251524329
Slovakia,SVK,2014,0.250837445
Slovakia,SVK,2015,0.248902932
Slovakia,SVK,2016,0.248029843
Slovakia,SVK,2017,0.246909857
Slovakia,SVK,2018,0.247486085
Slovenia,SVN,1992,0.100175411
Slovenia,SVN,1993,0.10041441
Slovenia,SVN,1994,0.098520041
Slovenia,SVN,1995,0.098498799
Slovenia,SVN,1996,0.09604612
Slovenia,SVN,1997,0.087111697
Slovenia,SVN,1998,0.086797275
Slovenia,SVN,1999,0.086231023
Slovenia,SVN,2000,0.086981662
Slovenia,SVN,2001,0.086844772
Slovenia,SVN,2002,0.084230371
Slovenia,SVN,2003,0.086684942
Slovenia,SVN,2004,0.088131666
Slovenia,SVN,2005,0.087979145
Slovenia,SVN,2006,0.088695422
Slovenia,SVN,2007,0.086714283
Slovenia,SVN,2008,0.090737917
Slovenia,SVN,2009,0.090333283
Slovenia,SVN,2010,0.090106189
Slovenia,SVN,2011,0.089802288
Slovenia,SVN,2012,0.089297913
Slovenia,SVN,2013,0.089788459
Slovenia,SVN,2014,0.089254022
Slovenia,SVN,2015,0.089283854
Slovenia,SVN,2016,0.089228213
Slovenia,SVN,2017,0.089044265
Slovenia,SVN,2018,0.087651536
Spain,ESP,1961,0.528509974
Spain,ESP,1962,0.525281489
Spain,ESP,1963,0.517787039
Spain,ESP,1964,0.503619254
Spain,ESP,1965,0.499651194
Spain,ESP,1966,0.480404764
Spain,ESP,1967,0.481596708
Spain,ESP,1968,0.473890513
Spain,ESP,1969,0.48090589
Spain,ESP,1970,0.464001715
Spain,ESP,1971,0.477406681
Spain,ESP,1972,0.470690638
Spain,ESP,1973,0.458830625
Spain,ESP,1974,0.449999988
Spain,ESP,1975,0.442447692
Spain,ESP,1976,0.433258116
Spain,ESP,1977,0.428082675
Spain,ESP,1978,0.424251825
Spain,ESP,1979,0.418861061
Spain,ESP,1980,0.414977759
Spain,ESP,1981,0.412329555
Spain,ESP,1982,0.409756094
Spain,ESP,1983,0.408472031
Spain,ESP,1984,0.408318579
Spain,ESP,1985,0.404580116
Spain,ESP,1986,0.40339902
Spain,ESP,1987,0.402845412
Spain,ESP,1988,0.401811451
Spain,ESP,1989,0.39950794
Spain,ESP,1990,0.394547373
Spain,ESP,1991,0.391568363
Spain,ESP,1992,0.388199657
Spain,ESP,1993,0.380628049
Spain,ESP,1994,0.374370009
Spain,ESP,1995,0.353564143
Spain,ESP,1996,0.362247527
Spain,ESP,1997,0.356613368
Spain,ESP,1998,0.340199053
Spain,ESP,1999,0.333350867
Spain,ESP,2000,0.330310702
Spain,ESP,2001,0.319800943
Spain,ESP,2002,0.311574101
Spain,ESP,2003,0.30855006
Spain,ESP,2004,0.303458184
Spain,ESP,2005,0.29580909
Spain,ESP,2006,0.286503792
Spain,ESP,2007,0.278286308
Spain,ESP,2008,0.271749377
Spain,ESP,2009,0.269547164
Spain,ESP,2010,0.268974543
Spain,ESP,2011,0.265902489
Spain,ESP,2012,0.268744469
Spain,ESP,2013,0.261282474
Spain,ESP,2014,0.264151603
Spain,ESP,2015,0.264361382
Spain,ESP,2016,0.265406668
Spain,ESP,2017,0.262994558
Spain,ESP,2018,0.253949195
Sweden,SWE,1961,0.47194162
Sweden,SWE,1962,0.460749775
Sweden,SWE,1963,0.433042854
Sweden,SWE,1964,0.424859613
Sweden,SWE,1965,0.40872252
Sweden,SWE,1966,0.39819169
Sweden,SWE,1967,0.393496066
Sweden,SWE,1968,0.382570207
Sweden,SWE,1969,0.382903159
Sweden,SWE,1970,0.379096776
Sweden,SWE,1971,0.376250237
Sweden,SWE,1972,0.372677684
Sweden,SWE,1973,0.370438099
Sweden,SWE,1974,0.369487345
Sweden,SWE,1975,0.366435528
Sweden,SWE,1976,0.364740402
Sweden,SWE,1977,0.362356603
Sweden,SWE,1978,0.362028182
Sweden,SWE,1979,0.359430403
Sweden,SWE,1980,0.357979536
Sweden,SWE,1981,0.355266988
Sweden,SWE,1982,0.353862703
Sweden,SWE,1983,0.352621973
Sweden,SWE,1984,0.351342052
Sweden,SWE,1985,0.349444926
Sweden,SWE,1986,0.346960485
Sweden,SWE,1987,0.343661278
Sweden,SWE,1988,0.339951843
Sweden,SWE,1989,0.335454136
Sweden,SWE,1990,0.331937701
Sweden,SWE,1991,0.323416352
Sweden,SWE,1992,0.318986923
Sweden,SWE,1993,0.318515867
Sweden,SWE,1994,0.316260189
Sweden,SWE,1995,0.313132346
Sweden,SWE,1996,0.317724317
Sweden,SWE,1997,0.316072851
Sweden,SWE,1998,0.314202696
Sweden,SWE,1999,0.309780866
Sweden,SWE,2000,0.304662615
Sweden,SWE,2001,0.30249685
Sweden,SWE,2002,0.299945384
Sweden,SWE,2003,0.297603458
Sweden,SWE,2004,0.295323372
Sweden,SWE,2005,0.298795998
Sweden,SWE,2006,0.292384624
Sweden,SWE,2007,0.288912714
Sweden,SWE,2008,0.285260677
Sweden,SWE,2009,0.283701211
Sweden,SWE,2010,0.280333191
Sweden,SWE,2011,0.276636809
Sweden,SWE,2012,0.273442358
Sweden,SWE,2013,0.270822644
Sweden,SWE,2014,0.267426848
Sweden,SWE,2015,0.263899475
Sweden,SWE,2016,0.259556383
Sweden,SWE,2017,0.254929096
Sweden,SWE,2018,0.250608981
United Kingdom,GBR,1961,0.135890156
United Kingdom,GBR,1962,0.135887325
United Kingdom,GBR,1963,0.135601118
United Kingdom,GBR,1964,0.136185184
United Kingdom,GBR,1965,0.13503705
United Kingdom,GBR,1966,0.13402015
United Kingdom,GBR,1967,0.133027315
United Kingdom,GBR,1968,0.131801769
United Kingdom,GBR,1969,0.12919867
United Kingdom,GBR,1970,0.127588674
United Kingdom,GBR,1971,0.127593592
United Kingdom,GBR,1972,0.127108216
United Kingdom,GBR,1973,0.125901937
United Kingdom,GBR,1974,0.125680298
United Kingdom,GBR,1975,0.122168116
United Kingdom,GBR,1976,0.122642919
United Kingdom,GBR,1977,0.12316373
United Kingdom,GBR,1978,0.123424046
United Kingdom,GBR,1979,0.121411026
United Kingdom,GBR,1980,0.122846425
United Kingdom,GBR,1981,0.122608386
United Kingdom,GBR,1982,0.122758888
United Kingdom,GBR,1983,0.122468509
United Kingdom,GBR,1984,0.122682482
United Kingdom,GBR,1985,0.123606838
United Kingdom,GBR,1986,0.122438766
United Kingdom,GBR,1987,0.122090667
United Kingdom,GBR,1988,0.120959111
United Kingdom,GBR,1989,0.117420919
United Kingdom,GBR,1990,0.115638062
United Kingdom,GBR,1991,0.11435806
United Kingdom,GBR,1992,0.113823451
United Kingdom,GBR,1993,0.105529211
United Kingdom,GBR,1994,0.102150247
United Kingdom,GBR,1995,0.102311261
United Kingdom,GBR,1996,0.104836166
United Kingdom,GBR,1997,0.109196372
United Kingdom,GBR,1998,0.106912389
United Kingdom,GBR,1999,0.100830801
United Kingdom,GBR,2000,0.099774987
United Kingdom,GBR,2001,0.095585778
United Kingdom,GBR,2002,0.097455844
United Kingdom,GBR,2003,0.094873928
United Kingdom,GBR,2004,0.097002886
United Kingdom,GBR,2005,0.094849102
United Kingdom,GBR,2006,0.100153141
United Kingdom,GBR,2007,0.099229544
United Kingdom,GBR,2008,0.097157285
United Kingdom,GBR,2009,0.097131699
United Kingdom,GBR,2010,0.095114633
United Kingdom,GBR,2011,0.095828548
United Kingdom,GBR,2012,0.097519293
United Kingdom,GBR,2013,0.097701058
United Kingdom,GBR,2014,0.096490376
United Kingdom,GBR,2015,0.092311874
United Kingdom,GBR,2016,0.091843687
United Kingdom,GBR,2017,0.092082717
United Kingdom,GBR,2018,0.090847969
