Entity,Code,Year,3_0_Energy_intensity
Greece,GRC,2006,0.8750007264909745
Greece,GRC,2007,0.8444451094036103
Greece,GRC,2008,0.852778441456318
Greece,GRC,2009,0.8638895508599282
Greece,GRC,2010,0.8583339961581231
Greece,GRC,2011,0.9250007188072206
Greece,GRC,2012,0.9861118867545129
Greece,GRC,2013,0.8916673905963899
Greece,GRC,2014,0.8777785038418771
Greece,GRC,2015,0.8833340585436822
Greece,GRC,2016,0.8694451717891694
Greece,GRC,2017,0.8722229491400719
Greece,GRC,2018,0.833334
Greece,GRC,2019,0.8055562264909745
Hungary,HUN,2000,1.4666678982801438
Hungary,HUN,2001,1.4444455470180513
Hungary,HUN,2002,1.37777889059639
Hungary,HUN,2003,1.3527788282108308
Hungary,HUN,2004,1.2861121717891695
Hungary,HUN,2005,1.327778898280144
Hungary,HUN,2006,1.263889952981949
Hungary,HUN,2007,1.2361120470180513
Hungary,HUN,2008,1.2083342735090257
Hungary,HUN,2009,1.2305564923162462
Hungary,HUN,2010,1.2611121094036104
Hungary,HUN,2011,1.2111121170873642
Hungary,HUN,2012,1.16944539059639
Hungary,HUN,2013,1.111112
Hungary,HUN,2014,1.0638897188072205
Hungary,HUN,2015,1.0833342264909744
Hungary,HUN,2016,1.0722230508599282
Hungary,HUN,2017,1.0750008282108308
Hungary,HUN,2018,1.016667503841877
Hungary,HUN,2019,0.9750007773509026
Ireland,IRL,2000,0.8666673282108308
Ireland,IRL,2001,0.8555562188072205
Ireland,IRL,2002,0.8111117811927796
Ireland,IRL,2003,0.7694450547018051
Ireland,IRL,2004,0.7416672811927796
Ireland,IRL,2005,0.7083338867545128
Ireland,IRL,2006,0.6777783358945847
Ireland,IRL,2007,0.6555560508599282
Ireland,IRL,2008,0.6805561132454873
Ireland,IRL,2009,0.6944450000000001
Ireland,IRL,2010,0.6805561132454873
Ireland,IRL,2011,0.6194449452981949
Ireland,IRL,2012,0.6194449452981949
Ireland,IRL,2013,0.6083338358945847
Ireland,IRL,2014,0.5472226679472924
Ireland,IRL,2015,0.45555591602635387
Ireland,IRL,2016,0.4694448358945847
Ireland,IRL,2017,0.4194447773509026
Ireland,IRL,2018,0.391666970728159
Ireland,IRL,2019,0.36666697457003594
Italy,ITA,2000,0.8138895585436822
Italy,ITA,2001,0.8000006717891693
Italy,ITA,2002,0.8055562264909745
Italy,ITA,2003,0.8416673320527077
Italy,ITA,2004,0.8361117773509026
Italy,ITA,2005,0.8444451094036103
Italy,ITA,2006,0.8222228905963899
Italy,ITA,2007,0.808334003841877
Italy,ITA,2008,0.8055562264909745
Italy,ITA,2009,0.7944450508599282
Italy,ITA,2010,0.8000006717891693
Italy,ITA,2011,0.7666672773509027
Italy,ITA,2012,0.758333945298195
Italy,ITA,2013,0.7444450585436821
Italy,ITA,2014,0.7027783320527078
Italy,ITA,2015,0.7250005508599282
Italy,ITA,2016,0.7083338867545128
Italy,ITA,2017,0.7083338867545128
Italy,ITA,2018,0.688889445298195
Italy,ITA,2019,0.6805561132454873
Latvia,LVA,2000,1.4638900547018052
