Entity,Code,Year,0_0_PhosPerHa
Slovakia,SVK,1994,10.3
Slovakia,SVK,1995,10.46
Slovakia,SVK,1996,13.05
Slovakia,SVK,1997,11.13
Slovakia,SVK,1998,12.85
Slovakia,SVK,1999,8.26
Slovakia,SVK,2000,12.21
Slovakia,SVK,2001,13.07
Slovakia,SVK,2002,12.34
Slovakia,SVK,2003,11.26
Slovakia,SVK,2004,12.71
Slovakia,SVK,2005,11.89
Slovakia,SVK,2006,14.29
Slovakia,SVK,2007,13.12
Slovakia,SVK,2008,10.49
Slovakia,SVK,2009,9.35
Slovakia,SVK,2010,10.68
Slovakia,SVK,2011,13.58
Slovakia,SVK,2012,14.53
Slovakia,SVK,2013,14.84
Slovakia,SVK,2014,16.48
Slovakia,SVK,2015,15.78
Slovakia,SVK,2016,17.8
Slovakia,SVK,2017,17.05
Slovakia,SVK,2018,18.81
Slovakia,SVK,2019,19.09
Slovakia,SVK,2020,20.1
Slovenia,SVN,1992,65.89
Slovenia,SVN,1993,66.94
Slovenia,SVN,1994,78.26
Slovenia,SVN,1995,74.24
Slovenia,SVN,1996,78.13
Slovenia,SVN,1997,85.53
Slovenia,SVN,1998,92.54
Slovenia,SVN,1999,97.78
Slovenia,SVN,2000,90.07
Slovenia,SVN,2001,82.19
Slovenia,SVN,2002,75.5
Slovenia,SVN,2003,74.4
Slovenia,SVN,2004,69.72
Slovenia,SVN,2005,64.47
Slovenia,SVN,2006,63.04
Slovenia,SVN,2007,63
Slovenia,SVN,2008,50.91
Slovenia,SVN,2009,31.27
Slovenia,SVN,2010,41.48
Slovenia,SVN,2011,38.46
Slovenia,SVN,2012,37.73
Slovenia,SVN,2013,37.51
Slovenia,SVN,2014,38.55
Slovenia,SVN,2015,39.75
Slovenia,SVN,2016,38.54
Slovenia,SVN,2017,38.37
Slovenia,SVN,2018,38.74
Slovenia,SVN,2019,34.56
Slovenia,SVN,2020,35.91
Spain,ESP,1961,14.86
Spain,ESP,1962,14.93
Spain,ESP,1963,15.05
Spain,ESP,1964,15.18
Spain,ESP,1965,14.84
Spain,ESP,1966,15.61
Spain,ESP,1967,17.11
Spain,ESP,1968,19.11
Spain,ESP,1969,19.22
Spain,ESP,1970,21.05
Spain,ESP,1971,22
Spain,ESP,1972,22.31
Spain,ESP,1973,24.72
Spain,ESP,1974,24.55
Spain,ESP,1975,20.27
Spain,ESP,1976,26.95
Spain,ESP,1977,18.24
Spain,ESP,1978,22.39
Spain,ESP,1979,23.5
Spain,ESP,1980,23.23
Spain,ESP,1981,16.61
Spain,ESP,1982,20.62
Spain,ESP,1983,19.43
Spain,ESP,1984,21.26
Spain,ESP,1985,22.62
Spain,ESP,1986,24.17
Spain,ESP,1987,26.35
Spain,ESP,1988,26.62
Spain,ESP,1989,27.53
Spain,ESP,1990,26.48
Spain,ESP,1991,24.97
Spain,ESP,1992,21.22
Spain,ESP,1993,25.25
Spain,ESP,1994,26.72
Spain,ESP,1995,27.19
Spain,ESP,1996,30.35
Spain,ESP,1997,30.9
Spain,ESP,1998,35.37
Spain,ESP,1999,35.08
Spain,ESP,2000,31.04
Spain,ESP,2001,33.46
Spain,ESP,2002,33.84
Spain,ESP,2003,34.17
Spain,ESP,2004,32.79
Spain,ESP,2005,28.77
Spain,ESP,2006,25.74
Spain,ESP,2007,31.87
Spain,ESP,2008,15.72
Spain,ESP,2009,15.35
Spain,ESP,2010,19.55
Spain,ESP,2011,21.35
Spain,ESP,2012,21.47
Spain,ESP,2013,25.27
Spain,ESP,2014,23.19
Spain,ESP,2015,23.96
Spain,ESP,2016,24.36
Spain,ESP,2017,25.7
Spain,ESP,2018,25.4
Spain,ESP,2019,28.63
Spain,ESP,2020,29.24
Sweden,SWE,1961,29.77
Sweden,SWE,1962,29.54
Sweden,SWE,1963,33.22
Sweden,SWE,1964,37.23
Sweden,SWE,1965,37.91
Sweden,SWE,1966,38.14
Sweden,SWE,1967,41.56
Sweden,SWE,1968,45.98
Sweden,SWE,1969,45.55
Sweden,SWE,1970,47.89
Sweden,SWE,1971,50.33
Sweden,SWE,1972,49.5
Sweden,SWE,1973,53.29
Sweden,SWE,1974,43.81
Sweden,SWE,1975,46.91
Sweden,SWE,1976,47.94
Sweden,SWE,1977,47.06
Sweden,SWE,1978,45.91
Sweden,SWE,1979,43.29
Sweden,SWE,1980,41.3
Sweden,SWE,1981,41.13
Sweden,SWE,1982,38.92
Sweden,SWE,1983,38.05
Sweden,SWE,1984,34.54
Sweden,SWE,1985,29.26
Sweden,SWE,1986,27.12
Sweden,SWE,1987,26.42
Sweden,SWE,1988,24.23
Sweden,SWE,1989,23.27
Sweden,SWE,1990,20.32
Sweden,SWE,1991,16.52
Sweden,SWE,1992,16.76
Sweden,SWE,1993,17.99
Sweden,SWE,1994,19.42
Sweden,SWE,1995,17.71
Sweden,SWE,1996,17.76
Sweden,SWE,1997,17.51
Sweden,SWE,1998,16.88
Sweden,SWE,1999,15.65
Sweden,SWE,2000,15
Sweden,SWE,2001,13.8
Sweden,SWE,2002,14.41
Sweden,SWE,2003,14.41
Sweden,SWE,2004,14.54
Sweden,SWE,2005,13.12
Sweden,SWE,2006,11.97
Sweden,SWE,2007,11.92
Sweden,SWE,2008,12.8
Sweden,SWE,2009,3.08
Sweden,SWE,2010,8.54
Sweden,SWE,2011,9.32
Sweden,SWE,2012,9.14
Sweden,SWE,2013,10.44
Sweden,SWE,2014,10.71
Sweden,SWE,2015,11.09
Sweden,SWE,2016,11.69
Sweden,SWE,2017,12.88
Sweden,SWE,2018,12.86
Sweden,SWE,2019,11.56
Sweden,SWE,2020,14.99
United Kingdom,GBR,1961,63.48
United Kingdom,GBR,1962,58.01
United Kingdom,GBR,1963,63.06
United Kingdom,GBR,1964,62.08
United Kingdom,GBR,1965,57.55
United Kingdom,GBR,1966,60.51
United Kingdom,GBR,1967,64.23
United Kingdom,GBR,1968,61.7
United Kingdom,GBR,1969,64.99
United Kingdom,GBR,1970,77.48
United Kingdom,GBR,1971,72.28
United Kingdom,GBR,1972,67.13
United Kingdom,GBR,1973,69.71
United Kingdom,GBR,1974,53.63
United Kingdom,GBR,1975,56.23
United Kingdom,GBR,1976,58.49
United Kingdom,GBR,1977,59.43
United Kingdom,GBR,1978,60.59
United Kingdom,GBR,1979,66.58
United Kingdom,GBR,1980,57.75
United Kingdom,GBR,1981,63.74
United Kingdom,GBR,1982,66.42
United Kingdom,GBR,1983,68.01
United Kingdom,GBR,1984,67.1
United Kingdom,GBR,1985,61.46
United Kingdom,GBR,1986,65.07
United Kingdom,GBR,1987,62.12
United Kingdom,GBR,1988,61.12
United Kingdom,GBR,1989,61.15
United Kingdom,GBR,1990,56.84
United Kingdom,GBR,1991,55.03
United Kingdom,GBR,1992,53.49
United Kingdom,GBR,1993,62.42
United Kingdom,GBR,1994,67.82
United Kingdom,GBR,1995,65.08
United Kingdom,GBR,1996,67.6
United Kingdom,GBR,1997,63.5
United Kingdom,GBR,1998,54.71
United Kingdom,GBR,1999,53.12
United Kingdom,GBR,2000,47.06
United Kingdom,GBR,2001,48.93
United Kingdom,GBR,2002,48.49
United Kingdom,GBR,2003,49.4
United Kingdom,GBR,2004,47.38
United Kingdom,GBR,2005,44.84
United Kingdom,GBR,2006,38.28
United Kingdom,GBR,2007,36.54
United Kingdom,GBR,2008,35.53
United Kingdom,GBR,2009,21.18
United Kingdom,GBR,2010,30.59
United Kingdom,GBR,2011,31.44
United Kingdom,GBR,2012,30.04
United Kingdom,GBR,2013,30.74
United Kingdom,GBR,2014,32.02
United Kingdom,GBR,2015,32.34
United Kingdom,GBR,2016,32.44
United Kingdom,GBR,2017,31.81
United Kingdom,GBR,2018,30.9
United Kingdom,GBR,2019,30.33
United Kingdom,GBR,2020,28.89
