Croatia HRV 2009 -4013641728
Croatia HRV 2010 -639180800
Croatia HRV 2011 -43020288
Croatia HRV 2012 -1147494400
Croatia HRV 2013 -178929664
Croatia HRV 2014 -169852928
Croatia HRV 2015 1235755008
Croatia HRV 2016 1771982848
Croatia HRV 2017 1773113344
Croatia HRV 2018 1557544960
Croatia HRV 2019 1924325376
Croatia HRV 2020 -4632264704
Cyprus CYP 1976 627747072
Cyprus CYP 1977 609523968
Cyprus CYP 1978 337132032
Cyprus CYP 1979 462777856
Cyprus CYP 1980 295410176
Cyprus CYP 1981 136675328
Cyprus CYP 1982 335214080
Cyprus CYP 1983 329458688
Cyprus CYP 1984 545742336
Cyprus CYP 1985 330897920
Cyprus CYP 1986 263279616
Cyprus CYP 1987 520804864
Cyprus CYP 1988 682417152
Cyprus CYP 1989 681458176
Cyprus CYP 1990 685316096
Cyprus CYP 1991 73516032
Cyprus CYP 1992 941398016
Cyprus CYP 1993 76693504
Cyprus CYP 1994 650944512
Cyprus CYP 1995 977061888
Cyprus CYP 1996 158083072
Cyprus CYP 1997 338537472
Cyprus CYP 1998 804039680
Cyprus CYP 1999 697796608
Cyprus CYP 2000 874479616
Cyprus CYP 2001 613986304
Cyprus CYP 2002 601179136
Cyprus CYP 2003 439375872
Cyprus CYP 2004 863950848
Cyprus CYP 2005 876083200
Cyprus CYP 2006 892254208
Cyprus CYP 2007 1010475008
Cyprus CYP 2008 759674880
Cyprus CYP 2009 -435113984
Cyprus CYP 2010 426225664
Cyprus CYP 2011 86638592
Cyprus CYP 2012 -746878976
Cyprus CYP 2013 -1371019264
Cyprus CYP 2014 -357644288
Cyprus CYP 2015 649318400
Cyprus CYP 2016 1280739328
Cyprus CYP 2017 1236240384
Cyprus CYP 2018 1272883200
Cyprus CYP 2019 1248538624
Cyprus CYP 2020 -1301014528
Czechia CZE 1991 -13954433024
Czechia CZE 1992 -537886720
Czechia CZE 1993 65404928
Czechia CZE 1994 3075579904
Czechia CZE 1995 7072284672
Czechia CZE 1996 4942036992
Czechia CZE 1997 -626171904
Czechia CZE 1998 -428515328
Czechia CZE 1999 1657520128
Czechia CZE 2000 4857569280
Czechia CZE 2001 3842228224
Czechia CZE 2002 2042503168
Czechia CZE 2003 4735844352
Czechia CZE 2004 6590046208
Czechia CZE 2005 9471754240
Czechia CZE 2006 10349871104
Czechia CZE 2007 9096232960
Czechia CZE 2008 4631216128
Czechia CZE 2009 -8244658176
Czechia CZE 2010 4109647872
Czechia CZE 2011 3043491840
Czechia CZE 2012 -1381089280
Czechia CZE 2013 -80134144
Czechia CZE 2014 3946758144
Czechia CZE 2015 9613901824
Czechia CZE 2016 4770922496
Czechia CZE 2017 9965518848
Czechia CZE 2018 6485884928
Czechia CZE 2019 6339346432
Czechia CZE 2020 -12499779584
Denmark DNK 1961 5289623552
Denmark DNK 1962 4998938624
Denmark DNK 1963 593788928
Denmark DNK 1964 8695848960
Denmark DNK 1965 4669259776
Denmark DNK 1966 2937487360
Denmark DNK 1967 6089465856
Denmark DNK 1968 6452625408
Denmark DNK 1969 7983693824
Denmark DNK 1970 2086043648
Denmark DNK 1971 3988267008
Denmark DNK 1972 5371854848
Denmark DNK 1973 5815320576
Denmark DNK 1974 -1659994112
Denmark DNK 1975 -2130149376
Denmark DNK 1976 8537751552
Denmark DNK 1977 2854895616
Denmark DNK 1978 3461890048
Denmark DNK 1979 6150389760
Denmark DNK 1980 -797458432
Denmark DNK 1981 -1094549504
Denmark DNK 1982 6013960192
Denmark DNK 1983 4393418752
Denmark DNK 1984 7233536000
Denmark DNK 1985 7241203712
Denmark DNK 1986 9224847360
Denmark DNK 1987 501727232
Denmark DNK 1988 -26902528
Denmark DNK 1989 1276198912
Denmark DNK 1990 2936864768
Denmark DNK 1991 2815344640
Denmark DNK 1992 4008542208
Denmark DNK 1993 22315008
Denmark DNK 1994 11137417216
Denmark DNK 1995 6660636672
Denmark DNK 1996 6573326336
Denmark DNK 1997 7605436416
Denmark DNK 1998 5342167040
Denmark DNK 1999 7257423872
Denmark DNK 2000 9495937024
Denmark DNK 2001 2164342784
Denmark DNK 2002 1236271104
Denmark DNK 2003 1038860288
Denmark DNK 2004 7134068736
Denmark DNK 2005 6414254080
Denmark DNK 2006 10992451584
Denmark DNK 2007 2654175232
Denmark DNK 2008 -1508245504
Denmark DNK 2009 -14379089920
Denmark DNK 2010 5214076928
Denmark DNK 2011 3795058688
Denmark DNK 2012 651591680
Denmark DNK 2013 2691203072
Denmark DNK 2014 4712955904
Denmark DNK 2015 6928105472
Denmark DNK 2016 9824632832
Denmark DNK 2017 8817868800
Denmark DNK 2018 6392709120
Denmark DNK 2019 6929907712
Denmark DNK 2020 -6900645888
Estonia EST 1996 506857472
Estonia EST 1997 1404296192
Estonia EST 1998 527946752
Estonia EST 1999 -53948416
Estonia EST 2000 1274993664
Estonia EST 2001 835360768
Estonia EST 2002 998745088
Estonia EST 2003 1196909568
Estonia EST 2004 1152952320
Estonia EST 2005 1724104704
Estonia EST 2006 1935757312
Estonia EST 2007 1649068032
Estonia EST 2008 -1201250304
Estonia EST 2009 -3248500736
Estonia EST 2010 463368192
Estonia EST 2011 1410539520
Estonia EST 2012 672473088
Estonia EST 2013 313616384
Estonia EST 2014 657000448
Estonia EST 2015 416452608
Estonia EST 2016 722333696
Estonia EST 2017 1367678976
Estonia EST 2018 1032660992
Estonia EST 2019 1065598976
Estonia EST 2020 -799119360
Finland FIN 1961 3848712192
Finland FIN 1962 1623924736
Finland FIN 1963 1842368512
Finland FIN 1964 3034501120
Finland FIN 1965 3232587776
Finland FIN 1966 1523163136
Finland FIN 1967 1425248256
Finland FIN 1968 1546436608
Finland FIN 1969 6589329408
Finland FIN 1970 3623591936
Finland FIN 1971 1859600384
Finland FIN 1972 6247129088
Finland FIN 1973 6076383232
Finland FIN 1974 3012657152
Finland FIN 1975 1734426624
Finland FIN 1976 336904192
Finland FIN 1977 235126784
Finland FIN 1978 2873049088
Finland FIN 1979 7212728320
Finland FIN 1980 5846458368
Finland FIN 1981 1504493568
Finland FIN 1982 3600375808
Finland FIN 1983 3722412032
Finland FIN 1984 3987587072
Finland FIN 1985 4512391168
Finland FIN 1986 3628105728
Finland FIN 1987 4836368384
Finland FIN 1988 7310573568
Finland FIN 1989 7500316672
Finland FIN 1990 1038499840
Finland FIN 1991 -9181216768
Finland FIN 1992 -4836360192
Finland FIN 1993 -939769856
Finland FIN 1994 5588615168
Finland FIN 1995 6182207488
Finland FIN 1996 5603049472
Finland FIN 1997 10032218112
Finland FIN 1998 9191194624
Finland FIN 1999 7778795520
Finland FIN 2000 10703470592
Finland FIN 2001 5118181376
Finland FIN 2002 3435053056
Finland FIN 2003 4100767744
Finland FIN 2004 8333541376
Finland FIN 2005 6034653184
Finland FIN 2006 8985935872
Finland FIN 2007 12300058624
Finland FIN 2008 1916125184
Finland FIN 2009 -19889127424
Finland FIN 2010 7214055424
Finland FIN 2011 5952536576
Finland FIN 2012 -3348512768
Finland FIN 2013 -2130264064
Finland FIN 2014 -854310912
Finland FIN 2015 1268170752
Finland FIN 2016 6593822720
Finland FIN 2017 7697809408
Finland FIN 2018 2841460736
Finland FIN 2019 3072245760
Finland FIN 2020 -7133069312
France FRA 1961 25949536256
France FRA 1962 37434654720
France FRA 1963 36432576512
France FRA 1964 41301573632
France FRA 1965 32192004096
France FRA 1966 36467376128
France FRA 1967 35965763584
France FRA 1968 34439626752
France FRA 1969 56964415488
France FRA 1970 52425326592
France FRA 1971 48415965184
France FRA 1972 43266408448
France FRA 1973 63592923136
France FRA 1974 45843939328
France FRA 1975 -10671489024
France FRA 1976 47971565568
France FRA 1977 39806828544
France FRA 1978 47299428352
France FRA 1979 43883560960
France FRA 1980 20208680960
France FRA 1981 13899923456
France FRA 1982 32924762112
France FRA 1983 16715481088
France FRA 1984 20643971072
France FRA 1985 22466396160
France FRA 1986 32883343360
France FRA 1987 36885889024
France FRA 1988 70040682496
France FRA 1989 67187113984
France FRA 1990 47189458944
France FRA 1991 17411211264
France FRA 1992 26844987392
France FRA 1993 -10720903168
France FRA 1994 39965032448
France FRA 1995 36542611456
France FRA 1996 25025970176
France FRA 1997 41963618304
France FRA 1998 65963950080
France FRA 1999 65145929728
France FRA 2000 77266288640
France FRA 2001 40596799488
France FRA 2002 23699652608
France FRA 2003 17375297536
France FRA 2004 60221947904
France FRA 2005 36397645824
France FRA 2006 54492397568
France FRA 2007 55266770944
France FRA 2008 5951717376
France FRA 2009 -67249897472
France FRA 2010 44315705344
France FRA 2011 50817138688
France FRA 2012 7416315904
France FRA 2013 13692305408
France FRA 2014 22847946752
France FRA 2015 26847215616
France FRA 2016 26720600064
France FRA 2017 56504352768
France FRA 2018 47044624384
France FRA 2019 47354216448
France FRA 2020 -205557334016
Germany DEU 1971 43819728896
Germany DEU 1972 62036901888
Germany DEU 1973 71884079104
Germany DEU 1974 14032175104
Germany DEU 1975 -13786021888
Germany DEU 1976 78038564864
Germany DEU 1977 55389978624
Germany DEU 1978 51451265024
Germany DEU 1979 73114976256
Germany DEU 1980 25848709120
Germany DEU 1981 9847046144
Germany DEU 1982 -7385251840
Germany DEU 1983 29295116288
Germany DEU 1984 53420752896
Germany DEU 1985 45296779264
Germany DEU 1986 45542932480
Germany DEU 1987 28556656640
Germany DEU 1988 76561383424
Germany DEU 1989 83454459904
Germany DEU 1990 116934574080
Germany DEU 1991 119642783744
Germany DEU 1992 47341895680
Germany DEU 1993 -24510464000
Germany DEU 1994 59429355520
Germany DEU 1995 39283589120
Germany DEU 1996 20817117184
Germany DEU 1997 46670544896
Germany DEU 1998 53385625600
Germany DEU 1999 51035242496
Germany DEU 2000 80246210560
Germany DEU 2001 47677702144
Germany DEU 2002 -5707923456
Germany DEU 2003 -20145504256
Germany DEU 2004 33575927808
Germany DEU 2005 21152661504
Germany DEU 2006 111136210944
Germany DEU 2007 89983287296
Germany DEU 2008 29882580992
Germany DEU 2009 -178959417344
Germany DEU 2010 123895021568
Germany DEU 2011 121208832000
Germany DEU 2012 13430161408
Germany DEU 2013 14102036480
Germany DEU 2014 71516553216
Germany DEU 2015 49356472320
Germany DEU 2016 74874093568
Germany DEU 2017 91997863936
Germany DEU 2018 38276431872
Germany DEU 2019 37605081088
Germany DEU 2020 -164521836544
Greece GRC 1961 5534359552
Greece GRC 1962 173096960
Greece GRC 1963 5640790016
Greece GRC 1964 5011877888
Greece GRC 1965 6275047424
Greece GRC 1966 4192198656
Greece GRC 1967 3897327616
Greece GRC 1968 5232738304
Greece GRC 1969 9004883968
Greece GRC 1970 7441653760
Greece GRC 1971 7395696640
Greece GRC 1972 10334339072
Greece GRC 1973 9067413504
Greece GRC 1974 -7797751808
Greece GRC 1975 7214768128
Greece GRC 1976 8258813952
Greece GRC 1977 3787776000
Greece GRC 1978 9607872512
Greece GRC 1979 4666720256
Greece GRC 1980 994394112
Greece GRC 1981 -2297151488
Greece GRC 1982 -1648590848
Greece GRC 1983 -1552171008
Greece GRC 1984 2862071808
Greece GRC 1985 3644211200
Greece GRC 1986 770572288
Greece GRC 1987 -3379888128
Greece GRC 1988 6270910464
Greece GRC 1989 5795708928
Greece GRC 1990 0
Greece GRC 1991 4907745280
Greece GRC 1992 1142554624
Greece GRC 1993 -2629828608
Greece GRC 1994 3234693120
Greece GRC 1995 3463905280
Greece GRC 1996 4820779008
Greece GRC 1997 7769063424
Greece GRC 1998 7050690560
Greece GRC 1999 5778767872
Greece GRC 2000 7598571520
Greece GRC 2001 8323203072
Greece GRC 2002 8229191680
Greece GRC 2003 12632293376
Greece GRC 2004 11672469504
Greece GRC 2005 1451769856
Greece GRC 2006 13778403328
Greece GRC 2007 8431157248
Greece GRC 2008 -891453440
Greece GRC 2009 -11400314880
Greece GRC 2010 -13898088448
Greece GRC 2011 -24336023552
Greece GRC 2012 -15267872768
Greece GRC 2013 -5036425216
Greece GRC 2014 928284672
Greece GRC 2015 -384466944
Greece GRC 2016 -953319424
Greece GRC 2017 2126741504
Greece GRC 2018 3284418560
Greece GRC 2019 3609739264
Greece GRC 2020 -18376572928
Hungary HUN 1992 -2413281280
Hungary HUN 1993 -439828480
Hungary HUN 1994 2237030400
Hungary HUN 1995 1163935744
Hungary HUN 1996 65355776
Hungary HUN 1997 2494734336
Hungary HUN 1998 3192766464
Hungary HUN 1999 2612174848
Hungary HUN 2000 3926933504
Hungary HUN 2001 3731775488
Hungary HUN 2002 4519837696
Hungary HUN 2003 4078362624
Hungary HUN 2004 5196849152
Hungary HUN 2005 4687192064
Hungary HUN 2006 4493025280
Hungary HUN 2007 327680000
Hungary HUN 2008 1193992192
Hungary HUN 2009 -7903117312
Hungary HUN 2010 1212268544
Hungary HUN 2011 2104492032
Hungary HUN 2012 -1449426944
Hungary HUN 2013 2055471104
Hungary HUN 2014 4893016064
Hungary HUN 2015 4471275520
Hungary HUN 2016 2744565760
Hungary HUN 2017 5461827584
Hungary HUN 2018 7150469120
Hungary HUN 2019 6401507328
Hungary HUN 2020 -6871793664
Ireland IRL 1971 1233149952
Ireland IRL 1972 2386423808
Ireland IRL 1973 1848832000
Ireland IRL 1974 1746997248
Ireland IRL 1975 2418446336
Ireland IRL 1976 630071296
Ireland IRL 1977 3760988160
Ireland IRL 1978 3562004480
Ireland IRL 1979 1632567296
Ireland IRL 1980 1686188032
Ireland IRL 1981 1876893696
Ireland IRL 1982 1331748864
Ireland IRL 1983 -145731584
Ireland IRL 1984 2591166464
Ireland IRL 1985 1916121088
Ireland IRL 1986 -274194432
Ireland IRL 1987 2972270592
Ireland IRL 1988 3480678400
Ireland IRL 1989 4080984064
Ireland IRL 1990 6288449536
Ireland IRL 1991 1554571264
Ireland IRL 1992 2745409536
Ireland IRL 1993 2285019136
Ireland IRL 1994 5016076288
Ireland IRL 1995 8879456256
Ireland IRL 1996 7450148864
Ireland IRL 1997 11950407680
Ireland IRL 1998 10547503104
Ireland IRL 1999 13783621632
Ireland IRL 2000 13608009728
Ireland IRL 2001 8401387520
Ireland IRL 2002 9834004480
Ireland IRL 2003 5315477504
Ireland IRL 2004 12345802752
Ireland IRL 2005 11144282112
Ireland IRL 2006 10231152640
Ireland IRL 2007 11441504256
Ireland IRL 2008 -10188914688
Ireland IRL 2009 -11063312384
Ireland IRL 2010 3612737536
Ireland IRL 2011 2238103552
Ireland IRL 2012 -110837760
Ireland IRL 2013 2680815616
Ireland IRL 2014 18670419968
Ireland IRL 2015 58644447232
Ireland IRL 2016 5954732032
Ireland IRL 2017 26599653376
Ireland IRL 2018 29269852160
Ireland IRL 2019 17376903168
Ireland IRL 2020 21753659392
Italy ITA 1961 39913226240
Italy ITA 1962 32645480448
Italy ITA 1963 31351439360
Italy ITA 1964 16512778240
Italy ITA 1965 19828375552
Italy ITA 1966 37498847232
Italy ITA 1967 47670820864
Italy ITA 1968 46580039680
Italy ITA 1969 46242725888
Italy ITA 1970 42389798912
Italy ITA 1971 15398469632
Italy ITA 1972 31824871424
Italy ITA 1973 63717638144
Italy ITA 1974 52685373440
Italy ITA 1975 -21122711552
Italy ITA 1976 70502383616
Italy ITA 1977 27140227072
Italy ITA 1978 35223502848
Italy ITA 1979 66880798720
Italy ITA 1980 40789737472
Italy ITA 1981 10383917056
Italy ITA 1982 5130027008
Italy ITA 1983 14562492416
Italy ITA 1984 40647917568
Italy ITA 1985 36395155456
Italy ITA 1986 38241042432
Italy ITA 1987 43900600320
Italy ITA 1988 59528839168
Italy ITA 1989 50106728448
Italy ITA 1990 30360207360
Italy ITA 1991 23988273152
Italy ITA 1992 13208518656
Italy ITA 1993 -13614579712
Italy ITA 1994 34047000576
Italy ITA 1995 46676705280
