Entity,Code,Year,0_0_ShareOfGlobalCO2
Azerbaijan,AZE,1906,0.04340944
Azerbaijan,AZE,1907,0.042670347
Azerbaijan,AZE,1908,0.044662517
Azerbaijan,AZE,1909,0.04528616
Azerbaijan,AZE,1910,0.04231352
Azerbaijan,AZE,1911,0.043223098
Azerbaijan,AZE,1912,0.046596635
Azerbaijan,AZE,1913,0.046715684
Azerbaijan,AZE,1914,0.0464837
Azerbaijan,AZE,1915,0.04328562
Azerbaijan,AZE,1916,0.042715732
Azerbaijan,AZE,1917,0.037595775
Azerbaijan,AZE,1918,0.015195199
Azerbaijan,AZE,1919,0.014968633
Azerbaijan,AZE,1920,0.011740377
Azerbaijan,AZE,1921,0.01451093
Azerbaijan,AZE,1922,0.01687616
Azerbaijan,AZE,1923,0.016432453
Azerbaijan,AZE,1924,0.019520907
Azerbaijan,AZE,1925,0.019062381
Azerbaijan,AZE,1926,0.028120209
Azerbaijan,AZE,1927,0.03203317
Azerbaijan,AZE,1928,0.035435405
Azerbaijan,AZE,1929,0.035572305
Azerbaijan,AZE,1930,0.05263942
Azerbaijan,AZE,1931,0.07079394
Azerbaijan,AZE,1932,0.088367745
Azerbaijan,AZE,1933,0.09388499
Azerbaijan,AZE,1934,0.1043353
Azerbaijan,AZE,1935,0.11237442
Azerbaijan,AZE,1936,0.117292695
Azerbaijan,AZE,1937,0.11230218
Azerbaijan,AZE,1938,0.12610488
Azerbaijan,AZE,1939,0.120642714
Azerbaijan,AZE,1940,0.13241291
Azerbaijan,AZE,1941,0.113735974
Azerbaijan,AZE,1942,0.06240773
Azerbaijan,AZE,1943,0.06407866
Azerbaijan,AZE,1944,0.09155175
Azerbaijan,AZE,1945,0.11613956
Azerbaijan,AZE,1946,0.119337544
Azerbaijan,AZE,1947,0.12959906
Azerbaijan,AZE,1948,0.13066192
Azerbaijan,AZE,1949,0.15328535
Azerbaijan,AZE,1950,0.14911811
Azerbaijan,AZE,1951,0.15193813
Azerbaijan,AZE,1952,0.1605392
Azerbaijan,AZE,1953,0.16517489
Azerbaijan,AZE,1954,0.17649892
Azerbaijan,AZE,1955,0.18257517
Azerbaijan,AZE,1956,0.1882316
Azerbaijan,AZE,1957,0.1995243
Azerbaijan,AZE,1958,0.20725983
Azerbaijan,AZE,1959,0.20716292
Azerbaijan,AZE,1960,0.20355587
Azerbaijan,AZE,1961,0.20944509
Azerbaijan,AZE,1962,0.21255821
Azerbaijan,AZE,1963,0.21660496
Azerbaijan,AZE,1964,0.21866013
Azerbaijan,AZE,1965,0.22202909
Azerbaijan,AZE,1966,0.22367407
Azerbaijan,AZE,1967,0.22682343
Azerbaijan,AZE,1968,0.22129041
Azerbaijan,AZE,1969,0.21621796
Azerbaijan,AZE,1970,0.21008332
Azerbaijan,AZE,1971,0.21434712
Azerbaijan,AZE,1972,0.21557017
Azerbaijan,AZE,1973,0.21350674
Azerbaijan,AZE,1974,0.2226506
Azerbaijan,AZE,1975,0.23361832
Azerbaijan,AZE,1976,0.22999384
Azerbaijan,AZE,1977,0.23127559
Azerbaijan,AZE,1978,0.23207599
Azerbaijan,AZE,1979,0.2275614
Azerbaijan,AZE,1980,0.23790374
Azerbaijan,AZE,1981,0.23922992
Azerbaijan,AZE,1982,0.24571697
Azerbaijan,AZE,1983,0.24766257
Azerbaijan,AZE,1984,0.24154612
Azerbaijan,AZE,1985,0.2519564
Azerbaijan,AZE,1986,0.25856146
Azerbaijan,AZE,1987,0.23764718
Azerbaijan,AZE,1988,0.23325306
Azerbaijan,AZE,1989,0.2300701
Azerbaijan,AZE,1990,0.22553393
Azerbaijan,AZE,1991,0.21491703
Azerbaijan,AZE,1992,0.24877918
Azerbaijan,AZE,1993,0.21218738
Azerbaijan,AZE,1994,0.18260698
Azerbaijan,AZE,1995,0.14199138
Azerbaijan,AZE,1996,0.12931749
Azerbaijan,AZE,1997,0.12262983
Azerbaijan,AZE,1998,0.13077857
Azerbaijan,AZE,1999,0.11551584
Azerbaijan,AZE,2000,0.115921885
Azerbaijan,AZE,2001,0.11216792
Azerbaijan,AZE,2002,0.11278379
Azerbaijan,AZE,2003,0.11074791
Azerbaijan,AZE,2004,0.11201384
Azerbaijan,AZE,2005,0.115775384
Azerbaijan,AZE,2006,0.12783456
Azerbaijan,AZE,2007,0.09667465
Azerbaijan,AZE,2008,0.110484116
Azerbaijan,AZE,2009,0.100926265
Azerbaijan,AZE,2010,0.091813244
Azerbaijan,AZE,2011,0.09561772
Azerbaijan,AZE,2012,0.09362134
Azerbaijan,AZE,2013,0.09500559
Azerbaijan,AZE,2014,0.09654527
Azerbaijan,AZE,2015,0.09753752
Azerbaijan,AZE,2016,0.097756855
Azerbaijan,AZE,2017,0.09587304
Azerbaijan,AZE,2018,0.09388839
Azerbaijan,AZE,2019,0.10176723
Azerbaijan,AZE,2020,0.106363215
Azerbaijan,AZE,2021,0.10368753
Georgia,GEO,1830,8.41532E-05
Georgia,GEO,1831,0.000106473
Georgia,GEO,1832,7.04961E-05
Georgia,GEO,1833,8.63981E-05
Georgia,GEO,1850,0.000236673
Georgia,GEO,1855,0.000543499
Georgia,GEO,1858,0.000698874
Georgia,GEO,1859,0.000698944
Georgia,GEO,1860,0.000841698
Georgia,GEO,1861,0.00101658
Georgia,GEO,1862,0.000900703
Georgia,GEO,1863,0.000883663
Georgia,GEO,1864,0.000920189
Georgia,GEO,1865,0.000828115
Georgia,GEO,1866,0.002536495
Georgia,GEO,1867,0.002716952
Georgia,GEO,1868,0.002200702
Georgia,GEO,1869,0.002811387
Georgia,GEO,1870,0.00298571
Georgia,GEO,1871,0.003791622
Georgia,GEO,1872,0.003518198
Georgia,GEO,1873,0.003108267
Georgia,GEO,1874,0.004029873
Georgia,GEO,1875,0.004275827
Georgia,GEO,1876,0.00523315
Georgia,GEO,1877,0.005237173
Georgia,GEO,1878,0.006793216
Georgia,GEO,1879,0.006504191
Georgia,GEO,1880,0.006746713
Georgia,GEO,1881,0.006875074
Georgia,GEO,1882,0.006856798
Georgia,GEO,1883,0.007338812
Georgia,GEO,1884,0.007368279
Georgia,GEO,1885,0.007966156
Georgia,GEO,1886,0.008044366
Georgia,GEO,1887,0.008106837
Georgia,GEO,1888,0.007636849
Georgia,GEO,1889,0.008250716
Georgia,GEO,1890,0.008576248
Georgia,GEO,1891,0.009022987
Georgia,GEO,1892,0.00947282
Georgia,GEO,1893,0.011237904
Georgia,GEO,1894,0.011060152
Georgia,GEO,1895,0.01198615
Georgia,GEO,1896,0.011816577
Georgia,GEO,1897,0.013044944
Georgia,GEO,1898,0.013870788
Georgia,GEO,1899,0.014730348
Georgia,GEO,1900,0.015819818
Georgia,GEO,1901,0.015721576
Georgia,GEO,1902,0.014810483
Georgia,GEO,1903,0.01328937
Georgia,GEO,1904,0.014619154
Georgia,GEO,1905,0.012256103
Georgia,GEO,1906,0.013387083
Georgia,GEO,1907,0.013159158
Georgia,GEO,1908,0.013773499
Georgia,GEO,1909,0.013965835
Georgia,GEO,1910,0.013049094
Georgia,GEO,1911,0.013329599
Georgia,GEO,1912,0.014369973
Georgia,GEO,1913,0.014406685
Georgia,GEO,1914,0.014335174
Georgia,GEO,1915,0.0133489
Georgia,GEO,1916,0.013173159
Georgia,GEO,1917,0.011594184
Georgia,GEO,1918,0.004686072
Georgia,GEO,1919,0.004616187
Georgia,GEO,1920,0.00362064
Georgia,GEO,1921,0.004475048
Georgia,GEO,1922,0.005204437
Georgia,GEO,1923,0.005067614
Georgia,GEO,1924,0.006020077
Georgia,GEO,1925,0.005878673
Georgia,GEO,1926,0.00867202
Georgia,GEO,1927,0.009878751
Georgia,GEO,1928,0.010900182
Georgia,GEO,1929,0.010937289
Georgia,GEO,1930,0.016191099
Georgia,GEO,1931,0.021781716
Georgia,GEO,1932,0.027187519
Georgia,GEO,1933,0.028903745
Georgia,GEO,1934,0.032117058
Georgia,GEO,1935,0.03458552
Georgia,GEO,1936,0.03609137
Georgia,GEO,1937,0.034561455
Georgia,GEO,1938,0.038809888
Georgia,GEO,1939,0.037129886
Georgia,GEO,1940,0.040770784
Georgia,GEO,1941,0.03500636
Georgia,GEO,1942,0.019245991
Georgia,GEO,1943,0.019761287
Georgia,GEO,1944,0.028233733
Georgia,GEO,1945,0.035799094
Georgia,GEO,1946,0.03677202
Georgia,GEO,1947,0.03992782
Georgia,GEO,1948,0.04024012
Georgia,GEO,1949,0.0472017
Georgia,GEO,1950,0.045906346
Georgia,GEO,1951,0.046768796
Georgia,GEO,1952,0.04940495
Georgia,GEO,1953,0.050819892
Georgia,GEO,1954,0.05429227
Georgia,GEO,1955,0.056152586
Georgia,GEO,1956,0.0578862
Georgia,GEO,1957,0.06135016
Georgia,GEO,1958,0.063721426
Georgia,GEO,1959,0.0636817
Georgia,GEO,1960,0.06256576
Georgia,GEO,1961,0.06438595
Georgia,GEO,1962,0.06536048
Georgia,GEO,1963,0.06662824
Georgia,GEO,1964,0.0672827
Georgia,GEO,1965,0.06833044
Georgia,GEO,1966,0.06884488
Georgia,GEO,1967,0.06983314
Georgia,GEO,1968,0.06814977
Georgia,GEO,1969,0.06660166
Georgia,GEO,1970,0.06469779
Georgia,GEO,1971,0.06604485
Georgia,GEO,1972,0.066436715
Georgia,GEO,1973,0.06582048
Georgia,GEO,1974,0.06866118
Georgia,GEO,1975,0.07206272
Georgia,GEO,1976,0.0709296
Georgia,GEO,1977,0.07131054
Georgia,GEO,1978,0.07154791
Georgia,GEO,1979,0.07013939
Georgia,GEO,1980,0.07330407
Georgia,GEO,1981,0.07372321
Georgia,GEO,1982,0.07571386
Georgia,GEO,1983,0.076306835
Georgia,GEO,1984,0.07441656
Georgia,GEO,1985,0.07760359
Georgia,GEO,1986,0.07550366
Georgia,GEO,1987,0.073928356
Georgia,GEO,1988,0.073812
Georgia,GEO,1989,0.07226743
Georgia,GEO,1990,0.07007727
Georgia,GEO,1991,0.06828061
Georgia,GEO,1992,0.06765677
Georgia,GEO,1993,0.043465316
Georgia,GEO,1994,0.026416963
Georgia,GEO,1995,0.009763051
Georgia,GEO,1996,0.01677945
Georgia,GEO,1997,0.018213138
Georgia,GEO,1998,0.020398624
Georgia,GEO,1999,0.017430509
Georgia,GEO,2000,0.017680736
Georgia,GEO,2001,0.01454072
Georgia,GEO,2002,0.012754272
Georgia,GEO,2003,0.013508084
Georgia,GEO,2004,0.014930165
Georgia,GEO,2005,0.016942952
Georgia,GEO,2006,0.019928375
Georgia,GEO,2007,0.02020311
Georgia,GEO,2008,0.01654564
Georgia,GEO,2009,0.019438663
Georgia,GEO,2010,0.018606817
Georgia,GEO,2011,0.022630334
Georgia,GEO,2012,0.023580005
Georgia,GEO,2013,0.022686107
Georgia,GEO,2014,0.025124516
Georgia,GEO,2015,0.02743693
Georgia,GEO,2016,0.02834035
Georgia,GEO,2017,0.02818129
Georgia,GEO,2018,0.027324159
Georgia,GEO,2019,0.029448273
Georgia,GEO,2020,0.030315792
Georgia,GEO,2021,0.029656934
Iran,IRN,1906,0.000144552
Iran,IRN,1911,0.004402681
Iran,IRN,1912,0.007813722
Iran,IRN,1913,0.024350965
Iran,IRN,1914,0.036871456
Iran,IRN,1915,0.044771623
Iran,IRN,1916,0.059311893
Iran,IRN,1917,0.07907945
Iran,IRN,1918,0.09871119
Iran,IRN,1919,0.1426373
Iran,IRN,1920,0.1544243
Iran,IRN,1921,0.23482129
Iran,IRN,1922,0.28477484
Iran,IRN,1923,0.31502005
Iran,IRN,1924,0.36639014
Iran,IRN,1925,0.3811876
Iran,IRN,1926,0.41152823
Iran,IRN,1927,0.41816577
Iran,IRN,1928,0.44462985
Iran,IRN,1929,0.39888266
Iran,IRN,1930,0.47053272
Iran,IRN,1931,0.5096557
Iran,IRN,1932,0.63358486
Iran,IRN,1933,0.6616022
Iran,IRN,1934,0.64706933
Iran,IRN,1935,0.61241126
Iran,IRN,1936,0.6111504
Iran,IRN,1937,0.70904714
Iran,IRN,1938,0.7563855
Iran,IRN,1939,0.676021
Iran,IRN,1940,0.5588033
Iran,IRN,1941,0.41932696
Iran,IRN,1942,0.59616226
Iran,IRN,1943,0.604857
Iran,IRN,1944,0.8151504
Iran,IRN,1945,1.2445599
Iran,IRN,1946,1.2985752
Iran,IRN,1947,1.2351416
Iran,IRN,1948,1.4393559
Iran,IRN,1949,1.6019065
Iran,IRN,1950,1.4011998
Iran,IRN,1951,0.10836868
Iran,IRN,1952,0.06329498
Iran,IRN,1953,0.057592485
Iran,IRN,1954,0.015375225
Iran,IRN,1955,0.21245158
Iran,IRN,1956,0.28781903
Iran,IRN,1957,0.26631722
Iran,IRN,1958,0.29971215
Iran,IRN,1959,0.28870904
Iran,IRN,1960,0.397954
Iran,IRN,1961,0.3876298
Iran,IRN,1962,0.38383955
Iran,IRN,1963,0.40212545
Iran,IRN,1964,0.43878838
Iran,IRN,1965,0.47464487
Iran,IRN,1966,0.54018474
Iran,IRN,1967,0.5544004
Iran,IRN,1968,0.6376752
Iran,IRN,1969,0.60315496
Iran,IRN,1970,0.6160763
Iran,IRN,1971,0.65543103
Iran,IRN,1972,0.65325624
Iran,IRN,1973,0.75777733
Iran,IRN,1974,0.84486914
Iran,IRN,1975,0.8162827
Iran,IRN,1976,0.8696092
Iran,IRN,1977,0.8849014
Iran,IRN,1978,0.8497263
Iran,IRN,1979,0.83076066
Iran,IRN,1980,0.6178775
Iran,IRN,1981,0.59358656
Iran,IRN,1982,0.7295458
Iran,IRN,1983,0.78701806
Iran,IRN,1984,0.7620924
Iran,IRN,1985,0.7864838
Iran,IRN,1986,0.715571
Iran,IRN,1987,0.74533856
Iran,IRN,1988,0.7922216
Iran,IRN,1989,0.8487032
Iran,IRN,1990,0.9225263
Iran,IRN,1991,0.95433754
Iran,IRN,1992,1.005025
Iran,IRN,1993,1.0327792
Iran,IRN,1994,1.1485682
Iran,IRN,1995,1.157702
Iran,IRN,1996,1.1436129
Iran,IRN,1997,1.0988365
Iran,IRN,1998,1.2617197
Iran,IRN,1999,1.5344309
Iran,IRN,2000,1.450283
Iran,IRN,2001,1.5379121
Iran,IRN,2002,1.5129863
Iran,IRN,2003,1.4959882
Iran,IRN,2004,1.543889
Iran,IRN,2005,1.5639664
Iran,IRN,2006,1.646264
Iran,IRN,2007,1.6271399
Iran,IRN,2008,1.666293
Iran,IRN,2009,1.7710818
Iran,IRN,2010,1.707727
Iran,IRN,2011,1.6740688
Iran,IRN,2012,1.6807411
Iran,IRN,2013,1.692995
Iran,IRN,2014,1.7782942
Iran,IRN,2015,1.7761716
Iran,IRN,2016,1.784212
Iran,IRN,2017,1.8987901
Iran,IRN,2018,1.9033504
Iran,IRN,2019,1.8956571
Iran,IRN,2020,2.0700321
Iran,IRN,2021,2.0172443
Israel,ISR,1930,0.001016004
Israel,ISR,1931,0.001136698
Israel,ISR,1932,0.001604642
Israel,ISR,1933,0.001959561
Israel,ISR,1934,0.00190183
Israel,ISR,1935,0.002384002
Israel,ISR,1936,0.001825362
Israel,ISR,1937,0.001788933
Israel,ISR,1938,0.001124562
Israel,ISR,1939,0.001226289
Israel,ISR,1940,0.001497243
Israel,ISR,1941,0.001171025
Israel,ISR,1942,0.002200995
Israel,ISR,1943,0.001660134
Israel,ISR,1944,0.001706689
Israel,ISR,1945,0.001710153
Israel,ISR,1946,0.002820708
Israel,ISR,1947,0.003182706
Israel,ISR,1948,0.001476335
Israel,ISR,1949,0.002286208
Israel,ISR,1950,0.027805487
Israel,ISR,1951,0.045744795
Israel,ISR,1952,0.05658332
Israel,ISR,1953,0.0607651
Israel,ISR,1954,0.06369537
Israel,ISR,1955,0.064696066
Israel,ISR,1956,0.060494155
Israel,ISR,1957,0.06316812
Israel,ISR,1958,0.06577968
Israel,ISR,1959,0.06326367
Israel,ISR,1960,0.068813965
Israel,ISR,1961,0.07496741
Israel,ISR,1962,0.08134871
Israel,ISR,1963,0.07982712
Israel,ISR,1964,0.08437286
Israel,ISR,1965,0.114236616
Israel,ISR,1966,0.11444731
Israel,ISR,1967,0.11048579
Israel,ISR,1968,0.106841326
Israel,ISR,1969,0.10750713
Israel,ISR,1970,0.111146204
Israel,ISR,1971,0.10460127
Israel,ISR,1972,0.10408015
Israel,ISR,1973,0.11272944
Israel,ISR,1974,0.11381806
Israel,ISR,1975,0.11457584
Israel,ISR,1976,0.10836408
Israel,ISR,1977,0.10682635
Israel,ISR,1978,0.110245064
Israel,ISR,1979,0.10635071
Israel,ISR,1980,0.107606456
Israel,ISR,1981,0.1104091
