Entity,Code,Year,Primary energy consumption (TWh)
Turkmenistan,TKM,2010,249.56628
Turkmenistan,TKM,2011,276.99832
Turkmenistan,TKM,2012,301.96558
Turkmenistan,TKM,2013,268.24536
Turkmenistan,TKM,2014,278.03848
Turkmenistan,TKM,2015,332.82343
Turkmenistan,TKM,2016,329.54184
Turkmenistan,TKM,2017,326.10327
Turkmenistan,TKM,2018,363.03943
Turkmenistan,TKM,2019,394.78546
Turkmenistan,TKM,2020,371.9919
Turkmenistan,TKM,2021,445.81168
United Arab Emirates,ARE,1965,0.8545331
United Arab Emirates,ARE,1966,0.9120411
United Arab Emirates,ARE,1967,5.406756
United Arab Emirates,ARE,1968,6.944713
United Arab Emirates,ARE,1969,6.9689255
United Arab Emirates,ARE,1970,9.605591
United Arab Emirates,ARE,1971,14.638031
United Arab Emirates,ARE,1972,15.65015
United Arab Emirates,ARE,1973,20.293112
United Arab Emirates,ARE,1974,22.295511
United Arab Emirates,ARE,1975,23.85921
United Arab Emirates,ARE,1976,30.190237
United Arab Emirates,ARE,1977,49.6315
United Arab Emirates,ARE,1978,57.500813
United Arab Emirates,ARE,1979,67.56039
United Arab Emirates,ARE,1980,108.15642
United Arab Emirates,ARE,1981,125.92837
United Arab Emirates,ARE,1982,135.96599
United Arab Emirates,ARE,1983,130.51527
United Arab Emirates,ARE,1984,162.54678
United Arab Emirates,ARE,1985,201.63353
United Arab Emirates,ARE,1986,244.38722
United Arab Emirates,ARE,1987,273.0771
United Arab Emirates,ARE,1988,301.8825
United Arab Emirates,ARE,1989,340.16495
United Arab Emirates,ARE,1990,344.9527
United Arab Emirates,ARE,1991,420.83743
United Arab Emirates,ARE,1992,406.69568
United Arab Emirates,ARE,1993,423.47037
United Arab Emirates,ARE,1994,464.67413
United Arab Emirates,ARE,1995,484.871
United Arab Emirates,ARE,1996,499.68793
United Arab Emirates,ARE,1997,521.4564
United Arab Emirates,ARE,1998,534.11285
United Arab Emirates,ARE,1999,538.36896
United Arab Emirates,ARE,2000,535.7819
United Arab Emirates,ARE,2001,541.56604
United Arab Emirates,ARE,2002,591.6931
United Arab Emirates,ARE,2003,631.1553
United Arab Emirates,ARE,2004,675.06537
United Arab Emirates,ARE,2005,704.5981
United Arab Emirates,ARE,2006,741.29297
United Arab Emirates,ARE,2007,818.3611
United Arab Emirates,ARE,2008,938.4005
United Arab Emirates,ARE,2009,925.57526
United Arab Emirates,ARE,2010,972.4917
United Arab Emirates,ARE,2011,1020.93134
United Arab Emirates,ARE,2012,1074.0997
United Arab Emirates,ARE,2013,1133.245
United Arab Emirates,ARE,2014,1121.7177
United Arab Emirates,ARE,2015,1230.9631
United Arab Emirates,ARE,2016,1284.301
United Arab Emirates,ARE,2017,1288.7795
United Arab Emirates,ARE,2018,1271.7272
United Arab Emirates,ARE,2019,1263.322
United Arab Emirates,ARE,2020,1183.1406
United Arab Emirates,ARE,2021,1257.898
Uzbekistan,UZB,1985,467.03375
Uzbekistan,UZB,1986,458.06946
Uzbekistan,UZB,1987,477.01334
Uzbekistan,UZB,1988,479.89438
Uzbekistan,UZB,1989,496.45374
Uzbekistan,UZB,1990,520.9085
Uzbekistan,UZB,1991,514.6644
Uzbekistan,UZB,1992,487.91968
Uzbekistan,UZB,1993,524.773
Uzbekistan,UZB,1994,514.86487
Uzbekistan,UZB,1995,508.38867
Uzbekistan,UZB,1996,524.4696
Uzbekistan,UZB,1997,518.98584
Uzbekistan,UZB,1998,518.0096
Uzbekistan,UZB,1999,587.1983
Uzbekistan,UZB,2000,599.5481
Uzbekistan,UZB,2001,601.5353
Uzbekistan,UZB,2002,616.7473
Uzbekistan,UZB,2003,565.4481
Uzbekistan,UZB,2004,563.67334
Uzbekistan,UZB,2005,562.5887
Uzbekistan,UZB,2006,526.855
Uzbekistan,UZB,2007,564.3034
Uzbekistan,UZB,2008,529.1841
Uzbekistan,UZB,2009,525.1383
Uzbekistan,UZB,2010,531.19763
Uzbekistan,UZB,2011,558.96436
Uzbekistan,UZB,2012,543.0735
Uzbekistan,UZB,2013,545.3506
Uzbekistan,UZB,2014,563.8251
Uzbekistan,UZB,2015,538.10376
Uzbekistan,UZB,2016,515.04285
Uzbekistan,UZB,2017,531.6735
Uzbekistan,UZB,2018,533.6701
Uzbekistan,UZB,2019,534.6436
Uzbekistan,UZB,2020,521.0134
Uzbekistan,UZB,2021,546.7998
Yemen,YEM,1980,27.986021
Yemen,YEM,1981,28.529768
Yemen,YEM,1982,33.491467
Yemen,YEM,1983,31.01062
Yemen,YEM,1984,38.558517
Yemen,YEM,1985,42.794655
Yemen,YEM,1986,41.182102
Yemen,YEM,1987,40.838615
Yemen,YEM,1988,42.12204
Yemen,YEM,1989,44.990585
Yemen,YEM,1990,47.05994
Yemen,YEM,1991,48.70098
Yemen,YEM,1992,51.04823
Yemen,YEM,1993,42.061832
Yemen,YEM,1994,39.833626
Yemen,YEM,1995,44.17098
Yemen,YEM,1996,44.43369
Yemen,YEM,1997,45.844646
Yemen,YEM,1998,49.638474
Yemen,YEM,1999,37.269745
Yemen,YEM,2000,60.137375
Yemen,YEM,2001,64.71264
Yemen,YEM,2002,65.27977
Yemen,YEM,2003,74.84437
Yemen,YEM,2004,79.02325
Yemen,YEM,2005,83.28513
Yemen,YEM,2006,83.21375
Yemen,YEM,2007,88.35376
Yemen,YEM,2008,92.7769
Yemen,YEM,2009,102.779945
Yemen,YEM,2010,99.73686
Yemen,YEM,2011,83.800766
Yemen,YEM,2012,72.61362
Yemen,YEM,2013,102.47786
Yemen,YEM,2014,97.00416
Yemen,YEM,2015,52.371452
Yemen,YEM,2016,41.914906
Yemen,YEM,2017,38.68092
Yemen,YEM,2018,35.977886
Yemen,YEM,2019,46.604065
