Entity,Code,Year,0_0_CO2
Kuwait,KWT,2001,57485384
Kuwait,KWT,2002,57981036
Kuwait,KWT,2003,59624100
Kuwait,KWT,2004,63108924
Kuwait,KWT,2005,71165760
Kuwait,KWT,2006,73389650
Kuwait,KWT,2007,74875310
Kuwait,KWT,2008,82297256
Kuwait,KWT,2009,86954960
Kuwait,KWT,2010,89272264
Kuwait,KWT,2011,86262700
Kuwait,KWT,2012,101766056
Kuwait,KWT,2013,83723280
Kuwait,KWT,2014,75623530
Kuwait,KWT,2015,92447750
Kuwait,KWT,2016,101897144
Kuwait,KWT,2017,95937820
Kuwait,KWT,2018,97045440
Kuwait,KWT,2019,104360610
Kuwait,KWT,2020,99778760
Kuwait,KWT,2021,106134264
Kyrgyzstan,KGZ,1830,104
Kyrgyzstan,KGZ,1831,125.00001
Kyrgyzstan,KGZ,1832,83
Kyrgyzstan,KGZ,1833,104
Kyrgyzstan,KGZ,1850,647
Kyrgyzstan,KGZ,1855,1961
Kyrgyzstan,KGZ,1858,2753
Kyrgyzstan,KGZ,1859,2920
Kyrgyzstan,KGZ,1860,3859
Kyrgyzstan,KGZ,1861,4902
Kyrgyzstan,KGZ,1862,4422
Kyrgyzstan,KGZ,1863,4631
Kyrgyzstan,KGZ,1864,5194
Kyrgyzstan,KGZ,1865,4964
Kyrgyzstan,KGZ,1866,15685
Kyrgyzstan,KGZ,1867,18001
Kyrgyzstan,KGZ,1868,14976
Kyrgyzstan,KGZ,1869,20316
Kyrgyzstan,KGZ,1870,22047
Kyrgyzstan,KGZ,1871,29765
Kyrgyzstan,KGZ,1872,30557
Kyrgyzstan,KGZ,1873,28680
Kyrgyzstan,KGZ,1874,34812
Kyrgyzstan,KGZ,1875,40069
Kyrgyzstan,KGZ,1876,49747
Kyrgyzstan,KGZ,1877,50769
Kyrgyzstan,KGZ,1878,66350
Kyrgyzstan,KGZ,1879,68081
Kyrgyzstan,KGZ,1880,79866
Kyrgyzstan,KGZ,1881,84121
Kyrgyzstan,KGZ,1882,88606
Kyrgyzstan,KGZ,1883,100850
Kyrgyzstan,KGZ,1884,102393
Kyrgyzstan,KGZ,1885,111529
Kyrgyzstan,KGZ,1886,114387
Kyrgyzstan,KGZ,1887,121041
Kyrgyzstan,KGZ,1888,126255.01
Kyrgyzstan,KGZ,1889,136351
Kyrgyzstan,KGZ,1890,154414
Kyrgyzstan,KGZ,1891,170016
Kyrgyzstan,KGZ,1892,179965
Kyrgyzstan,KGZ,1893,210940
Kyrgyzstan,KGZ,1894,214840
Kyrgyzstan,KGZ,1895,246858
Kyrgyzstan,KGZ,1896,251300.98
Kyrgyzstan,KGZ,1897,290556
Kyrgyzstan,KGZ,1898,325869
Kyrgyzstan,KGZ,1899,378036
Kyrgyzstan,KGZ,1900,428241
Kyrgyzstan,KGZ,1901,439651
Kyrgyzstan,KGZ,1902,424633
Kyrgyzstan,KGZ,1903,415372
Kyrgyzstan,KGZ,1904,462136
Kyrgyzstan,KGZ,1905,412514
Kyrgyzstan,KGZ,1906,470521
Kyrgyzstan,KGZ,1907,527026
Kyrgyzstan,KGZ,1908,530259
Kyrgyzstan,KGZ,1909,559753
Kyrgyzstan,KGZ,1910,548948
Kyrgyzstan,KGZ,1911,569139
Kyrgyzstan,KGZ,1912,644709
Kyrgyzstan,KGZ,1913,700359
Kyrgyzstan,KGZ,1914,632089
Kyrgyzstan,KGZ,1915,580173
Kyrgyzstan,KGZ,1916,618365
Kyrgyzstan,KGZ,1917,569097
Kyrgyzstan,KGZ,1918,226959
Kyrgyzstan,KGZ,1919,193857
Kyrgyzstan,KGZ,1920,176774
Kyrgyzstan,KGZ,1921,191708
Kyrgyzstan,KGZ,1922,233800
Kyrgyzstan,KGZ,1923,258266.98
Kyrgyzstan,KGZ,1924,307701
Kyrgyzstan,KGZ,1925,303697
Kyrgyzstan,KGZ,1926,440026
Kyrgyzstan,KGZ,1927,547071
Kyrgyzstan,KGZ,1928,609024
Kyrgyzstan,KGZ,1929,656061
Kyrgyzstan,KGZ,1930,891663
Kyrgyzstan,KGZ,1931,1070936
Kyrgyzstan,KGZ,1932,1206558
Kyrgyzstan,KGZ,1933,1347720
Kyrgyzstan,KGZ,1934,1630409
Kyrgyzstan,KGZ,1935,1845866
Kyrgyzstan,KGZ,1936,2117131
Kyrgyzstan,KGZ,1937,2164492
Kyrgyzstan,KGZ,1938,2284480
Kyrgyzstan,KGZ,1939,2312455
Kyrgyzstan,KGZ,1940,2771609
Kyrgyzstan,KGZ,1941,2435701
Kyrgyzstan,KGZ,1942,1321977
Kyrgyzstan,KGZ,1943,1379692
Kyrgyzstan,KGZ,1944,2000809.9
Kyrgyzstan,KGZ,1945,2119453
Kyrgyzstan,KGZ,1946,2382848
Kyrgyzstan,KGZ,1947,2869866
Kyrgyzstan,KGZ,1948,3054939
Kyrgyzstan,KGZ,1949,3473175
Kyrgyzstan,KGZ,1950,3872619
Kyrgyzstan,KGZ,1951,4197924
Kyrgyzstan,KGZ,1952,4496169
Kyrgyzstan,KGZ,1953,4757692
Kyrgyzstan,KGZ,1954,5197573
Kyrgyzstan,KGZ,1955,5894505
Kyrgyzstan,KGZ,1956,6462946
Kyrgyzstan,KGZ,1957,7073422
Kyrgyzstan,KGZ,1958,7551274
Kyrgyzstan,KGZ,1959,7941564
Kyrgyzstan,KGZ,1960,8271384
Kyrgyzstan,KGZ,1961,8531237
Kyrgyzstan,KGZ,1962,8955179
Kyrgyzstan,KGZ,1963,9601793
Kyrgyzstan,KGZ,1964,10209208
Kyrgyzstan,KGZ,1965,10830481
Kyrgyzstan,KGZ,1966,11438891
Kyrgyzstan,KGZ,1967,11961075
Kyrgyzstan,KGZ,1968,12296263
Kyrgyzstan,KGZ,1969,12804768
Kyrgyzstan,KGZ,1970,13475083
Kyrgyzstan,KGZ,1971,14304632
Kyrgyzstan,KGZ,1972,15055053
Kyrgyzstan,KGZ,1973,15697373
Kyrgyzstan,KGZ,1974,16301916
Kyrgyzstan,KGZ,1975,17141034
Kyrgyzstan,KGZ,1976,17788850
Kyrgyzstan,KGZ,1977,18383984
Kyrgyzstan,KGZ,1978,19005330
Kyrgyzstan,KGZ,1979,19146800
Kyrgyzstan,KGZ,1980,19891760
Kyrgyzstan,KGZ,1981,19508100
Kyrgyzstan,KGZ,1982,19869020
Kyrgyzstan,KGZ,1983,20145906
Kyrgyzstan,KGZ,1984,20316520
Kyrgyzstan,KGZ,1985,21903968
Kyrgyzstan,KGZ,1986,21902356
Kyrgyzstan,KGZ,1987,21305614
Kyrgyzstan,KGZ,1988,21445902
Kyrgyzstan,KGZ,1989,20828024
Kyrgyzstan,KGZ,1990,19322228
Kyrgyzstan,KGZ,1991,15956699
Kyrgyzstan,KGZ,1992,11080756
Kyrgyzstan,KGZ,1993,8502275
Kyrgyzstan,KGZ,1994,6147083
Kyrgyzstan,KGZ,1995,4511588
Kyrgyzstan,KGZ,1996,5664159
Kyrgyzstan,KGZ,1997,5574669
Kyrgyzstan,KGZ,1998,5914543
Kyrgyzstan,KGZ,1999,4648470
Kyrgyzstan,KGZ,2000,4602495
Kyrgyzstan,KGZ,2001,3861425
Kyrgyzstan,KGZ,2002,4920849
Kyrgyzstan,KGZ,2003,5381613
Kyrgyzstan,KGZ,2004,5807885
Kyrgyzstan,KGZ,2005,5514575
Kyrgyzstan,KGZ,2006,5419141
Kyrgyzstan,KGZ,2007,6518943
Kyrgyzstan,KGZ,2008,7546983
Kyrgyzstan,KGZ,2009,6736609
Kyrgyzstan,KGZ,2010,6313962
Kyrgyzstan,KGZ,2011,7553504
Kyrgyzstan,KGZ,2012,9998398
Kyrgyzstan,KGZ,2013,9658305
Kyrgyzstan,KGZ,2014,10095418
Kyrgyzstan,KGZ,2015,10278881
Kyrgyzstan,KGZ,2016,9646228
Kyrgyzstan,KGZ,2017,9348074
Kyrgyzstan,KGZ,2018,11104531
Kyrgyzstan,KGZ,2019,9030280
Kyrgyzstan,KGZ,2020,8488702
Kyrgyzstan,KGZ,2021,9308101
Lebanon,LBN,1931,3634
Lebanon,LBN,1932,10903
Lebanon,LBN,1933,14537
Lebanon,LBN,1935,50880
Lebanon,LBN,1936,58149
Lebanon,LBN,1937,61783
Lebanon,LBN,1938,61783
Lebanon,LBN,1939,58149
Lebanon,LBN,1940,21806
Lebanon,LBN,1941,21806
Lebanon,LBN,1942,348891
Lebanon,LBN,1943,36343
Lebanon,LBN,1944,65417
Lebanon,LBN,1945,72686
Lebanon,LBN,1946,72686
Lebanon,LBN,1947,83589
Lebanon,LBN,1948,101760
Lebanon,LBN,1949,116297
Lebanon,LBN,1950,1512165
Lebanon,LBN,1951,1457057
Lebanon,LBN,1952,1174985
Lebanon,LBN,1953,1248206
Lebanon,LBN,1954,1306681
Lebanon,LBN,1955,1621310
Lebanon,LBN,1956,1884999
Lebanon,LBN,1957,2064238.1
Lebanon,LBN,1958,1980174
Lebanon,LBN,1959,2448215
Lebanon,LBN,1960,2576004
Lebanon,LBN,1961,2678512
Lebanon,LBN,1962,2850779
Lebanon,LBN,1963,3022839
Lebanon,LBN,1964,3261058
Lebanon,LBN,1965,3311998
Lebanon,LBN,1966,3622932
Lebanon,LBN,1967,3564635
Lebanon,LBN,1968,3693317
Lebanon,LBN,1969,4344116
Lebanon,LBN,1970,3940725
Lebanon,LBN,1971,5300639
Lebanon,LBN,1972,5653358
Lebanon,LBN,1973,7066733
Lebanon,LBN,1974,7087861
Lebanon,LBN,1975,6265099
Lebanon,LBN,1976,5924023
Lebanon,LBN,1977,5385509
Lebanon,LBN,1978,5495880
Lebanon,LBN,1979,5785207
Lebanon,LBN,1980,5889758
Lebanon,LBN,1981,5844246
Lebanon,LBN,1982,5719422
Lebanon,LBN,1983,6942200
Lebanon,LBN,1984,6713183
Lebanon,LBN,1985,7764934
Lebanon,LBN,1986,7478448
Lebanon,LBN,1987,7670364
Lebanon,LBN,1988,7345655
Lebanon,LBN,1989,7720771
Lebanon,LBN,1990,7868195
Lebanon,LBN,1991,8115152.5
Lebanon,LBN,1992,9726913
Lebanon,LBN,1993,10354905
Lebanon,LBN,1994,11110825
Lebanon,LBN,1995,12254741
Lebanon,LBN,1996,12752780
Lebanon,LBN,1997,15098693
Lebanon,LBN,1998,16286495
Lebanon,LBN,1999,16429672
Lebanon,LBN,2000,15466264
Lebanon,LBN,2001,16406607
Lebanon,LBN,2002,16243744
Lebanon,LBN,2003,18529028
Lebanon,LBN,2004,17208414
Lebanon,LBN,2005,16650190
Lebanon,LBN,2006,14792376
Lebanon,LBN,2007,13746087
Lebanon,LBN,2008,17417774
Lebanon,LBN,2009,20957556
Lebanon,LBN,2010,19996596
Lebanon,LBN,2011,20264128
Lebanon,LBN,2012,22332032
Lebanon,LBN,2013,22163384
Lebanon,LBN,2014,23992028
Lebanon,LBN,2015,25734552
Lebanon,LBN,2016,26457210
Lebanon,LBN,2017,27846290
Lebanon,LBN,2018,26202854
Lebanon,LBN,2019,26400286
Lebanon,LBN,2020,24475148
Lebanon,LBN,2021,24958900
Oman,OMN,1964,10992
Oman,OMN,1965,25648
Oman,OMN,1966,29312
Oman,OMN,1967,135568
Oman,OMN,1968,161216
Oman,OMN,1969,234496
Oman,OMN,1970,234496
Oman,OMN,1971,2092144
Oman,OMN,1972,2088480
Oman,OMN,1973,2110464
Oman,OMN,1974,2333968
Oman,OMN,1975,7251056
Oman,OMN,1976,8320944
Oman,OMN,1977,8500480
Oman,OMN,1978,7789664
Oman,OMN,1979,7716384
Oman,OMN,1980,6041936
Oman,OMN,1981,6012624
Oman,OMN,1982,5730496
Oman,OMN,1983,7525856
Oman,OMN,1984,8053471.5
Oman,OMN,1985,8618546
Oman,OMN,1986,9824880
Oman,OMN,1987,9401796
Oman,OMN,1988,10516576
Oman,OMN,1989,9985697
Oman,OMN,1990,11222441
Oman,OMN,1991,11594826
Oman,OMN,1992,11892658
Oman,OMN,1993,13224754
Oman,OMN,1994,15054073
Oman,OMN,1995,15719100
Oman,OMN,1996,14883763
Oman,OMN,1997,15247872
Oman,OMN,1998,16300798
Oman,OMN,1999,20556572
Oman,OMN,2000,21535572
Oman,OMN,2001,20106774
Oman,OMN,2002,25234870
Oman,OMN,2003,32027534
Oman,OMN,2004,27592452
Oman,OMN,2005,29467404
Oman,OMN,2006,39046692
Oman,OMN,2007,43969600
Oman,OMN,2008,46092956
Oman,OMN,2009,43475190
Oman,OMN,2010,50315360
Oman,OMN,2011,55102532
Oman,OMN,2012,62713524
Oman,OMN,2013,65251396
Oman,OMN,2014,65896620
Oman,OMN,2015,67376200
Oman,OMN,2016,65669388
Oman,OMN,2017,68619700
Oman,OMN,2018,72555760
Oman,OMN,2019,72177170
Oman,OMN,2020,72506184
Oman,OMN,2021,80991180
Pakistan,PAK,1946,633646
Pakistan,PAK,1947,655283
Pakistan,PAK,1948,722012
Pakistan,PAK,1949,1024536
Pakistan,PAK,1950,5354962
Pakistan,PAK,1951,6612636
Pakistan,PAK,1952,6983431
Pakistan,PAK,1953,7106796
Pakistan,PAK,1954,7217736
Pakistan,PAK,1955,7437157
Pakistan,PAK,1956,8812264
Pakistan,PAK,1957,9104665
Pakistan,PAK,1958,10223614
Pakistan,PAK,1959,9921033
Pakistan,PAK,1960,11926437
Pakistan,PAK,1961,12349572
Pakistan,PAK,1962,13569882
Pakistan,PAK,1963,15600216
Pakistan,PAK,1964,16038961
Pakistan,PAK,1965,16829590
Pakistan,PAK,1966,17125746
Pakistan,PAK,1967,18175904
Pakistan,PAK,1968,20841790
Pakistan,PAK,1969,20213412
Pakistan,PAK,1970,20504408
Pakistan,PAK,1971,19440704
Pakistan,PAK,1972,18903050
Pakistan,PAK,1973,20008478
Pakistan,PAK,1974,21387398
Pakistan,PAK,1975,23187848
Pakistan,PAK,1976,22788524
Pakistan,PAK,1977,24319874
Pakistan,PAK,1978,26050556
Pakistan,PAK,1979,28134454
Pakistan,PAK,1980,31931550
Pakistan,PAK,1981,34232830
Pakistan,PAK,1982,37189620
Pakistan,PAK,1983,40022190
Pakistan,PAK,1984,42557330
Pakistan,PAK,1985,46813544
Pakistan,PAK,1986,49058620
Pakistan,PAK,1987,52988504
Pakistan,PAK,1988,57607376
Pakistan,PAK,1989,60316616
Pakistan,PAK,1990,67827370
Pakistan,PAK,1991,67477100
Pakistan,PAK,1992,72014920
Pakistan,PAK,1993,77175720
Pakistan,PAK,1994,84018296
Pakistan,PAK,1995,83614360
Pakistan,PAK,1996,93538960
Pakistan,PAK,1997,93788160
Pakistan,PAK,1998,96740740
Pakistan,PAK,1999,99389330
Pakistan,PAK,2000,105419770
Pakistan,PAK,2001,107126424
Pakistan,PAK,2002,112903880
Pakistan,PAK,2003,117490990
Pakistan,PAK,2004,129623540
Pakistan,PAK,2005,134692300
Pakistan,PAK,2006,143550720
Pakistan,PAK,2007,155402220
Pakistan,PAK,2008,153921700
Pakistan,PAK,2009,155418860
Pakistan,PAK,2010,153908660
Pakistan,PAK,2011,154650900
Pakistan,PAK,2012,154885580
Pakistan,PAK,2013,151524590
Pakistan,PAK,2014,156529340
Pakistan,PAK,2015,166410770
Pakistan,PAK,2016,195791490
Pakistan,PAK,2017,216158420
Pakistan,PAK,2018,205060930
Pakistan,PAK,2019,206061230
Pakistan,PAK,2020,210383920
Pakistan,PAK,2021,229512380
Palestine,PSE,1990,861040
Palestine,PSE,1991,883024
Palestine,PSE,1992,916000
Palestine,PSE,1993,934320
Palestine,PSE,1994,967296
Palestine,PSE,1995,945312
Palestine,PSE,1996,1036911.94
Palestine,PSE,1997,864704
Palestine,PSE,1998,1461936
Palestine,PSE,1999,1366672
Palestine,PSE,2000,1659792
Palestine,PSE,2001,1348352
Palestine,PSE,2002,1154160
Palestine,PSE,2003,1278736
Palestine,PSE,2004,2194736
Palestine,PSE,2005,2740672
Palestine,PSE,2006,2264352
Palestine,PSE,2007,2322976
Palestine,PSE,2008,2051840.1
Palestine,PSE,2009,2088480
Palestine,PSE,2010,2033520
Palestine,PSE,2011,2246032
Palestine,PSE,2012,2201690
Palestine,PSE,2013,2437293
Palestine,PSE,2014,2836632
Palestine,PSE,2015,3005740
Palestine,PSE,2016,3233566
Palestine,PSE,2017,3268288
Palestine,PSE,2018,2959142
Palestine,PSE,2019,3265395
Palestine,PSE,2020,3017203
Palestine,PSE,2021,3092231
Qatar,QAT,1949,260144
Qatar,QAT,1950,351744
Qatar,QAT,1951,388384
Qatar,QAT,1952,194192
Qatar,QAT,1953,366400
Qatar,QAT,1954,608224
Qatar,QAT,1955,417696
Qatar,QAT,1956,505631.97
Qatar,QAT,1957,311440
Qatar,QAT,1958,168544
Qatar,QAT,1959,183200
Qatar,QAT,1960,175872
Qatar,QAT,1961,161216
Qatar,QAT,1962,190528
Qatar,QAT,1963,6133536
Qatar,QAT,1964,6269104
Qatar,QAT,1965,6287424
Qatar,QAT,1966,6272768
Qatar,QAT,1967,6683136
Qatar,QAT,1968,7075184
Qatar,QAT,1969,7166576
Qatar,QAT,1970,7561456
Qatar,QAT,1971,9144304
Qatar,QAT,1972,10775408
Qatar,QAT,1973,12457184
Qatar,QAT,1974,10478535
Qatar,QAT,1975,10947378
Qatar,QAT,1976,10374896
Qatar,QAT,1977,9916029
Qatar,QAT,1978,10519005
Qatar,QAT,1979,14342442
Qatar,QAT,1980,13081691
Qatar,QAT,1981,12840684
Qatar,QAT,1982,12334909
Qatar,QAT,1983,11242561
Qatar,QAT,1984,12298033
Qatar,QAT,1985,12377808
Qatar,QAT,1986,13266982
Qatar,QAT,1987,11470526
Qatar,QAT,1988,11897661
Qatar,QAT,1989,14292370
Qatar,QAT,1990,11411196
Qatar,QAT,1991,17380476
Qatar,QAT,1992,26780340
Qatar,QAT,1993,30684492
Qatar,QAT,1994,30304340
Qatar,QAT,1995,31298254
Qatar,QAT,1996,31668366
Qatar,QAT,1997,36789308
Qatar,QAT,1998,31721740
Qatar,QAT,1999,30755618
Qatar,QAT,2000,34011720
Qatar,QAT,2001,41213508
Qatar,QAT,2002,40702616
Qatar,QAT,2003,41300452
Qatar,QAT,2004,42711404
Qatar,QAT,2005,50690104
Qatar,QAT,2006,63196840
Qatar,QAT,2007,62900590
Qatar,QAT,2008,64256636
Qatar,QAT,2009,68596750
Qatar,QAT,2010,71920200
Qatar,QAT,2011,79647660
Qatar,QAT,2012,93822750
Qatar,QAT,2013,83989550
Qatar,QAT,2014,91548760
Qatar,QAT,2015,91327390
Qatar,QAT,2016,87544680
Qatar,QAT,2017,100180024
Qatar,QAT,2018,95231910
Qatar,QAT,2019,101152290
Qatar,QAT,2020,92860730
Qatar,QAT,2021,95667180
Saudi Arabia,SAU,1936,7328
Saudi Arabia,SAU,1937,25648
Saudi Arabia,SAU,1938,205184
Saudi Arabia,SAU,1939,1652464
Saudi Arabia,SAU,1940,2147104
Saudi Arabia,SAU,1941,1810016
Saudi Arabia,SAU,1942,1901616
Saudi Arabia,SAU,1943,1993216
Saudi Arabia,SAU,1944,3260960
Saudi Arabia,SAU,1945,8811920
Saudi Arabia,SAU,1946,25153360
Saudi Arabia,SAU,1947,37731870
Saudi Arabia,SAU,1948,17942608
Saudi Arabia,SAU,1949,18385952
Saudi Arabia,SAU,1950,5140592
Saudi Arabia,SAU,1951,0
Saudi Arabia,SAU,1952,0
Saudi Arabia,SAU,1953,476320
Saudi Arabia,SAU,1954,1238432
Saudi Arabia,SAU,1955,2114128
Saudi Arabia,SAU,1956,1630480
Saudi Arabia,SAU,1957,2099472
Saudi Arabia,SAU,1958,1996880
Saudi Arabia,SAU,1959,1853687
Saudi Arabia,SAU,1960,2674363
Saudi Arabia,SAU,1961,3568320
Saudi Arabia,SAU,1962,6250041
Saudi Arabia,SAU,1963,6938814
Saudi Arabia,SAU,1964,7041168
Saudi Arabia,SAU,1965,4216254
Saudi Arabia,SAU,1966,6407326
Saudi Arabia,SAU,1967,25485478
Saudi Arabia,SAU,1968,29079118
Saudi Arabia,SAU,1969,35270950
Saudi Arabia,SAU,1970,45251332
Saudi Arabia,SAU,1971,59756656
Saudi Arabia,SAU,1972,70281710
Saudi Arabia,SAU,1973,95053576
Saudi Arabia,SAU,1974,98701896
Saudi Arabia,SAU,1975,83260890
Saudi Arabia,SAU,1976,101459590
Saudi Arabia,SAU,1977,118070470
Saudi Arabia,SAU,1978,115024584
Saudi Arabia,SAU,1979,138004740
Saudi Arabia,SAU,1980,169240420
Saudi Arabia,SAU,1981,175304530
Saudi Arabia,SAU,1982,157893280
Saudi Arabia,SAU,1983,160836960
Saudi Arabia,SAU,1984,155512380
Saudi Arabia,SAU,1985,172421180
Saudi Arabia,SAU,1986,204603790
Saudi Arabia,SAU,1987,190446880
Saudi Arabia,SAU,1988,202251920
Saudi Arabia,SAU,1989,203423890
Saudi Arabia,SAU,1990,208497000
Saudi Arabia,SAU,1991,288545500
Saudi Arabia,SAU,1992,316174700
Saudi Arabia,SAU,1993,340642430
Saudi Arabia,SAU,1994,328139000
Saudi Arabia,SAU,1995,262421120
Saudi Arabia,SAU,1996,258274780
Saudi Arabia,SAU,1997,215807490
Saudi Arabia,SAU,1998,207240050
Saudi Arabia,SAU,1999,225985540
Saudi Arabia,SAU,2000,296363780
Saudi Arabia,SAU,2001,296588030
Saudi Arabia,SAU,2002,325697920
Saudi Arabia,SAU,2003,326517120
Saudi Arabia,SAU,2004,394584900
Saudi Arabia,SAU,2005,395854750
Saudi Arabia,SAU,2006,431291970
Saudi Arabia,SAU,2007,386507140
Saudi Arabia,SAU,2008,432336400
Saudi Arabia,SAU,2009,465844300
Saudi Arabia,SAU,2010,517715940
Saudi Arabia,SAU,2011,497659000
Saudi Arabia,SAU,2012,566825500
Saudi Arabia,SAU,2013,544563500
Saudi Arabia,SAU,2014,612841900
Saudi Arabia,SAU,2015,678849300
Saudi Arabia,SAU,2016,642859800
Saudi Arabia,SAU,2017,643638500
Saudi Arabia,SAU,2018,626191170
Saudi Arabia,SAU,2019,656481500
Saudi Arabia,SAU,2020,661192960
Saudi Arabia,SAU,2021,672379900
Syria,SYR,1931,3634
Syria,SYR,1932,10903
Syria,SYR,1933,14537
Syria,SYR,1934,10903
Syria,SYR,1935,14537
Syria,SYR,1936,29074
Syria,SYR,1937,61783
Syria,SYR,1938,61783
Syria,SYR,1939,58149
Syria,SYR,1940,21806
Syria,SYR,1941,21806
Syria,SYR,1942,54514
Syria,SYR,1943,36343
Syria,SYR,1944,18171
Syria,SYR,1945,18171
Syria,SYR,1946,21806
Syria,SYR,1947,25440
Syria,SYR,1948,25440
Syria,SYR,1949,29074
Syria,SYR,1950,413762
Syria,SYR,1951,380789
Syria,SYR,1952,475696
Syria,SYR,1953,512069
Syria,SYR,1954,577895
Syria,SYR,1955,1644066
Syria,SYR,1956,2002901.1
Syria,SYR,1957,1980946
Syria,SYR,1958,2167513
Syria,SYR,1959,2225896
Syria,SYR,1960,3218695
Syria,SYR,1961,3060935
Syria,SYR,1962,3199872
Syria,SYR,1963,3606276
Syria,SYR,1964,4361268
Syria,SYR,1965,3672258
Syria,SYR,1966,4910928
Syria,SYR,1967,4603211
Syria,SYR,1968,5953950
Syria,SYR,1969,7232626
Syria,SYR,1970,6649929
Syria,SYR,1971,8874187
Syria,SYR,1972,7756279
Syria,SYR,1973,7885176
Syria,SYR,1974,9654411
Syria,SYR,1975,11171188
Syria,SYR,1976,13737146
Syria,SYR,1977,14632356
Syria,SYR,1978,15181394
Syria,SYR,1979,22484598
Syria,SYR,1980,20726688
Syria,SYR,1981,26534616
Syria,SYR,1982,24364442
Syria,SYR,1983,27774502
Syria,SYR,1984,32849010
Syria,SYR,1985,29389378
Syria,SYR,1986,31073248
Syria,SYR,1987,35942868
Syria,SYR,1988,36679116
Syria,SYR,1989,34271284
Syria,SYR,1990,37045332
Syria,SYR,1991,42200812
Syria,SYR,1992,42561740
Syria,SYR,1993,45221630
Syria,SYR,1994,46190068
Syria,SYR,1995,41200148
Syria,SYR,1996,42322200
Syria,SYR,1997,45377970
Syria,SYR,1998,49756320
Syria,SYR,1999,51772172
Syria,SYR,2000,50481212
Syria,SYR,2001,48139900
Syria,SYR,2002,38439424
Syria,SYR,2003,53581772
Syria,SYR,2004,50384732
Syria,SYR,2005,49881564
Syria,SYR,2006,52841500
Syria,SYR,2007,65718964
Syria,SYR,2008,66876692
Syria,SYR,2009,61562260
Syria,SYR,2010,60716516
Syria,SYR,2011,57784696
Syria,SYR,2012,47803108
Syria,SYR,2013,34013604
Syria,SYR,2014,30921062
Syria,SYR,2015,28585120
Syria,SYR,2016,29002530
Syria,SYR,2017,32613288
Syria,SYR,2018,30229894
Syria,SYR,2019,27478970
Syria,SYR,2020,26159826
Syria,SYR,2021,27000770
Turkey,TUR,1865,150224
Turkey,TUR,1866,208848
Turkey,TUR,1867,227168
Turkey,TUR,1868,175872
Turkey,TUR,1869,267472
Turkey,TUR,1870,157552
Turkey,TUR,1871,197856
Turkey,TUR,1872,245488
Turkey,TUR,1873,238160
Turkey,TUR,1874,256480.02
Turkey,TUR,1875,351744
Turkey,TUR,1876,274800
Turkey,TUR,1877,447008
Turkey,TUR,1878,326096
Turkey,TUR,1879,124576
Turkey,TUR,1880,139232
Turkey,TUR,1881,183200
Turkey,TUR,1882,153888
Turkey,TUR,1883,161216
Turkey,TUR,1884,175872
Turkey,TUR,1885,194192
Turkey,TUR,1886,135568
Turkey,TUR,1887,245488
Turkey,TUR,1888,267472
Turkey,TUR,1889,403040
Turkey,TUR,1890,366400
Turkey,TUR,1891,403040
Turkey,TUR,1892,410368
Turkey,TUR,1893,425024
Turkey,TUR,1894,392048
Turkey,TUR,1895,373728
Turkey,TUR,1896,443344
Turkey,TUR,1897,315104
Turkey,TUR,1898,523952
Turkey,TUR,1899,670512
Turkey,TUR,1900,1036911.94
Turkey,TUR,1901,948976
Turkey,TUR,1902,1047904
Turkey,TUR,1903,1205456
Turkey,TUR,1904,1366672
Turkey,TUR,1905,1531552
Turkey,TUR,1906,1579184
Turkey,TUR,1907,1879632
Turkey,TUR,1908,1722080
Turkey,TUR,1909,1956576
Turkey,TUR,1910,1883296
Turkey,TUR,1911,2227712
Turkey,TUR,1912,1996880
Turkey,TUR,1913,2037184
Turkey,TUR,1914,1663456
Turkey,TUR,1915,1036911.94
Turkey,TUR,1916,512960.03
Turkey,TUR,1917,392048
Turkey,TUR,1918,458000
Turkey,TUR,1919,937984
Turkey,TUR,1920,1403312
Turkey,TUR,1921,842720
Turkey,TUR,1922,1011263.94
Turkey,TUR,1923,1472928
Turkey,TUR,1924,2451216
Turkey,TUR,1925,2366944
Turkey,TUR,1926,3008144
Turkey,TUR,1927,3279280
Turkey,TUR,1928,3125154
Turkey,TUR,1929,3550149
Turkey,TUR,1930,3971538
Turkey,TUR,1931,3938384
Turkey,TUR,1932,4000642.8
Turkey,TUR,1933,4663797
Turkey,TUR,1934,5792101
Turkey,TUR,1935,5935145
Turkey,TUR,1936,5865499
Turkey,TUR,1937,4245714
Turkey,TUR,1938,4633889
Turkey,TUR,1939,4904937
Turkey,TUR,1940,5469282
Turkey,TUR,1941,5619476
Turkey,TUR,1942,4945538
Turkey,TUR,1943,6118197
Turkey,TUR,1944,7022729
Turkey,TUR,1945,7088681
Turkey,TUR,1946,7022581
Turkey,TUR,1947,7476798
Turkey,TUR,1948,7700331
Turkey,TUR,1949,7967684
Turkey,TUR,1950,9488155
Turkey,TUR,1951,10184316
Turkey,TUR,1952,10473534
Turkey,TUR,1953,12964756
Turkey,TUR,1954,13433034
Turkey,TUR,1955,13619423
Turkey,TUR,1956,14358958
Turkey,TUR,1957,15969929
Turkey,TUR,1958,16034868
Turkey,TUR,1959,17191804
Turkey,TUR,1960,16798536
Turkey,TUR,1961,17340838
Turkey,TUR,1962,21604546
Turkey,TUR,1963,22639942
