Entity,Code,Year,2_1_Population_density
Afghanistan,AFG,-10000,0.02259479
Afghanistan,AFG,-9000,0.031284977
Afghanistan,AFG,-8000,0.04331754
Afghanistan,AFG,-7000,0.059978843
Afghanistan,AFG,-6000,0.08304739
Afghanistan,AFG,-5000,0.11498858
Afghanistan,AFG,-4000,0.46954295
Afghanistan,AFG,-3000,0.8240958
Afghanistan,AFG,-2000,1.1786501
Afghanistan,AFG,-1000,1.5331984
Afghanistan,AFG,0,3.0663984
Afghanistan,AFG,100,3.4497063
Afghanistan,AFG,200,3.8330052
Afghanistan,AFG,300,3.8330052
Afghanistan,AFG,400,3.8330052
Afghanistan,AFG,500,3.8330052
Afghanistan,AFG,600,3.8330052
Afghanistan,AFG,700,3.7180152
Afghanistan,AFG,800,3.6030357
Afghanistan,AFG,900,3.526362
Afghanistan,AFG,1000,3.4497063
Afghanistan,AFG,1100,3.6413672
Afghanistan,AFG,1200,3.8330052
Afghanistan,AFG,1300,2.6830995
Afghanistan,AFG,1400,2.8747497
Afghanistan,AFG,1500,3.0663984
Afghanistan,AFG,1600,3.8330052
Afghanistan,AFG,1700,3.8330052
Afghanistan,AFG,1710,3.9274704
Afghanistan,AFG,1720,4.016752
Afghanistan,AFG,1730,4.1080403
Afghanistan,AFG,1740,4.201406
Afghanistan,AFG,1750,4.296901
Afghanistan,AFG,1760,4.3945494
Afghanistan,AFG,1770,4.4944267
Afghanistan,AFG,1780,4.596561
Afghanistan,AFG,1790,4.701035
Afghanistan,AFG,1800,5.0289006
Afghanistan,AFG,1801,5.0289006
Afghanistan,AFG,1802,5.0289006
Afghanistan,AFG,1803,5.0289006
Afghanistan,AFG,1804,5.0289006
Afghanistan,AFG,1805,5.0289006
Afghanistan,AFG,1806,5.0289006
Afghanistan,AFG,1807,5.0289006
Afghanistan,AFG,1808,5.0289006
Afghanistan,AFG,1809,5.0289006
Afghanistan,AFG,1810,5.0289006
Afghanistan,AFG,1811,5.0289006
Afghanistan,AFG,1812,5.0289006
Afghanistan,AFG,1813,5.0289006
Afghanistan,AFG,1814,5.0289006
Afghanistan,AFG,1815,5.0289006
Afghanistan,AFG,1816,5.0289006
Afghanistan,AFG,1817,5.0289006
Afghanistan,AFG,1818,5.0289006
Afghanistan,AFG,1819,5.033401
Afghanistan,AFG,1820,5.042419
Afghanistan,AFG,1821,5.055979
Afghanistan,AFG,1822,5.074098
Afghanistan,AFG,1823,5.096799
Afghanistan,AFG,1824,5.1196003
Afghanistan,AFG,1825,5.1425033
Afghanistan,AFG,1826,5.1655107
Afghanistan,AFG,1827,5.188619
Afghanistan,AFG,1828,5.2118316
Afghanistan,AFG,1829,5.235147
Afghanistan,AFG,1830,5.2585683
Afghanistan,AFG,1831,5.2820935
Afghanistan,AFG,1832,5.305725
Afghanistan,AFG,1833,5.3294606
Afghanistan,AFG,1834,5.3533034
Afghanistan,AFG,1835,5.377252
Afghanistan,AFG,1836,5.4013095
Afghanistan,AFG,1837,5.4254727
Afghanistan,AFG,1838,5.4497447
Afghanistan,AFG,1839,5.474126
Afghanistan,AFG,1840,5.4986157
Afghanistan,AFG,1841,5.5232143
Afghanistan,AFG,1842,5.547923
Afghanistan,AFG,1843,5.5727444
Afghanistan,AFG,1844,5.5976744
Afghanistan,AFG,1845,5.6227174
Afghanistan,AFG,1846,5.647871
Afghanistan,AFG,1847,5.673138
Afghanistan,AFG,1848,5.6985188
Afghanistan,AFG,1849,5.7254987
Afghanistan,AFG,1850,5.7540946
Afghanistan,AFG,1851,5.7770357
Afghanistan,AFG,1852,5.8015423
Afghanistan,AFG,1853,5.827628
Afghanistan,AFG,1854,5.8538213
Afghanistan,AFG,1855,5.880122
Afghanistan,AFG,1856,5.9065313
Afghanistan,AFG,1857,5.933051
Afghanistan,AFG,1858,5.959678
Afghanistan,AFG,1859,5.9864173
Afghanistan,AFG,1860,6.013265
Afghanistan,AFG,1861,6.040225
Afghanistan,AFG,1862,6.0672936
Afghanistan,AFG,1863,6.0944757
Afghanistan,AFG,1864,6.1217685
Afghanistan,AFG,1865,6.149173
Afghanistan,AFG,1866,6.1766906
Afghanistan,AFG,1867,6.204322
Afghanistan,AFG,1868,6.232065
Afghanistan,AFG,1869,6.259931
Afghanistan,AFG,1870,6.28792
Afghanistan,AFG,1871,6.3160295
Afghanistan,AFG,1872,6.344265
Afghanistan,AFG,1873,6.372623
Afghanistan,AFG,1874,6.401098
Afghanistan,AFG,1875,6.4296875
Afghanistan,AFG,1876,6.458395
Afghanistan,AFG,1877,6.4872193
Afghanistan,AFG,1878,6.5161614
Afghanistan,AFG,1879,6.545222
Afghanistan,AFG,1880,6.5744
Afghanistan,AFG,1881,6.6036963
Afghanistan,AFG,1882,6.633114
Afghanistan,AFG,1883,6.6626496
Afghanistan,AFG,1884,6.692305
Afghanistan,AFG,1885,6.722081
Afghanistan,AFG,1886,6.7519784
Afghanistan,AFG,1887,6.781997
Afghanistan,AFG,1888,6.8121367
Afghanistan,AFG,1889,6.8423977
Afghanistan,AFG,1890,6.8727827
Afghanistan,AFG,1891,6.903289
Afghanistan,AFG,1892,6.933919
Afghanistan,AFG,1893,6.964672
Afghanistan,AFG,1894,6.9955506
Afghanistan,AFG,1895,7.026552
Afghanistan,AFG,1896,7.057679
Afghanistan,AFG,1897,7.08893
Afghanistan,AFG,1898,7.120309
Afghanistan,AFG,1899,7.163246
Afghanistan,AFG,1900,7.21792
Afghanistan,AFG,1901,7.2845116
Afghanistan,AFG,1902,7.3632
Afghanistan,AFG,1903,7.4541698
Afghanistan,AFG,1904,7.5462503
Afghanistan,AFG,1905,7.639454
Afghanistan,AFG,1906,7.7337933
Afghanistan,AFG,1907,7.8292856
Afghanistan,AFG,1908,7.92594
Afghanistan,AFG,1909,8.126241
Afghanistan,AFG,1910,8.4390335
Afghanistan,AFG,1911,8.873851
Afghanistan,AFG,1912,9.440948
Afghanistan,AFG,1913,10.151365
Afghanistan,AFG,1914,10.915221
Afghanistan,AFG,1915,11.736531
Afghanistan,AFG,1916,12.619618
Afghanistan,AFG,1917,13.569124
Afghanistan,AFG,1918,14.610144
Afghanistan,AFG,1919,15.295762
Afghanistan,AFG,1920,15.621552
Afghanistan,AFG,1921,15.581548
Afghanistan,AFG,1922,15.168196
Afghanistan,AFG,1923,14.372276
Afghanistan,AFG,1924,13.618122
Afghanistan,AFG,1925,12.903542
Afghanistan,AFG,1926,12.226457
Afghanistan,AFG,1927,11.5849
Afghanistan,AFG,1928,10.977008
Afghanistan,AFG,1929,10.50414
Afghanistan,AFG,1930,10.159211
Afghanistan,AFG,1931,9.935509
Afghanistan,AFG,1932,9.826672
Afghanistan,AFG,1933,9.826672
Afghanistan,AFG,1934,9.826672
Afghanistan,AFG,1935,9.826672
Afghanistan,AFG,1936,9.826672
Afghanistan,AFG,1937,9.826672
Afghanistan,AFG,1938,9.826672
Afghanistan,AFG,1939,9.856804
Afghanistan,AFG,1940,9.917529
Afghanistan,AFG,1941,10.009317
Afghanistan,AFG,1942,10.132645
Afghanistan,AFG,1943,10.287993
Afghanistan,AFG,1944,10.445726
Afghanistan,AFG,1945,10.605877
Afghanistan,AFG,1946,10.768482
Afghanistan,AFG,1947,10.93358
Afghanistan,AFG,1948,11.10121
Afghanistan,AFG,1949,11.279594
Afghanistan,AFG,1950,11.469058
Afghanistan,AFG,1951,11.6087
Afghanistan,AFG,1952,11.755875
Afghanistan,AFG,1953,11.904618
Afghanistan,AFG,1954,12.05754
Afghanistan,AFG,1955,12.222579
Afghanistan,AFG,1956,12.40012
Afghanistan,AFG,1957,12.587901
Afghanistan,AFG,1958,12.777436
Afghanistan,AFG,1959,12.983487
Afghanistan,AFG,1960,13.219989
Afghanistan,AFG,1961,13.477056
Afghanistan,AFG,1962,13.7513685
Afghanistan,AFG,1963,14.0402355
Afghanistan,AFG,1964,14.343882
Afghanistan,AFG,1965,14.665308
Afghanistan,AFG,1966,14.999545
Afghanistan,AFG,1967,15.347404
Afghanistan,AFG,1968,15.711914
Afghanistan,AFG,1969,16.09017
Afghanistan,AFG,1970,16.486475
Afghanistan,AFG,1971,16.889523
Afghanistan,AFG,1972,17.304867
Afghanistan,AFG,1973,17.74728
Afghanistan,AFG,1974,18.19892
Afghanistan,AFG,1975,18.639729
Afghanistan,AFG,1976,19.050451
Afghanistan,AFG,1977,19.4522
Afghanistan,AFG,1978,19.837885
Afghanistan,AFG,1979,19.910734
Afghanistan,AFG,1980,19.144535
Afghanistan,AFG,1981,17.103163
Afghanistan,AFG,1982,15.4673815
Afghanistan,AFG,1983,15.257573
Afghanistan,AFG,1984,15.705639
Afghanistan,AFG,1985,16.117352
Afghanistan,AFG,1986,16.019575
Afghanistan,AFG,1987,15.826881
Afghanistan,AFG,1988,15.919934
Afghanistan,AFG,1989,16.364122
Afghanistan,AFG,1990,16.39729
Afghanistan,AFG,1991,16.474508
Afghanistan,AFG,1992,18.486479
Afghanistan,AFG,1993,21.470592
Afghanistan,AFG,1994,23.696487
Afghanistan,AFG,1995,25.173498
Afghanistan,AFG,1996,26.227865
Afghanistan,AFG,1997,27.273842
Afghanistan,AFG,1998,28.3537
Afghanistan,AFG,1999,29.533836
Afghanistan,AFG,2000,29.963335
Afghanistan,AFG,2001,30.186644
Afghanistan,AFG,2002,32.197628
Afghanistan,AFG,2003,34.719555
Afghanistan,AFG,2004,36.112343
Afghanistan,AFG,2005,37.42728
Afghanistan,AFG,2006,39.009163
Afghanistan,AFG,2007,39.71499
Afghanistan,AFG,2008,40.518227
Afghanistan,AFG,2009,41.987198
Afghanistan,AFG,2010,43.220448
Afghanistan,AFG,2011,44.84485
Afghanistan,AFG,2012,46.711258
Afghanistan,AFG,2013,48.35904
Afghanistan,AFG,2014,50.16055
Afghanistan,AFG,2015,51.750916
Afghanistan,AFG,2016,53.10429
Afghanistan,AFG,2017,54.648544
Afghanistan,AFG,2018,56.248238
Afghanistan,AFG,2019,57.90825
Afghanistan,AFG,2020,59.75229
Afghanistan,AFG,2021,61.480553
Afghanistan,AFG,2022,63.058693
Afghanistan,AFG,2023,64.76221
Afghanistan,AFG,2024,66.49947
Afghanistan,AFG,2025,68.25167
Afghanistan,AFG,2026,70.017555
Afghanistan,AFG,2027,71.79619
Afghanistan,AFG,2028,73.57974
Afghanistan,AFG,2029,75.36923
Afghanistan,AFG,2030,77.16732
Afghanistan,AFG,2031,78.96975
Afghanistan,AFG,2032,80.77743
Afghanistan,AFG,2033,82.58829
Afghanistan,AFG,2034,84.397575
Afghanistan,AFG,2035,86.20709
Afghanistan,AFG,2036,88.02132
Afghanistan,AFG,2037,89.84599
Afghanistan,AFG,2038,91.67464
Afghanistan,AFG,2039,93.5032
Afghanistan,AFG,2040,95.33499
Afghanistan,AFG,2041,97.16795
Afghanistan,AFG,2042,99.00261
Afghanistan,AFG,2043,100.83686
Afghanistan,AFG,2044,102.67082
Afghanistan,AFG,2045,104.50497
Afghanistan,AFG,2046,106.33622
Afghanistan,AFG,2047,108.161316
Afghanistan,AFG,2048,109.975586
Afghanistan,AFG,2049,111.77924
Afghanistan,AFG,2050,113.57226
Afghanistan,AFG,2051,115.35375
Afghanistan,AFG,2052,117.12121
Afghanistan,AFG,2053,118.87254
Afghanistan,AFG,2054,120.60759
Afghanistan,AFG,2055,122.3314
Afghanistan,AFG,2056,124.03575
Afghanistan,AFG,2057,125.72007
Afghanistan,AFG,2058,127.38494
Afghanistan,AFG,2059,129.02243
Afghanistan,AFG,2060,130.6366
Afghanistan,AFG,2061,132.22505
Afghanistan,AFG,2062,133.77927
Afghanistan,AFG,2063,135.3029
Afghanistan,AFG,2064,136.80536
Afghanistan,AFG,2065,138.27916
Afghanistan,AFG,2066,139.7224
Afghanistan,AFG,2067,141.14578
Afghanistan,AFG,2068,142.54622
Afghanistan,AFG,2069,143.90906
Afghanistan,AFG,2070,145.23033
Afghanistan,AFG,2071,146.51668
Afghanistan,AFG,2072,147.7756
Afghanistan,AFG,2073,149.00769
Afghanistan,AFG,2074,150.2085
Afghanistan,AFG,2075,151.37613
Afghanistan,AFG,2076,152.51328
Afghanistan,AFG,2077,153.62141
Afghanistan,AFG,2078,154.69499
Afghanistan,AFG,2079,155.74048
Afghanistan,AFG,2080,156.7577
Afghanistan,AFG,2081,157.73764
Afghanistan,AFG,2082,158.68707
Afghanistan,AFG,2083,159.60667
Afghanistan,AFG,2084,160.49112
Afghanistan,AFG,2085,161.33603
Afghanistan,AFG,2086,162.14041
Afghanistan,AFG,2087,162.90991
Afghanistan,AFG,2088,163.64592
Afghanistan,AFG,2089,164.34973
Afghanistan,AFG,2090,165.01987
Afghanistan,AFG,2091,165.64943
Afghanistan,AFG,2092,166.24568
Afghanistan,AFG,2093,166.81425
Afghanistan,AFG,2094,167.35365
Afghanistan,AFG,2095,167.86584
Afghanistan,AFG,2096,168.34901
Afghanistan,AFG,2097,168.7973
Afghanistan,AFG,2098,169.21474
Afghanistan,AFG,2099,169.60461
Afghanistan,AFG,2100,169.96274
Armenia,ARM,-10000,0.3376888
Armenia,ARM,-9000,0.39395854
Armenia,ARM,-8000,0.45964172
Armenia,ARM,-7000,0.5362487
Armenia,ARM,-6000,0.6256059
Armenia,ARM,-5000,0.7298911
Armenia,ARM,-4000,0.8515279
Armenia,ARM,-3000,0.9934668
Armenia,ARM,-2000,1.1590446
Armenia,ARM,-1000,1.3522304
Armenia,ARM,0,1.5775905
Armenia,ARM,100,1.6902704
Armenia,ARM,200,1.8110292
Armenia,ARM,300,1.9403934
Armenia,ARM,400,2.0789955
Armenia,ARM,500,2.2274675
Armenia,ARM,600,2.3865824
Armenia,ARM,700,2.5570426
Armenia,ARM,800,2.739726
Armenia,ARM,900,2.897787
Armenia,ARM,1000,3.055813
Armenia,ARM,1100,4.583772
Armenia,ARM,1200,6.1116967
Armenia,ARM,1300,7.657183
Armenia,ARM,1400,6.1116967
Armenia,ARM,1500,7.657183
Armenia,ARM,1600,9.16751
Armenia,ARM,1700,10.843133
Armenia,ARM,1710,11.413804
Armenia,ARM,1720,12.014542
Armenia,ARM,1730,12.646892
Armenia,ARM,1740,13.312539
Armenia,ARM,1750,14.0132065
Armenia,ARM,1760,14.75072
Armenia,ARM,1770,15.5270815
Armenia,ARM,1780,16.344292
Armenia,ARM,1790,17.20453
Armenia,ARM,1800,14.517949
Armenia,ARM,1801,14.517949
Armenia,ARM,1802,14.517949
Armenia,ARM,1803,14.517949
Armenia,ARM,1804,14.517949
Armenia,ARM,1805,14.517949
Armenia,ARM,1806,14.517949
Armenia,ARM,1807,14.517949
Armenia,ARM,1808,14.517949
Armenia,ARM,1809,14.517949
Armenia,ARM,1810,14.517949
Armenia,ARM,1811,14.517949
Armenia,ARM,1812,14.517949
Armenia,ARM,1813,14.517949
Armenia,ARM,1814,14.517949
Armenia,ARM,1815,14.517949
Armenia,ARM,1816,14.517949
Armenia,ARM,1817,14.517949
Armenia,ARM,1818,14.517949
Armenia,ARM,1819,14.544608
Armenia,ARM,1820,14.598139
Armenia,ARM,1821,14.678784
Armenia,ARM,1822,14.786863
Armenia,ARM,1823,14.92255
Armenia,ARM,1824,15.059502
Armenia,ARM,1825,15.197681
Armenia,ARM,1826,15.337162
Armenia,ARM,1827,15.477872
Armenia,ARM,1828,15.619916
Armenia,ARM,1829,15.76326
Armenia,ARM,1830,15.907903
Armenia,ARM,1831,16.05388
Armenia,ARM,1832,16.20123
Armenia,ARM,1833,16.349876
Armenia,ARM,1834,16.49993
Armenia,ARM,1835,16.651352
Armenia,ARM,1836,16.804144
Armenia,ARM,1837,16.958342
Armenia,ARM,1838,17.11398
Armenia,ARM,1839,17.271023
Armenia,ARM,1840,17.429504
Armenia,ARM,1841,17.589462
Armenia,ARM,1842,17.75086
Armenia,ARM,1843,17.913734
Armenia,ARM,1844,18.078152
Armenia,ARM,1845,18.244047
Armenia,ARM,1846,18.411451
Armenia,ARM,1847,18.5804
Armenia,ARM,1848,18.750896
Armenia,ARM,1849,18.922972
Armenia,ARM,1850,19.096628
Armenia,ARM,1851,19.274042
Armenia,ARM,1852,19.453074
Armenia,ARM,1853,19.63379
Armenia,ARM,1854,19.816158
Armenia,ARM,1855,20.000246
Armenia,ARM,1856,20.186056
Armenia,ARM,1857,20.37355
Armenia,ARM,1858,20.562803
Armenia,ARM,1859,20.753845
Armenia,ARM,1860,20.946611
Armenia,ARM,1861,21.141201
Armenia,ARM,1862,21.337584
Armenia,ARM,1863,21.535791
Armenia,ARM,1864,21.735863
Armenia,ARM,1865,21.93776
Armenia,ARM,1866,22.141552
Armenia,ARM,1867,22.347242
Armenia,ARM,1868,22.55483
Armenia,ARM,1869,22.764349
Armenia,ARM,1870,22.9758
Armenia,ARM,1871,23.189217
Armenia,ARM,1872,23.404636
Armenia,ARM,1873,23.622059
Armenia,ARM,1874,23.841482
Armenia,ARM,1875,24.062943
Armenia,ARM,1876,24.286476
Armenia,ARM,1877,24.512083
Armenia,ARM,1878,24.739761
Armenia,ARM,1879,24.969582
Armenia,ARM,1880,25.20151
Armenia,ARM,1881,25.435616
Armenia,ARM,1882,25.6719
Armenia,ARM,1883,25.910362
Armenia,ARM,1884,26.151035
Armenia,ARM,1885,26.393959
Armenia,ARM,1886,26.63913
Armenia,ARM,1887,26.886581
Armenia,ARM,1888,27.136354
Armenia,ARM,1889,27.388409
Armenia,ARM,1890,27.642817
Armenia,ARM,1891,27.899578
Armenia,ARM,1892,28.158764
Armenia,ARM,1893,28.420301
Armenia,ARM,1894,28.6843
Armenia,ARM,1895,28.950756
Armenia,ARM,1896,29.21967
Armenia,ARM,1897,29.491114
Armenia,ARM,1898,29.76505
Armenia,ARM,1899,30.041517
Armenia,ARM,1900,30.320583
Armenia,ARM,1901,30.602213
Armenia,ARM,1902,30.886477
Armenia,ARM,1903,31.173376
Armenia,ARM,1904,31.462944
Armenia,ARM,1905,31.75518
Armenia,ARM,1906,32.05016
Armenia,ARM,1907,32.347874
Armenia,ARM,1908,32.64833
Armenia,ARM,1909,32.9516
Armenia,ARM,1910,33.257675
Armenia,ARM,1911,33.566597
Armenia,ARM,1912,33.8784
Armenia,ARM,1913,34.19308
Armenia,ARM,1914,34.510677
Armenia,ARM,1915,34.831226
Armenia,ARM,1916,35.154793
Armenia,ARM,1917,35.48131
Armenia,ARM,1918,35.80692
Armenia,ARM,1919,36.13551
Armenia,ARM,1920,36.467087
Armenia,ARM,1921,36.801758
Armenia,ARM,1922,37.13948
Armenia,ARM,1923,37.48026
Armenia,ARM,1924,37.824238
Armenia,ARM,1925,38.171303
Armenia,ARM,1926,38.521603
Armenia,ARM,1927,38.875095
Armenia,ARM,1928,39.231823
Armenia,ARM,1929,39.59185
Armenia,ARM,1930,39.95518
Armenia,ARM,1931,40.32181
Armenia,ARM,1932,40.691853
Armenia,ARM,1933,41.06526
Armenia,ARM,1934,41.442078
Armenia,ARM,1935,41.82241
Armenia,ARM,1936,42.20618
Armenia,ARM,1937,42.593502
Armenia,ARM,1938,42.98437
Armenia,ARM,1939,43.37882
Armenia,ARM,1940,43.77689
Armenia,ARM,1941,44.178608
Armenia,ARM,1942,44.58402
Armenia,ARM,1943,44.99315
Armenia,ARM,1944,45.406006
Armenia,ARM,1945,45.82269
Armenia,ARM,1946,46.243202
Armenia,ARM,1947,46.667545
Armenia,ARM,1948,47.095783
Armenia,ARM,1949,47.753178
Armenia,ARM,1950,48.649033
Armenia,ARM,1951,50.01795
Armenia,ARM,1952,51.460167
Armenia,ARM,1953,52.987743
Armenia,ARM,1954,54.6164
Armenia,ARM,1955,56.35318
Armenia,ARM,1956,58.219986
Armenia,ARM,1957,60.22255
Armenia,ARM,1958,62.340042
Armenia,ARM,1959,64.56765
Armenia,ARM,1960,66.88268
Armenia,ARM,1961,69.24949
Armenia,ARM,1962,71.63175
Armenia,ARM,1963,73.97777
Armenia,ARM,1964,76.25687
Armenia,ARM,1965,78.47035
Armenia,ARM,1966,80.628876
Armenia,ARM,1967,82.75367
Armenia,ARM,1968,84.87745
Armenia,ARM,1969,86.98142
Armenia,ARM,1970,89.019424
Armenia,ARM,1971,91.00565
Armenia,ARM,1972,93.01215
Armenia,ARM,1973,95.077415
Armenia,ARM,1974,97.21285
Armenia,ARM,1975,99.43091
Armenia,ARM,1976,101.73221
Armenia,ARM,1977,104.16319
Armenia,ARM,1978,106.71693
Armenia,ARM,1979,108.78339
Armenia,ARM,1980,110.12023
Armenia,ARM,1981,111.27067
Armenia,ARM,1982,112.46962
Armenia,ARM,1983,113.74412
Armenia,ARM,1984,114.93189
Armenia,ARM,1985,115.94313
Armenia,ARM,1986,116.86639
Armenia,ARM,1987,117.71598
Armenia,ARM,1988,118.259224
Armenia,ARM,1989,121.11655
Armenia,ARM,1990,124.922516
Armenia,ARM,1991,127.06842
Armenia,ARM,1992,125.55525
Armenia,ARM,1993,121.43815
Armenia,ARM,1994,118.5007
Armenia,ARM,1995,116.71191
Armenia,ARM,1996,115.872955
Armenia,ARM,1997,114.90769
Armenia,ARM,1998,113.823326
Armenia,ARM,1999,112.61092
Armenia,ARM,2000,111.293465
Armenia,ARM,2001,110.05051
Armenia,ARM,2002,109.063576
Armenia,ARM,2003,108.32831
Armenia,ARM,2004,107.68346
Armenia,ARM,2005,107.03386
Armenia,ARM,2006,106.30453
Armenia,ARM,2007,105.52856
Armenia,ARM,2008,104.791885
Armenia,ARM,2009,104.120125
Armenia,ARM,2010,103.48774
Armenia,ARM,2011,102.87966
Armenia,ARM,2012,102.368385
Armenia,ARM,2013,101.91029
Armenia,ARM,2014,101.50815
Armenia,ARM,2015,101.10987
Armenia,ARM,2016,100.66178
Armenia,ARM,2017,100.17313
Armenia,ARM,2018,99.6334
Armenia,ARM,2019,99.072845
Armenia,ARM,2020,98.54619
Armenia,ARM,2021,98.032
Armenia,ARM,2022,97.66322
Armenia,ARM,2023,97.575485
Armenia,ARM,2024,97.5758
Armenia,ARM,2025,97.54159
Armenia,ARM,2026,97.47499
Armenia,ARM,2027,97.376854
Armenia,ARM,2028,97.25128
Armenia,ARM,2029,97.10133
Armenia,ARM,2030,96.927536
Armenia,ARM,2031,96.73091
Armenia,ARM,2032,96.51423
Armenia,ARM,2033,96.28124
Armenia,ARM,2034,96.03259
Armenia,ARM,2035,95.769936
Armenia,ARM,2036,95.494484
Armenia,ARM,2037,95.205444
Armenia,ARM,2038,94.90432
Armenia,ARM,2039,94.5915
Armenia,ARM,2040,94.268074
Armenia,ARM,2041,93.93277
Armenia,ARM,2042,93.58409
Armenia,ARM,2043,93.2222
Armenia,ARM,2044,92.84921
Armenia,ARM,2045,92.46614
Armenia,ARM,2046,92.07229
Armenia,ARM,2047,91.668564
Armenia,ARM,2048,91.25469
Armenia,ARM,2049,90.829155
Armenia,ARM,2050,90.39238
Armenia,ARM,2051,89.94201
Armenia,ARM,2052,89.47812
Armenia,ARM,2053,89.0012
Armenia,ARM,2054,88.51103
Armenia,ARM,2055,88.00537
Armenia,ARM,2056,87.48419
Armenia,ARM,2057,86.950195
Armenia,ARM,2058,86.40207
Armenia,ARM,2059,85.840355
Armenia,ARM,2060,85.265434
Armenia,ARM,2061,84.67794
Armenia,ARM,2062,84.07661
Armenia,ARM,2063,83.4615
Armenia,ARM,2064,82.83231
Armenia,ARM,2065,82.18641
Armenia,ARM,2066,81.5235
Armenia,ARM,2067,80.84549
Armenia,ARM,2068,80.15023
Armenia,ARM,2069,79.43709
Armenia,ARM,2070,78.70822
Armenia,ARM,2071,77.96607
Armenia,ARM,2072,77.212715
Armenia,ARM,2073,76.44847
Armenia,ARM,2074,75.6732
Armenia,ARM,2075,74.8909
Armenia,ARM,2076,74.101616
Armenia,ARM,2077,73.30566
Armenia,ARM,2078,72.50506
Armenia,ARM,2079,71.703125
Armenia,ARM,2080,70.90246
Armenia,ARM,2081,70.10485
Armenia,ARM,2082,69.310295
Armenia,ARM,2083,68.52087
Armenia,ARM,2084,67.74004
Armenia,ARM,2085,66.96761
Armenia,ARM,2086,66.20397
Armenia,ARM,2087,65.44851
Armenia,ARM,2088,64.702354
Armenia,ARM,2089,63.965122
Armenia,ARM,2090,63.23639
Armenia,ARM,2091,62.51651
Armenia,ARM,2092,61.80253
Armenia,ARM,2093,61.09445
Armenia,ARM,2094,60.390163
Armenia,ARM,2095,59.68778
Armenia,ARM,2096,58.985424
Armenia,ARM,2097,58.280964
Armenia,ARM,2098,57.575027
Armenia,ARM,2099,56.86758
Armenia,ARM,2100,56.15848
Azerbaijan,AZE,-10000,0.24906228
Azerbaijan,AZE,-9000,0.2905767
Azerbaijan,AZE,-8000,0.3390001
Azerbaijan,AZE,-7000,0.39550617
Azerbaijan,AZE,-6000,0.46142587
Azerbaijan,AZE,-5000,0.5383322
Azerbaijan,AZE,-4000,0.62805223
Azerbaijan,AZE,-3000,0.7327276
Azerbaijan,AZE,-2000,0.8548509
Azerbaijan,AZE,-1000,0.997326
Azerbaijan,AZE,0,1.1635531
Azerbaijan,AZE,100,1.2466667
Azerbaijan,AZE,200,1.3357091
Azerbaijan,AZE,300,1.431128
Azerbaijan,AZE,400,1.5333472
Azerbaijan,AZE,500,1.6428746
Azerbaijan,AZE,600,1.7602185
Azerbaijan,AZE,700,1.8859475
Azerbaijan,AZE,800,2.0206666
Azerbaijan,AZE,900,2.1356146
Azerbaijan,AZE,1000,2.2505507
Azerbaijan,AZE,1100,3.3758442
Azerbaijan,AZE,1200,4.5011134
Azerbaijan,AZE,1300,5.626395
Azerbaijan,AZE,1400,4.5011134
Azerbaijan,AZE,1500,5.626395
Azerbaijan,AZE,1600,6.7516885
Azerbaijan,AZE,1700,7.876958
Azerbaijan,AZE,1710,5.131985
Azerbaijan,AZE,1720,5.5596523
Azerbaijan,AZE,1730,6.022954
Azerbaijan,AZE,1740,6.5248656
Azerbaijan,AZE,1750,7.068619
Azerbaijan,AZE,1760,7.657661
Azerbaijan,AZE,1770,8.295805
Azerbaijan,AZE,1780,8.987115
Azerbaijan,AZE,1790,9.736044
Azerbaijan,AZE,1800,10.64734
Azerbaijan,AZE,1801,10.64734
Azerbaijan,AZE,1802,10.64734
Azerbaijan,AZE,1803,10.64734
Azerbaijan,AZE,1804,10.64734
Azerbaijan,AZE,1805,10.64734
Azerbaijan,AZE,1806,10.64734
Azerbaijan,AZE,1807,10.64734
Azerbaijan,AZE,1808,10.64734
Azerbaijan,AZE,1809,10.64734
Azerbaijan,AZE,1810,10.64734
Azerbaijan,AZE,1811,10.64734
Azerbaijan,AZE,1812,10.64734
Azerbaijan,AZE,1813,10.64734
Azerbaijan,AZE,1814,10.64734
Azerbaijan,AZE,1815,10.64734
Azerbaijan,AZE,1816,10.64734
Azerbaijan,AZE,1817,10.64734
Azerbaijan,AZE,1818,10.64734
Azerbaijan,AZE,1819,10.666882
Azerbaijan,AZE,1820,10.706145
Azerbaijan,AZE,1821,10.765301
Azerbaijan,AZE,1822,10.844555
Azerbaijan,AZE,1823,10.944076
Azerbaijan,AZE,1824,11.044504
Azerbaijan,AZE,1825,11.145852
Azerbaijan,AZE,1826,11.248132
Azerbaijan,AZE,1827,11.351355
Azerbaijan,AZE,1828,11.455523
Azerbaijan,AZE,1829,11.560645
Azerbaijan,AZE,1830,11.666724
Azerbaijan,AZE,1831,11.773795
Azerbaijan,AZE,1832,11.881834
Azerbaijan,AZE,1833,11.990866
Azerbaijan,AZE,1834,12.100902
Azerbaijan,AZE,1835,12.211953
Azerbaijan,AZE,1836,12.32401
Azerbaijan,AZE,1837,12.437106
Azerbaijan,AZE,1838,12.551231
Azerbaijan,AZE,1839,12.6664095
Azerbaijan,AZE,1840,12.782653
Azerbaijan,AZE,1841,12.899948
Azerbaijan,AZE,1842,13.0183325
Azerbaijan,AZE,1843,13.137794
Azerbaijan,AZE,1844,13.258356
Azerbaijan,AZE,1845,13.380019
