Entity,Code,Year,GDP per capita growth (annual %)
Georgia,GEO,2008,2.730182647705078
Georgia,GEO,2009,-2.790940284729004
Georgia,GEO,2010,7.027385234832764
Georgia,GEO,2011,8.264988899230957
Georgia,GEO,2012,7.155378341674805
Georgia,GEO,2013,3.9336464405059814
Georgia,GEO,2014,4.382901668548584
Georgia,GEO,2015,2.8600943088531494
Georgia,GEO,2016,2.8449020385742188
Georgia,GEO,2017,4.8285698890686035
Georgia,GEO,2018,4.883854866027832
Georgia,GEO,2019,5.162618637084961
Georgia,GEO,2020,-6.824432849884033
Iran,IRN,1961,8.602108001708984
Iran,IRN,1962,5.80736780166626
Iran,IRN,1963,4.501212120056152
Iran,IRN,1964,6.393983840942383
Iran,IRN,1965,14.181029319763184
Iran,IRN,1966,8.324814796447754
Iran,IRN,1967,8.686551094055176
Iran,IRN,1968,11.765316009521484
Iran,IRN,1969,13.230236053466797
Iran,IRN,1970,8.207917213439941
Iran,IRN,1971,11.411613464355469
Iran,IRN,1972,11.402083396911621
Iran,IRN,1973,5.637506484985352
Iran,IRN,1974,3.590622663497925
Iran,IRN,1975,-5.1429314613342285
Iran,IRN,1976,13.775511741638184
Iran,IRN,1977,-6.978733539581299
Iran,IRN,1978,-16.721534729003906
Iran,IRN,1979,-13.535585403442383
Iran,IRN,1980,-29.986474990844727
Iran,IRN,1981,-8.823492050170898
Iran,IRN,1982,21.9151554107666
Iran,IRN,1983,4.197180271148682
Iran,IRN,1984,-12.40465259552002
Iran,IRN,1985,-1.9058645963668823
Iran,IRN,1986,-13.707064628601074
Iran,IRN,1987,-3.1927175521850586
Iran,IRN,1988,-8.808940887451172
Iran,IRN,1989,2.653029680252075
Iran,IRN,1990,10.719449996948242
Iran,IRN,1991,9.838634490966797
Iran,IRN,1992,0.9350797533988953
Iran,IRN,1993,-0.5674787759780884
Iran,IRN,1994,-2.883603811264038
Iran,IRN,1995,0.8656624555587769
Iran,IRN,1996,3.7579121589660645
Iran,IRN,1997,-0.8409717679023743
Iran,IRN,1998,0.8397201895713806
Iran,IRN,1999,-0.35680344700813293
Iran,IRN,2000,4.482692718505859
Iran,IRN,2001,-0.3995359241962433
Iran,IRN,2002,5.954625129699707
Iran,IRN,2003,7.374448299407959
Iran,IRN,2004,3.1299490928649902
Iran,IRN,2005,1.9901061058044434
Iran,IRN,2006,3.8205268383026123
Iran,IRN,2007,6.970580101013184
Iran,IRN,2008,-0.8391218185424805
Iran,IRN,2009,-0.10653775930404663
Iran,IRN,2010,4.596441268920898
Iran,IRN,2011,1.4458481073379517
Iran,IRN,2012,-8.553315162658691
Iran,IRN,2013,-1.4234530925750732
Iran,IRN,2014,3.274967908859253
Iran,IRN,2015,-2.611070394515991
Iran,IRN,2016,11.868715286254883
Iran,IRN,2017,2.3277509212493896
Iran,IRN,2018,-7.319910526275635
Iran,IRN,2019,-8.036286354064941
Iran,IRN,2020,2.0600295066833496
Israel,ISR,1961,7.591413497924805
Israel,ISR,1962,4.96777868270874
Israel,ISR,1963,6.6941022872924805
Israel,ISR,1964,3.750537157058716
Israel,ISR,1965,5.348249912261963
Israel,ISR,1966,-2.5881056785583496
Israel,ISR,1967,-1.3574105501174927
Israel,ISR,1968,13.836665153503418
Israel,ISR,1969,10.6446533203125
Israel,ISR,1996,3.2895538806915283
Israel,ISR,1997,1.3606243133544922
Israel,ISR,1998,1.84195077419281
Israel,ISR,1999,0.9665234684944153
Israel,ISR,2000,6.0526604652404785
Israel,ISR,2001,-2.2296700477600098
Israel,ISR,2002,-2.1858766078948975
Israel,ISR,2003,-0.6605279445648193
Israel,ISR,2004,3.076807975769043
Israel,ISR,2005,2.338688611984253
Israel,ISR,2006,3.923320770263672
Israel,ISR,2007,4.2340264320373535
Israel,ISR,2008,1.6370599269866943
Israel,ISR,2009,-1.2458889484405518
Israel,ISR,2010,3.7716360092163086
Israel,ISR,2011,3.6099936962127686
Israel,ISR,2012,0.9421432018280029
Israel,ISR,2013,2.8401339054107666
Israel,ISR,2014,2.145087718963623
Israel,ISR,2015,0.2731664478778839
Israel,ISR,2016,2.434861183166504
Israel,ISR,2017,2.3729496002197266
Israel,ISR,2018,1.9992314577102661
Israel,ISR,2019,1.81135892868042
Israel,ISR,2020,-3.863999366760254
Jordan,JOR,1977,5.506621360778809
Jordan,JOR,1978,11.677980422973633
Jordan,JOR,1979,17.384092330932617
Jordan,JOR,1980,7.683734893798828
Jordan,JOR,1981,13.04881763458252
Jordan,JOR,1982,2.90714430809021
Jordan,JOR,1983,-6.168703556060791
Jordan,JOR,1984,0.05763080343604088
Jordan,JOR,1985,-6.585108757019043
Jordan,JOR,1986,1.4724408388137817
Jordan,JOR,1987,-1.4832507371902466
Jordan,JOR,1988,-2.4246432781219482
Jordan,JOR,1989,-14.478828430175781
Jordan,JOR,1990,-4.933803081512451
Jordan,JOR,1991,-3.6496975421905518
Jordan,JOR,1992,8.106470108032227
Jordan,JOR,1993,-1.0808968544006348
Jordan,JOR,1994,0.0018491240916773677
Jordan,JOR,1995,2.07014536857605
Jordan,JOR,1996,-1.0191736221313477
Jordan,JOR,1997,0.8434945344924927
Jordan,JOR,1998,1.0236146450042725
Jordan,JOR,1999,1.5858993530273438
Jordan,JOR,2000,2.399080991744995
Jordan,JOR,2001,3.356513261795044
Jordan,JOR,2002,3.7907607555389404
Jordan,JOR,2003,1.9281290769577026
Jordan,JOR,2004,5.722701549530029
Jordan,JOR,2005,4.669068336486816
Jordan,JOR,2006,4.017388343811035
Jordan,JOR,2007,3.6151175498962402
Jordan,JOR,2008,2.3064157962799072
Jordan,JOR,2009,-0.10744999349117279
Jordan,JOR,2010,-2.8742592334747314
Jordan,JOR,2011,-2.6433422565460205
Jordan,JOR,2012,-2.978341817855835
Jordan,JOR,2013,-2.557640790939331
Jordan,JOR,2014,-1.25062096118927
Jordan,JOR,2015,-1.3499062061309814
Jordan,JOR,2016,-1.0772210359573364
Jordan,JOR,2017,-0.328485906124115
Jordan,JOR,2018,0.09819170087575912
Jordan,JOR,2019,0.5790464878082275
Jordan,JOR,2020,-2.530193328857422
Kazakhstan,KAZ,1991,-11.561053276062012
Kazakhstan,KAZ,1992,-5.227323532104492
Kazakhstan,KAZ,1993,-8.876153945922852
Kazakhstan,KAZ,1994,-11.328411102294922
Kazakhstan,KAZ,1995,-6.28739595413208
Kazakhstan,KAZ,1996,2.035515546798706
Kazakhstan,KAZ,1997,3.3170628547668457
Kazakhstan,KAZ,1998,-0.18968535959720612
Kazakhstan,KAZ,1999,3.685600757598877
Kazakhstan,KAZ,2000,10.13011646270752
Kazakhstan,KAZ,2001,13.693193435668945
Kazakhstan,KAZ,2002,9.795470237731934
Kazakhstan,KAZ,2003,8.932923316955566
Kazakhstan,KAZ,2004,8.841019630432129
Kazakhstan,KAZ,2005,8.72920036315918
Kazakhstan,KAZ,2006,9.535327911376953
Kazakhstan,KAZ,2007,7.66144323348999
Kazakhstan,KAZ,2008,1.383236289024353
Kazakhstan,KAZ,2009,-0.786442220211029
Kazakhstan,KAZ,2010,5.794225215911865
Kazakhstan,KAZ,2011,5.873507499694824
Kazakhstan,KAZ,2012,3.3340561389923096
Kazakhstan,KAZ,2013,4.485116958618164
Kazakhstan,KAZ,2014,2.6767208576202393
Kazakhstan,KAZ,2015,-0.26826712489128113
Kazakhstan,KAZ,2016,-0.3275146186351776
Kazakhstan,KAZ,2017,2.693432092666626
Kazakhstan,KAZ,2018,2.7405364513397217
Kazakhstan,KAZ,2019,3.1610114574432373
Kazakhstan,KAZ,2020,-3.751692056655884
Kuwait,KWT,1996,-0.6904855966567993
Kuwait,KWT,1997,-2.5236856937408447
Kuwait,KWT,1998,-3.1802077293395996
Kuwait,KWT,1999,-7.853895664215088
Kuwait,KWT,2000,-0.09092697501182556
Kuwait,KWT,2001,-2.5573041439056396
Kuwait,KWT,2002,1.3888969421386719
Kuwait,KWT,2003,15.988912582397461
Kuwait,KWT,2004,8.292893409729004
Kuwait,KWT,2005,7.213201999664307
Kuwait,KWT,2006,2.8283345699310303
Kuwait,KWT,2007,0.4734252393245697
Kuwait,KWT,2008,-3.384408950805664
Kuwait,KWT,2009,-12.512110710144043
Kuwait,KWT,2010,-7.945131778717041
Kuwait,KWT,2011,3.532160997390747
Kuwait,KWT,2012,0.8692979216575623
Kuwait,KWT,2013,-3.9428975582122803
Kuwait,KWT,2014,-3.979858875274658
Kuwait,KWT,2015,-3.2005786895751953
Kuwait,KWT,2016,-0.22871026396751404
Kuwait,KWT,2017,-7.043499946594238
Kuwait,KWT,2018,-0.7412471175193787
Kuwait,KWT,2019,-1.2378541231155396
Kuwait,KWT,2020,-10.042742729187012
Kyrgyzstan,KGZ,1987,1.3534047603607178
Kyrgyzstan,KGZ,1988,11.219619750976562
Kyrgyzstan,KGZ,1989,0.663560152053833
Kyrgyzstan,KGZ,1990,3.688011646270752
Kyrgyzstan,KGZ,1991,-9.43708324432373
Kyrgyzstan,KGZ,1992,-14.826277732849121
Kyrgyzstan,KGZ,1993,-15.483660697937012
Kyrgyzstan,KGZ,1994,-20.056838989257812
Kyrgyzstan,KGZ,1995,-6.363279342651367
Kyrgyzstan,KGZ,1996,5.511227607727051
Kyrgyzstan,KGZ,1997,8.323771476745605
Kyrgyzstan,KGZ,1998,0.5672021508216858
Kyrgyzstan,KGZ,1999,2.1267786026000977
Kyrgyzstan,KGZ,2000,4.19482421875
Kyrgyzstan,KGZ,2001,4.326996326446533
Kyrgyzstan,KGZ,2002,-0.9308657646179199
Kyrgyzstan,KGZ,2003,5.91400146484375
Kyrgyzstan,KGZ,2004,5.739480018615723
Kyrgyzstan,KGZ,2005,-1.2950748205184937
Kyrgyzstan,KGZ,2006,2.0004262924194336
Kyrgyzstan,KGZ,2007,7.5127434730529785
Kyrgyzstan,KGZ,2008,7.376440525054932
Kyrgyzstan,KGZ,2009,1.651651382446289
Kyrgyzstan,KGZ,2010,-1.6517528295516968
Kyrgyzstan,KGZ,2011,4.674715518951416
Kyrgyzstan,KGZ,2012,-1.7381426095962524
Kyrgyzstan,KGZ,2013,8.73578929901123
Kyrgyzstan,KGZ,2014,1.9579969644546509
Kyrgyzstan,KGZ,2015,1.758864402770996
Kyrgyzstan,KGZ,2016,2.2318053245544434
Kyrgyzstan,KGZ,2017,2.7340919971466064
Kyrgyzstan,KGZ,2018,1.7132091522216797
Kyrgyzstan,KGZ,2019,2.4393351078033447
Kyrgyzstan,KGZ,2020,-10.3345308303833
Lebanon,LBN,1989,-43.33249282836914
Lebanon,LBN,1990,23.075590133666992
Lebanon,LBN,1991,43.377410888671875
Lebanon,LBN,1992,10.592720031738281
Lebanon,LBN,1993,4.965000629425049
Lebanon,LBN,1994,3.1109445095062256
Lebanon,LBN,1995,2.6770918369293213
Lebanon,LBN,1996,8.749821662902832
Lebanon,LBN,1997,-0.26434075832366943
Lebanon,LBN,1998,2.680881977081299
Lebanon,LBN,1999,-1.9654541015625
Lebanon,LBN,2000,-1.1637907028198242
Lebanon,LBN,2001,-0.016917752102017403
Lebanon,LBN,2002,-1.30524742603302
Lebanon,LBN,2003,-1.6226755380630493
Lebanon,LBN,2004,2.4537322521209717
Lebanon,LBN,2005,-0.14175264537334442
Lebanon,LBN,2006,0.2481008768081665
Lebanon,LBN,2007,9.136659622192383
Lebanon,LBN,2008,9.128690719604492
Lebanon,LBN,2009,9.126381874084473
Lebanon,LBN,2010,4.922354221343994
Lebanon,LBN,2011,-3.9599621295928955
Lebanon,LBN,2012,-3.673752546310425
Lebanon,LBN,2013,-2.7795639038085938
Lebanon,LBN,2014,-3.241386890411377
Lebanon,LBN,2015,-3.600572109222412
Lebanon,LBN,2016,-1.1654177904129028
Lebanon,LBN,2017,-0.7711175680160522
Lebanon,LBN,2018,-2.275891065597534
Lebanon,LBN,2019,-7.10715389251709
Lebanon,LBN,2020,-21.116004943847656
Oman,OMN,1966,2.4185421466827393
Oman,OMN,1967,61.658939361572266
Oman,OMN,1968,76.67545318603516
Oman,OMN,1969,21.876232147216797
Oman,OMN,1970,10.257682800292969
Oman,OMN,1971,-2.4866576194763184
Oman,OMN,1972,5.946892738342285
Oman,OMN,1973,-17.50352668762207
Oman,OMN,1974,6.8681640625
Oman,OMN,1975,18.778369903564453
Oman,OMN,1976,14.63992977142334
Oman,OMN,1977,-4.196005821228027
Oman,OMN,1978,-8.821529388427734
Oman,OMN,1979,-1.3117917776107788
Oman,OMN,1980,0.293101042509079
Oman,OMN,1981,10.698363304138184
Oman,OMN,1982,5.555749416351318
Oman,OMN,1983,10.583925247192383
Oman,OMN,1984,11.004243850708008
Oman,OMN,1985,8.88308048248291
Oman,OMN,1986,-2.0988211631774902
Oman,OMN,1987,-6.939307689666748
Oman,OMN,1988,2.285985231399536
Oman,OMN,1989,7.7108659744262695
Oman,OMN,1990,-4.043461799621582
Oman,OMN,1991,1.5032989978790283
Oman,OMN,1992,3.520841121673584
Oman,OMN,1993,1.49675452709198
Oman,OMN,1994,0.18619060516357422
Oman,OMN,1995,2.33644437789917
Oman,OMN,1996,1.5539143085479736
Oman,OMN,1997,5.415765762329102
Oman,OMN,1998,2.546617269515991
Oman,OMN,1999,0.196275994181633
Oman,OMN,2000,5.936793327331543
Oman,OMN,2001,3.2542083263397217
Oman,OMN,2002,-2.791015863418579
Oman,OMN,2003,-4.761276721954346
Oman,OMN,2004,-1.1664516925811768
Oman,OMN,2005,-0.19237563014030457
Oman,OMN,2006,2.5342516899108887
Oman,OMN,2007,1.4490561485290527
Oman,OMN,2008,4.510990619659424
Oman,OMN,2009,1.49222993850708
Oman,OMN,2010,-3.8123977184295654
Oman,OMN,2011,-3.7411723136901855
Oman,OMN,2012,1.178381323814392
Oman,OMN,2013,-2.228728771209717
Oman,OMN,2014,-5.308807849884033
Oman,OMN,2015,-0.8913344740867615
Oman,OMN,2016,0.07751618325710297
Oman,OMN,2017,-3.7096517086029053
Oman,OMN,2018,-2.142979621887207
Oman,OMN,2019,-4.021127223968506
Oman,OMN,2020,-5.696061134338379
Pakistan,PAK,1961,3.510434627532959
Pakistan,PAK,1962,1.9733136892318726
Pakistan,PAK,1963,6.019400119781494
Pakistan,PAK,1964,4.881295204162598
Pakistan,PAK,1965,7.621142864227295
Pakistan,PAK,1966,3.0729289054870605
Pakistan,PAK,1967,2.6591169834136963
Pakistan,PAK,1968,4.417450904846191
Pakistan,PAK,1969,2.7201294898986816
Pakistan,PAK,1970,8.396563529968262
Pakistan,PAK,1971,-2.2099390029907227
Pakistan,PAK,1972,-1.8924428224563599
Pakistan,PAK,1973,4.150218486785889
Pakistan,PAK,1974,0.6582564115524292
Pakistan,PAK,1975,1.2310996055603027
Pakistan,PAK,1976,2.0741915702819824
Pakistan,PAK,1977,0.8364469408988953
Pakistan,PAK,1978,4.743355751037598
Pakistan,PAK,1979,0.5124296545982361
Pakistan,PAK,1980,6.695185661315918
Pakistan,PAK,1981,4.40798807144165
Pakistan,PAK,1982,3.024439811706543
Pakistan,PAK,1983,3.2461493015289307
Pakistan,PAK,1984,1.6172268390655518
Pakistan,PAK,1985,4.116876125335693
Pakistan,PAK,1986,2.1511099338531494
Pakistan,PAK,1987,3.1268370151519775
Pakistan,PAK,1988,4.330544948577881
Pakistan,PAK,1989,1.8231428861618042
Pakistan,PAK,1990,1.4164260625839233
Pakistan,PAK,1991,2.092402458190918
Pakistan,PAK,1992,4.744065761566162
Pakistan,PAK,1993,-1.0020642280578613
Pakistan,PAK,1994,0.9138472080230713
Pakistan,PAK,1995,2.06748104095459
Pakistan,PAK,1996,1.9053791761398315
Pakistan,PAK,1997,-1.8437052965164185
Pakistan,PAK,1998,-0.3289222717285156
Pakistan,PAK,1999,0.8324995040893555
Pakistan,PAK,2000,1.5361233949661255
Pakistan,PAK,2001,0.9759396910667419
Pakistan,PAK,2002,0.0604110062122345
Pakistan,PAK,2003,3.328596591949463
Pakistan,PAK,2004,5.0952229499816895
Pakistan,PAK,2005,4.100530624389648
Pakistan,PAK,2006,3.498108386993408
Pakistan,PAK,2007,2.4679582118988037
Pakistan,PAK,2008,-0.5743009448051453
Pakistan,PAK,2009,0.5605376362800598
Pakistan,PAK,2010,-0.6013014316558838
Pakistan,PAK,2011,0.5540480017662048
Pakistan,PAK,2012,1.3294757604599
Pakistan,PAK,2013,2.2236733436584473
Pakistan,PAK,2014,2.5071916580200195
Pakistan,PAK,2015,2.566467046737671
Pakistan,PAK,2016,3.3479115962982178
Pakistan,PAK,2017,3.383928060531616
Pakistan,PAK,2018,3.681034564971924
Pakistan,PAK,2019,-0.8808181285858154
Pakistan,PAK,2020,-2.875945568084717
Palestine,PSE,1995,2.427689552307129
Palestine,PSE,1996,-3.2171621322631836
Palestine,PSE,1997,9.645838737487793
Palestine,PSE,1998,11.449666976928711
Palestine,PSE,1999,5.5486249923706055
Palestine,PSE,2000,-10.863188743591309
Palestine,PSE,2001,-11.598638534545898
Palestine,PSE,2002,-14.697013854980469
Palestine,PSE,2003,11.139386177062988
Palestine,PSE,2004,18.849180221557617
Palestine,PSE,2005,8.482908248901367
Palestine,PSE,2006,-3.494302272796631
Palestine,PSE,2007,1.1698259115219116
Palestine,PSE,2008,4.513711452484131
Palestine,PSE,2009,5.73457670211792
Palestine,PSE,2010,3.0656542778015137
Palestine,PSE,2011,6.86783504486084
Palestine,PSE,2012,3.5103673934936523
Palestine,PSE,2013,2.214850425720215
Palestine,PSE,2014,-2.4710264205932617
Palestine,PSE,2015,1.3725850582122803
Palestine,PSE,2016,6.446661472320557
Palestine,PSE,2017,-0.5776228308677673
Palestine,PSE,2018,-1.3048142194747925
Palestine,PSE,2019,-1.151613712310791
Palestine,PSE,2020,-13.631958961486816
Qatar,QAT,2001,0.08934275805950165
Qatar,QAT,2002,2.8573827743530273
Qatar,QAT,2003,-2.5049943923950195
Qatar,QAT,2004,7.897160053253174
Qatar,QAT,2005,-6.428473472595215
Qatar,QAT,2006,6.764999866485596
Qatar,QAT,2007,-0.9682018756866455
Qatar,QAT,2008,-0.20944178104400635
Qatar,QAT,2009,-2.809622049331665
Qatar,QAT,2010,6.618283271789551
Qatar,QAT,2011,3.3771581649780273
Qatar,QAT,2012,-2.9106199741363525
Qatar,QAT,2013,-0.7911572456359863
Qatar,QAT,2014,0.0820460394024849
Qatar,QAT,2015,0.40489304065704346
Qatar,QAT,2016,-0.37872451543807983
Qatar,QAT,2017,-4.040775775909424
Qatar,QAT,2018,-0.8379140496253967
Qatar,QAT,2019,-1.1032323837280273
Qatar,QAT,2020,-5.1974921226501465
Saudi Arabia,SAU,1969,2.0218825340270996
Saudi Arabia,SAU,1970,52.21925354003906
Saudi Arabia,SAU,1971,15.29234504699707
Saudi Arabia,SAU,1972,17.309188842773438
Saudi Arabia,SAU,1973,18.269973754882812
Saudi Arabia,SAU,1974,10.58333969116211
Saudi Arabia,SAU,1975,-13.408287048339844
Saudi Arabia,SAU,1976,12.031159400939941
Saudi Arabia,SAU,1977,1.811991810798645
Saudi Arabia,SAU,1978,-10.033361434936523
Saudi Arabia,SAU,1979,5.904749870300293
Saudi Arabia,SAU,1980,-0.3820420503616333
Saudi Arabia,SAU,1981,-4.189331531524658
Saudi Arabia,SAU,1982,-25.6141300201416
Saudi Arabia,SAU,1983,-21.161575317382812
Saudi Arabia,SAU,1984,-10.171216011047363
Saudi Arabia,SAU,1985,-14.608777046203613
Saudi Arabia,SAU,1986,11.285443305969238
Saudi Arabia,SAU,1987,-10.843348503112793
Saudi Arabia,SAU,1988,8.42270278930664
Saudi Arabia,SAU,1989,-4.289541244506836
Saudi Arabia,SAU,1990,11.166520118713379
Saudi Arabia,SAU,1991,11.312661170959473
Saudi Arabia,SAU,1992,0.9189946055412292
Saudi Arabia,SAU,1993,-4.03248405456543
Saudi Arabia,SAU,1994,-1.9321494102478027
Saudi Arabia,SAU,1995,-2.0692527294158936
Saudi Arabia,SAU,1996,0.5071543455123901
Saudi Arabia,SAU,1997,-0.8409424424171448
Saudi Arabia,SAU,1998,0.9369308948516846
Saudi Arabia,SAU,1999,-5.722995281219482
Saudi Arabia,SAU,2000,3.2264933586120605
Saudi Arabia,SAU,2001,-3.7211966514587402
Saudi Arabia,SAU,2002,-5.5051493644714355
Saudi Arabia,SAU,2003,8.015644073486328
Saudi Arabia,SAU,2004,4.80341100692749
Saudi Arabia,SAU,2005,2.544036865234375
Saudi Arabia,SAU,2006,-0.07366730272769928
Saudi Arabia,SAU,2007,-0.9281876683235168
Saudi Arabia,SAU,2008,3.3606905937194824
Saudi Arabia,SAU,2009,-4.787318706512451
Saudi Arabia,SAU,2010,2.0088818073272705
Saudi Arabia,SAU,2011,6.704352855682373
Saudi Arabia,SAU,2012,2.2033002376556396
Saudi Arabia,SAU,2013,-0.366653174161911
Saudi Arabia,SAU,2014,0.7539668083190918
Saudi Arabia,SAU,2015,1.477060079574585
Saudi Arabia,SAU,2016,-0.6037696003913879
Saudi Arabia,SAU,2017,-2.71382737159729
Saudi Arabia,SAU,2018,0.6057233214378357
Saudi Arabia,SAU,2019,-1.325032114982605
Saudi Arabia,SAU,2020,-5.6086955070495605
Syria,SYR,1961,7.350286960601807
Syria,SYR,1962,20.599897384643555
Syria,SYR,1963,-11.541414260864258
Syria,SYR,1964,5.789576053619385
Syria,SYR,1965,-0.9904962182044983
Syria,SYR,1966,-10.653985023498535
Syria,SYR,1967,4.722671985626221
Syria,SYR,1968,0.3188655972480774
Syria,SYR,1969,14.836671829223633
Syria,SYR,1970,-5.067278861999512
Syria,SYR,1971,5.302623748779297
Syria,SYR,1972,21.42365837097168
Syria,SYR,1973,-13.493841171264648
Syria,SYR,1974,21.558565139770508
Syria,SYR,1975,12.452446937561035
Syria,SYR,1976,8.525289535522461
Syria,SYR,1977,-5.040042400360107
Syria,SYR,1978,6.3056864738464355
Syria,SYR,1979,-2.4953997135162354
Syria,SYR,1980,10.596421241760254
Syria,SYR,1981,4.004541397094727
Syria,SYR,1982,-0.8269031643867493
Syria,SYR,1983,-1.2687597274780273
Syria,SYR,1984,-10.789857864379883
Syria,SYR,1985,5.699305057525635
Syria,SYR,1986,-10.927739143371582
Syria,SYR,1987,-1.5091484785079956
Syria,SYR,1988,14.403900146484375
Syria,SYR,1989,-16.23044204711914
Syria,SYR,1990,0.6911827921867371
Syria,SYR,1991,4.564426422119141
Syria,SYR,1992,9.783730506896973
Syria,SYR,1993,3.197584867477417
Syria,SYR,1994,4.251039981842041
Syria,SYR,1995,4.0795979499816895
Syria,SYR,1996,6.783646106719971
Syria,SYR,1997,2.1090810298919678
Syria,SYR,1998,3.880941390991211
Syria,SYR,1999,-6.049257278442383
