Entity,Code,Year,2_1_GDPPC2015
United Arab Emirates,ARE,1988,55816.17578125
United Arab Emirates,ARE,1989,59119.77734375
United Arab Emirates,ARE,1990,66023.6484375
United Arab Emirates,ARE,1991,62854.09375
United Arab Emirates,ARE,1992,61294.56640625
United Arab Emirates,ARE,1993,58633.30859375
United Arab Emirates,ARE,1994,59364.71484375
United Arab Emirates,ARE,1995,60169.07421875
United Arab Emirates,ARE,1996,60548.58203125
United Arab Emirates,ARE,1997,62264.93359375
United Arab Emirates,ARE,1998,59297.94140625
United Arab Emirates,ARE,1999,57875.09375
United Arab Emirates,ARE,2000,60716.2734375
United Arab Emirates,ARE,2001,58421.86328125
United Arab Emirates,ARE,2002,56815.0859375
United Arab Emirates,ARE,2003,57932.25
United Arab Emirates,ARE,2004,57910.23046875
United Arab Emirates,ARE,2005,53844.72265625
United Arab Emirates,ARE,2006,51197.35546875
United Arab Emirates,ARE,2007,45388.68359375
United Arab Emirates,ARE,2008,40755.11328125
United Arab Emirates,ARE,2009,34580.21484375
United Arab Emirates,ARE,2010,32534.818359375
United Arab Emirates,ARE,2011,33246.140625
United Arab Emirates,ARE,2012,33996.5390625
United Arab Emirates,ARE,2013,35495.765625
United Arab Emirates,ARE,2014,36995.703125
United Arab Emirates,ARE,2015,38663.40234375
United Arab Emirates,ARE,2016,39400.01953125
United Arab Emirates,ARE,2017,39798.5234375
United Arab Emirates,ARE,2018,39670.9296875
United Arab Emirates,ARE,2019,40438.33984375
United Arab Emirates,ARE,2020,37497.59375
Uzbekistan,UZB,1987,1480.2281494140625
Uzbekistan,UZB,1988,1576.659423828125
Uzbekistan,UZB,1989,1586.6995849609375
Uzbekistan,UZB,1990,1565.56494140625
Uzbekistan,UZB,1991,1524.9979248046875
Uzbekistan,UZB,1992,1322.8197021484375
Uzbekistan,UZB,1993,1263.35693359375
Uzbekistan,UZB,1994,1174.3802490234375
Uzbekistan,UZB,1995,1142.9710693359375
Uzbekistan,UZB,1996,1140.3797607421875
Uzbekistan,UZB,1997,1177.2745361328125
Uzbekistan,UZB,1998,1208.2926025390625
Uzbekistan,UZB,1999,1246.73779296875
Uzbekistan,UZB,2000,1276.76025390625
Uzbekistan,UZB,2001,1313.1922607421875
Uzbekistan,UZB,2002,1348.7637939453125
Uzbekistan,UZB,2003,1389.587158203125
Uzbekistan,UZB,2004,1475.9696044921875
Uzbekistan,UZB,2005,1560.2919921875
Uzbekistan,UZB,2006,1656.2225341796875
Uzbekistan,UZB,2007,1787.490234375
Uzbekistan,UZB,2008,1917.849365234375
Uzbekistan,UZB,2009,2037.58154296875
Uzbekistan,UZB,2010,2131.357666015625
Uzbekistan,UZB,2011,2231.052734375
Uzbekistan,UZB,2012,2354.59375
Uzbekistan,UZB,2013,2487.244384765625
Uzbekistan,UZB,2014,2613.748291015625
Uzbekistan,UZB,2015,2753.97119140625
Uzbekistan,UZB,2016,2867.051025390625
Uzbekistan,UZB,2017,2943.09912109375
Uzbekistan,UZB,2018,3047.308349609375
Uzbekistan,UZB,2019,3161.415283203125
Uzbekistan,UZB,2020,3154.408203125
Yemen,YEM,1990,2042.5413818359375
Yemen,YEM,1991,2066.58740234375
Yemen,YEM,1992,2123.648193359375
Yemen,YEM,1993,2098.4921875
Yemen,YEM,1994,2135.616943359375
Yemen,YEM,1995,2163.525390625
Yemen,YEM,1996,2182.443603515625
Yemen,YEM,1997,2223.81103515625
Yemen,YEM,1998,2289.37255859375
Yemen,YEM,1999,2309.69873046875
Yemen,YEM,2000,2383.748046875
Yemen,YEM,2001,2404.08642578125
Yemen,YEM,2002,2427.52490234375
Yemen,YEM,2003,2446.684326171875
Yemen,YEM,2004,2471.616943359375
Yemen,YEM,2005,2536.188720703125
Yemen,YEM,2006,2543.2080078125
Yemen,YEM,2007,2554.653076171875
Yemen,YEM,2008,2574.10107421875
Yemen,YEM,2009,2599.489990234375
Yemen,YEM,2010,2722.521484375
Yemen,YEM,2011,2311.205078125
Yemen,YEM,2012,2302.148193359375
Yemen,YEM,2013,2348.517578125
Yemen,YEM,2014,2282.69189453125
Yemen,YEM,2015,1601.830078125
Yemen,YEM,2016,1415.83935546875
Yemen,YEM,2017,1311.8433837890625
Yemen,YEM,2018,1290.92529296875
