Entity,Code,Year,2_1_GDP_Growth
abc,AFG,2003,638467072
abc,AFG,2004,111251968
abc,AFG,2005,895964160
abc,AFG,2006,475441152
abc,AFG,2007,1292749824
abc,AFG,2008,417723392
abc,AFG,2009,2365875200
abc,AFG,2010,1928339456
abc,AFG,2011,65465344
abc,AFG,2012,1966411776
abc,AFG,2013,973772800
abc,AFG,2014,500232192
abc,AFG,2015,273725440
abc,AFG,2016,432492544
abc,AFG,2017,517931008
abc,AFG,2018,238852096
abc,AFG,2019,794974208
abc,AFG,2020,-496515072
abc,ALB,1981,267208192
abc,ALB,1982,145007104
abc,ALB,1983,55941120
abc,ALB,1984,-64066560
abc,ALB,1985,90006528
abc,ALB,1986,290020352
abc,ALB,1987,-42817024
abc,ALB,1988,-76567552
abc,ALB,1989,522847744
abc,ALB,1990,-559045632
abc,ALB,1991,-1478277632
abc,ALB,1992,-273173504
abc,ALB,1993,337228032
abc,ALB,1994,320900608
abc,ALB,1995,557651200
abc,ALB,1996,431657472
abc,ALB,1997,-565125120
abc,ALB,1998,407037952
abc,ALB,1999,646739456
abc,ALB,2000,393419264
abc,ALB,2001,502344192
abc,ALB,2002,297575936
abc,ALB,2003,379106304
abc,ALB,2004,399054848
abc,ALB,2005,421959168
abc,ALB,2006,475592192
abc,ALB,2007,510542848
abc,ALB,2008,678257664
abc,ALB,2009,326092800
abc,ALB,2010,372463616
abc,ALB,2011,265236480
abc,ALB,2012,151438336
abc,ALB,2013,108588032
abc,ALB,2014,194221056
abc,ALB,2015,247159808
abc,ALB,2016,377472000
abc,ALB,2017,447305728
abc,ALB,2018,490829824
abc,ALB,2019,268455936
abc,ALB,2020,-513051648
abc,DZA,1961,-3265173504
abc,DZA,1962,-4081466368
abc,DZA,1963,5714052096
abc,DZA,1964,1306068992
abc,DZA,1965,1469329408
abc,DZA,1966,-1208057856
abc,DZA,1967,2262450176
abc,DZA,1968,2828208128
abc,DZA,1969,2447710208
abc,DZA,1970,2789269504
abc,DZA,1971,-3882407936
abc,DZA,1972,8331130880
abc,DZA,1973,1476083712
abc,DZA,1974,3011923968
abc,DZA,1975,2179493888
abc,DZA,1976,3805712384
abc,DZA,1977,2586349568
abc,DZA,1978,4770492416
abc,DZA,1979,4227977216
abc,DZA,1980,480440320
abc,DZA,1981,1837453312
abc,DZA,1982,4037513216
abc,DZA,1983,3624673280
abc,DZA,1984,3961896960
abc,DZA,1985,2764275712
abc,DZA,1986,309895168
abc,DZA,1987,-544481280
abc,DZA,1988,-772407296
abc,DZA,1989,3364569088
abc,DZA,1990,638656512
abc,DZA,1991,-965648384
abc,DZA,1992,1431093248
abc,DZA,1993,-1699659776
abc,DZA,1994,-713121792
abc,DZA,1995,2983878656
abc,DZA,1996,3341795328
abc,DZA,1997,933339136
abc,DZA,1998,4374904832
abc,DZA,1999,2885025792
abc,DZA,2000,3535609856
abc,DZA,2001,2897338368
abc,DZA,2002,5570609152
abc,DZA,2003,7563296768
abc,DZA,2004,4842192896
abc,DZA,2005,6929629184
abc,DZA,2006,2114478080
abc,DZA,2007,4300840960
abc,DZA,2008,3139108864
abc,DZA,2009,2142969856
abc,DZA,2010,4898824192
abc,DZA,2011,4088332288
abc,DZA,2012,4932222976
abc,DZA,2013,4199940096
abc,DZA,2014,5859508224
abc,DZA,2015,5922111488
abc,DZA,2016,5311348736
abc,DZA,2017,2226765824
abc,DZA,2018,1908703232
abc,DZA,2019,1754251264
abc,DZA,2020,-9036201984
abc,ASM,2003,7192384
abc,ASM,2004,3082432
abc,ASM,2005,-3082432
abc,ASM,2006,-30824448
abc,ASM,2007,13357248
abc,ASM,2008,-19522112
abc,ASM,2009,-29796928
abc,ASM,2010,2054912
abc,ASM,2011,0
abc,ASM,2012,-29796928
abc,ASM,2013,-16439680
abc,ASM,2014,11302272
abc,ASM,2015,20549632
abc,ASM,2016,-11302272
abc,ASM,2017,-46236672
abc,ASM,2018,16439680
abc,ASM,2019,-3082432
abc,ASM,2020,24659584
abc,AND,1971,39944384
abc,AND,1972,73271296
abc,AND,1973,75729920
abc,AND,1974,58888512
abc,AND,1975,6001920
abc,AND,1976,36769664
abc,AND,1977,32635776
abc,AND,1978,17297920
abc,AND,1979,498560
abc,AND,1980,26508160
abc,AND,1981,-1624960
abc,AND,1982,15269632
abc,AND,1983,21954944
abc,AND,1984,22527488
abc,AND,1985,29825536
abc,AND,1986,42768768
abc,AND,1987,75295744
abc,AND,1988,72985600
abc,AND,1989,72679040
abc,AND,1990,59683328
abc,AND,1991,41704320
abc,AND,1992,15608320
abc,AND,1993,-17487232
abc,AND,1994,39986432
abc,AND,1995,47369472
abc,AND,1996,82077696
abc,AND,1997,167506048
abc,AND,1998,64368512
abc,AND,1999,85226496
abc,AND,2000,76367616
abc,AND,2001,181935104
abc,AND,2002,110144256
abc,AND,2003,220209920
abc,AND,2004,223979008
abc,AND,2005,160693760
abc,AND,2006,150883328
abc,AND,2007,51078144
abc,AND,2008,-185659136
abc,AND,2009,-167252992
abc,AND,2010,-58987264
abc,AND,2011,-236288
abc,AND,2012,-145629184
abc,AND,2013,-98691072
abc,AND,2014,67200512
abc,AND,2015,39444736
abc,AND,2016,103495424
abc,AND,2017,10012928
abc,AND,2018,46127872
abc,AND,2019,59448832
abc,AND,2020,-359651328
abc,AGO,1981,-1302939648
abc,AGO,1982,0
abc,AGO,1983,1188990976
abc,AGO,1984,1769900032
abc,AGO,1985,1094387712
abc,AGO,1986,938516480
abc,AGO,1987,1359601664
abc,AGO,1988,2124316672
abc,AGO,1989,15310848
abc,AGO,1990,-1269649408
abc,AGO,1991,352239616
abc,AGO,1992,-2094948352
abc,AGO,1993,-8103516160
abc,AGO,1994,344008704
abc,AGO,1995,3904272384
abc,AGO,1996,4054204416
abc,AGO,1997,2472306688
abc,AGO,1998,1710358528
abc,AGO,1999,832667648
abc,AGO,2000,1191370752
abc,AGO,2001,1690546176
abc,AGO,2002,5723766784
abc,AGO,2003,1423409152
abc,AGO,2004,5370339328
abc,AGO,2005,8175988736
abc,AGO,2006,7226277888
abc,AGO,2007,9779552256
abc,AGO,2008,8886411264
abc,AGO,2009,759701504
abc,AGO,2010,3929612288
abc,AGO,2011,3234471936
abc,AGO,2012,8234131456
abc,AGO,2013,5183840256
abc,AGO,2014,5295808512
abc,AGO,2015,1086119936
abc,AGO,2016,-2997854208
abc,AGO,2017,-166641664
abc,AGO,2018,-2264678400
abc,AGO,2019,-691888128
abc,AGO,2020,-5943902208
abc,ATG,1978,15179168
abc,ATG,1979,29204096
abc,ATG,1980,31882848
abc,ATG,1981,16119360
abc,ATG,1982,-368512
abc,ATG,1983,23509728
abc,ATG,1984,46941536
abc,ATG,1985,38886848
abc,ATG,1986,62942976
abc,ATG,1987,40458432
abc,ATG,1988,33939712
abc,ATG,1989,35976320
abc,ATG,1990,21712704
abc,ATG,1991,16164416
abc,ATG,1992,8790720
abc,ATG,1993,40528896
abc,ATG,1994,53956992
abc,ATG,1995,-37583808
abc,ATG,1996,54454592
abc,ATG,1997,48093568
abc,ATG,1998,43860352
abc,ATG,1999,35998016
abc,ATG,2000,62463488
abc,ATG,2001,-48635520
abc,ATG,2002,10487552
abc,ATG,2003,62663424
abc,ATG,2004,63085312
abc,ATG,2005,74901120
abc,ATG,2006,156549504
abc,ATG,2007,129337856
abc,ATG,2008,-217600
abc,ATG,2009,-181540352
abc,ATG,2010,-104751360
abc,ATG,2011,-24115584
abc,ATG,2012,40715392
abc,ATG,2013,-7498112
abc,ATG,2014,47080832
abc,ATG,2015,49248512
abc,ATG,2016,73470720
abc,ATG,2017,44340096
abc,ATG,2018,100122880
abc,ATG,2019,75589504
abc,ATG,2020,-329179136
abc,ARG,1961,8185069568
abc,ARG,1962,-1354563584
abc,ARG,1963,-8367226880
abc,ARG,1964,15120596992
abc,ARG,1965,17374199808
abc,ARG,1966,-1199079424
abc,ARG,1967,5763366912
abc,ARG,1968,8985280512
abc,ARG,1969,18904645632
abc,ARG,1970,6524076032
abc,ARG,1971,12489424896
abc,ARG,1972,3797860352
abc,ARG,1973,6664454144
abc,ARG,1974,13485113344
abc,ARG,1975,-73072640
abc,ARG,1976,-5188878336
abc,ARG,1977,17467736064
abc,ARG,1978,-12138446848
abc,ARG,1979,26296877056
abc,ARG,1980,4306272256
abc,ARG,1981,-14938357760
abc,ARG,1982,-2007646208
abc,ARG,1983,11781505024
abc,ARG,1984,4440129536
abc,ARG,1985,-14898593792
abc,ARG,1986,16750641152
abc,ARG,1987,7816216576
abc,ARG,1988,-3234758656
abc,ARG,1989,-21009268736
abc,ARG,1990,-6724173824
abc,ARG,1991,24277368832
abc,ARG,1992,23025680384
abc,ARG,1993,25697681408
abc,ARG,1994,19774111744
abc,ARG,1995,-10202710016
abc,ARG,1996,19254411264
abc,ARG,1997,29819764736
abc,ARG,1998,15303049216
abc,ARG,1999,-13974044672
abc,ARG,2000,-3146448896
abc,ARG,2001,-17443422208
abc,ARG,2002,-41203204096
abc,ARG,2003,29780770816
abc,ARG,2004,33118683136
abc,ARG,2005,35397697536
abc,ARG,2006,35028959232
abc,ARG,2007,42365288448
abc,ARG,2008,20801060864
abc,ARG,2009,-31574851584
abc,ARG,2010,50821103616
abc,ARG,2011,33186119680
abc,ARG,2012,-6014042112
abc,ARG,2013,13948747776
abc,ARG,2014,-14921433088
abc,ARG,2015,15811739648
abc,ARG,2016,-12372738048
abc,ARG,2017,16414277632
abc,ARG,2018,-15672737792
abc,ARG,2019,-11813584896
abc,ARG,2020,-56532107264
abc,ARM,1991,-683253760
abc,ARM,1992,-2155427072
abc,ARM,1993,-264096512
abc,ARM,1994,147798016
abc,ARM,1995,199051008
abc,ARM,1996,180880128
abc,ARM,1997,108424448
abc,ARM,1998,246240000
abc,ARM,1999,119440128
abc,ARM,2000,220591104
abc,ARM,2001,380104960
abc,ARM,2002,572817920
abc,ARM,2003,687728640
abc,ARM,2004,588007936
abc,ARM,2005,860143616
abc,ARM,2006,930365952
abc,ARM,2007,1093067264
abc,ARM,2008,625944576
abc,ARM,2009,-1367362048
abc,ARM,2010,183265280
abc,ARM,2011,400134656
abc,ARM,2012,641782784
abc,ARM,2013,315328512
abc,ARM,2014,355347456
abc,ARM,2015,327235584
abc,ARM,2016,21106688
abc,ARM,2017,793082880
abc,ARM,2018,591112192
abc,ARM,2019,908856320
abc,ARM,2020,-952195072
abc,ABW,1987,173560192
abc,ABW,1988,233671296
abc,ABW,1989,180333184
abc,ABW,1990,66037632
abc,ABW,1991,138001536
abc,ABW,1992,110062464
abc,ABW,1993,144774656
abc,ABW,1994,174406912
abc,ABW,1995,58592000
abc,ABW,1996,27971584
abc,ABW,1997,168199936
abc,ABW,1998,50896640
abc,ABW,1999,32262912
abc,ABW,2000,200943104
abc,ABW,2001,-84359168
abc,ABW,2002,-90182912
abc,ABW,2003,52641280
abc,ABW,2004,214978560
abc,ABW,2005,35607808
abc,ABW,2006,31180544
abc,ABW,2007,53989632
abc,ABW,2008,-2769408
abc,ABW,2009,-320879616
abc,ABW,2010,-100578560
abc,ABW,2011,90589952
abc,ABW,2012,-37251840
abc,ABW,2013,112602368
abc,ABW,2014,8384256
abc,ABW,2015,159778304
abc,ABW,2016,62221056
abc,ABW,2017,60502272
abc,AUS,1961,5091917824
abc,AUS,1962,2720202752
abc,AUS,1963,13229195264
abc,AUS,1964,15777775616
abc,AUS,1965,14465843200
abc,AUS,1966,6105792512
abc,AUS,1967,16543268864
abc,AUS,1968,14214430720
abc,AUS,1969,20651409408
abc,AUS,1970,22521085952
abc,AUS,1971,13453492224
abc,AUS,1972,13674774528
abc,AUS,1973,9520709632
abc,AUS,1974,15314124800
abc,AUS,1975,5186781184
abc,AUS,1976,10197368832
abc,AUS,1977,14504984576
abc,AUS,1978,3739320320
abc,AUS,1979,17092739072
abc,AUS,1980,13327040512
abc,AUS,1981,15104114688
abc,AUS,1982,15533899776
abc,AUS,1983,-10732535808
abc,AUS,1984,21705949184
abc,AUS,1985,25945047040
abc,AUS,1986,20958511104
abc,AUS,1987,13781663744
abc,AUS,1988,31858884608
abc,AUS,1989,22666346496
abc,AUS,1990,21769879552
abc,AUS,1991,-2492858368
abc,AUS,1992,2600534016
abc,AUS,1993,25455034368
abc,AUS,1994,26133200896
abc,AUS,1995,26172391424
abc,AUS,1996,27321696256
abc,AUS,1997,28771352576
abc,AUS,1998,35294150656
abc,AUS,1999,39504707584
abc,AUS,2000,32853917696
abc,AUS,2001,17785946112
abc,AUS,2002,35744251904
abc,AUS,2003,28805234688
abc,AUS,2004,40158756864
abc,AUS,2005,31447908352
abc,AUS,2006,27992391680
abc,AUS,2007,39739457536
abc,AUS,2008,39141900288
abc,AUS,2009,21158690816
abc,AUS,2010,25081020416
abc,AUS,2011,29134159872
abc,AUS,2012,47352119296
abc,AUS,2013,32661962752
abc,AUS,2014,33030930432
abc,AUS,2015,28712632320
abc,AUS,2016,37026791424
abc,AUS,2017,31857442816
abc,AUS,2018,40751071232
abc,AUS,2019,30855528448
abc,AUS,2020,-57147392
abc,AUT,1961,4703453184
abc,AUT,1962,2374123520
abc,AUT,1963,3807559680
abc,AUT,1964,5868118016
abc,AUT,1965,3538788352
abc,AUT,1966,5937594368
abc,AUT,1967,3343761408
abc,AUT,1968,5120991232
abc,AUT,1969,7507525632
abc,AUT,1970,8036253696
abc,AUT,1971,6913851392
abc,AUT,1972,8820326400
abc,AUT,1973,7379828736
abc,AUT,1974,6239731712
abc,AUT,1975,-598425600
abc,AUT,1976,7505199104
abc,AUT,1977,8708587520
abc,AUT,1978,-379469824
abc,AUT,1979,9629138944
abc,AUT,1980,3279224832
abc,AUT,1981,-278003712
abc,AUT,1982,3869425664
abc,AUT,1983,5834948608
abc,AUT,1984,103612416
abc,AUT,1985,5052252160
abc,AUT,1986,4769628160
abc,AUT,1987,2877456384
abc,AUT,1988,7082721280
abc,AUT,1989,8628502528
abc,AUT,1990,10021388288
abc,AUT,1991,8281554944
abc,AUT,1992,5210996736
abc,AUT,1993,1338736640
abc,AUT,1994,6136463360
abc,AUT,1995,6979354624
abc,AUT,1996,6310297600
abc,AUT,1997,5755011072
abc,AUT,1998,10050961408
abc,AUT,1999,10338009088
abc,AUT,2000,10161946624
abc,AUT,2001,3943333888
abc,AUT,2002,5204639744
abc,AUT,2003,3015901184
abc,AUT,2004,8844181504
abc,AUT,2005,7454785536
abc,AUT,2006,11731828736
abc,AUT,2007,13097664512
abc,AUT,2008,5323030528
abc,AUT,2009,-13921714176
abc,AUT,2010,6537969664
abc,AUT,2011,10592911360
abc,AUT,2012,2538176512
abc,AUT,2013,95780864
abc,AUT,2014,2484076544
abc,AUT,2015,3836182528
abc,AUT,2016,7599095808
abc,AUT,2017,8798732288
abc,AUT,2018,9965568000
abc,AUT,2019,6089113600
abc,AUT,2020,-27909423104
abc,AZE,1991,-141674496
abc,AZE,1992,-4542082048
abc,AZE,1993,-3593349120
abc,AZE,1994,-2356568064
abc,AZE,1995,-1133473792
abc,AZE,1996,110139392
abc,AZE,1997,497777664
abc,AZE,1998,908014592
abc,AZE,1999,739124224
abc,AZE,2000,1190728704
abc,AZE,2001,1179884544
abc,AZE,2002,1236299776
abc,AZE,2003,1463278592
abc,AZE,2004,1461867520
abc,AZE,2005,4825978880
abc,AZE,2006,7619436544
abc,AZE,2007,7426193408
abc,AZE,2008,3994910720
abc,AZE,2009,3823210496
abc,AZE,2010,2269454336
abc,AZE,2011,47218688
abc,AZE,2012,1023414272
abc,AZE,2013,2805506048
abc,AZE,2014,1405362176
abc,AZE,2015,574337024
abc,AZE,2016,-1645305856
abc,AZE,2017,102858752
abc,AZE,2018,772976640
abc,AZE,2019,1307623424
abc,AZE,2020,-2305339392
abc,BHS,1961,234854400
abc,BHS,1962,254664960
abc,BHS,1963,283222528
abc,BHS,1964,312359936
abc,BHS,1965,342665728
abc,BHS,1966,329260032
abc,BHS,1967,379960320
abc,BHS,1968,365391360
abc,BHS,1969,422501888
abc,BHS,1970,-289632256
abc,BHS,1971,78673408
abc,BHS,1972,-171915264
abc,BHS,1973,358981120
abc,BHS,1974,-854910976
abc,BHS,1975,-628799488
abc,BHS,1976,187649024
abc,BHS,1977,348491520
abc,BHS,1978,589171456
abc,BHS,1979,1240116736
abc,BHS,1980,388701696
abc,BHS,1981,-588005888
abc,BHS,1982,387536384
abc,BHS,1983,222031872
abc,BHS,1984,906193920
abc,BHS,1985,352570368
abc,BHS,1986,137531904
abc,BHS,1987,232522240
abc,BHS,1988,185318400
abc,BHS,1989,552230912
abc,BHS,1990,-139846656
abc,BHS,1991,-360518656
abc,BHS,1992,-316017664
abc,BHS,1993,24453632
abc,BHS,1994,250939904
abc,BHS,1995,359933952
abc,BHS,1996,362377216
abc,BHS,1997,614851584
abc,BHS,1998,-430416896
abc,BHS,1999,1113238528
abc,BHS,2000,424882176
abc,BHS,2001,279969792
abc,BHS,2002,296022016
abc,BHS,2003,-142143488
abc,BHS,2004,97973248
abc,BHS,2005,380156928
abc,BHS,2006,291373056
abc,BHS,2007,171702272
abc,BHS,2008,-279749632
abc,BHS,2009,-491082752
abc,BHS,2010,173363200
abc,BHS,2011,70185984
abc,BHS,2012,355381248
abc,BHS,2013,-425334784
abc,BHS,2014,261825536
abc,BHS,2015,186071040
abc,BHS,2016,10838016
abc,BHS,2017,193399808
abc,BHS,2018,334668800
abc,BHS,2019,87312384
abc,BHS,2020,-1816751104
abc,BHR,1981,-410448896
abc,BHR,1982,-552324608
abc,BHR,1983,430865408
abc,BHR,1984,359666176
abc,BHR,1985,-359141888
abc,BHR,1986,85040640
abc,BHR,1987,756387328
abc,BHR,1988,562101248
abc,BHR,1989,31276032
abc,BHR,1990,382706688
abc,BHR,1991,1011387392
abc,BHR,1992,670171136
abc,BHR,1993,1375504384
abc,BHR,1994,-30157824
abc,BHR,1995,472896512
abc,BHR,1996,513993728
abc,BHR,1997,402706432
abc,BHR,1998,642944000
abc,BHR,1999,604818432
abc,BHR,2000,777540608
abc,BHR,2001,384799744
abc,BHR,2002,530166784
abc,BHR,2003,1030279168
abc,BHR,2004,1214212096
abc,BHR,2005,1259532288
abc,BHR,2006,1284792320
abc,BHR,2007,1754314752
abc,BHR,2008,1430482944
abc,BHR,2009,618119168
abc,BHR,2010,1081608192
abc,BHR,2011,516433920
abc,BHR,2012,989911040
abc,BHR,2013,1491937280
abc,BHR,2014,1263114240
abc,BHR,2015,753010688
abc,BHR,2016,1104822272
abc,BHR,2017,1379774464
abc,BHR,2018,716548096
abc,BHR,2019,733460480
abc,BHR,2020,-1779062784
abc,BGD,1961,1347784704
abc,BGD,1962,1286653952
abc,BGD,1963,-113434624
abc,BGD,1964,2712832000
abc,BGD,1965,441419776
abc,BGD,1966,716722176
abc,BGD,1967,-537237504
abc,BGD,1968,2666741760
abc,BGD,1969,375644160
abc,BGD,1970,1750278144
abc,BGD,1971,-1802467328
abc,BGD,1972,-4344760320
abc,BGD,1973,889540608
abc,BGD,1974,2650939392
abc,BGD,1975,-1238239232
abc,BGD,1976,1644615680
abc,BGD,1977,820477952
abc,BGD,1978,2229315584
abc,BGD,1979,1620273152
abc,BGD,1980,289685504
abc,BGD,1981,2579206144
abc,BGD,1982,816025600
abc,BGD,1983,1515528192
abc,BGD,1984,1948459008
abc,BGD,1985,1420804096
abc,BGD,1986,1833545728
abc,BGD,1987,1726541824
abc,BGD,1988,1147584512
abc,BGD,1989,1379766272
abc,BGD,1990,2812350464
abc,BGD,1991,1841385472
abc,BGD,1992,2975809536
abc,BGD,1993,2716270592
abc,BGD,1994,2348371968
abc,BGD,1995,3211849728
abc,BGD,1996,2981859328
abc,BGD,1997,3093970944
abc,BGD,1998,3727638528
abc,BGD,1999,3536764928
abc,BGD,2000,4195885056
abc,BGD,2001,4237697024
abc,BGD,2002,3361710080
abc,BGD,2003,4315996160
abc,BGD,2004,4997431296
abc,BGD,2005,6560563200
abc,BGD,2006,7134748672
abc,BGD,2007,8051875840
abc,BGD,2008,7344275456
abc,BGD,2009,6531825664
abc,BGD,2010,7577624576
abc,BGD,2011,9281404928
abc,BGD,2012,9968631808
abc,BGD,2013,9791815680
abc,BGD,2014,10462560256
abc,BGD,2015,11996708864
abc,BGD,2016,13876871168
abc,BGD,2017,15220686848
abc,BGD,2018,17628676096
abc,BGD,2019,19713589248
abc,BGD,2020,9177038848
abc,BRB,1975,-54132224
abc,BRB,1976,121864704
abc,BRB,1977,106235648
abc,BRB,1978,147431424
abc,BRB,1979,250244608
abc,BRB,1980,149589504
abc,BRB,1981,-67826688
abc,BRB,1982,-171653632
abc,BRB,1983,16695808
abc,BRB,1984,120522752
abc,BRB,1985,38087168
abc,BRB,1986,178958336
abc,BRB,1987,95479040
abc,BRB,1988,132523008
abc,BRB,1989,140870912
abc,BRB,1990,-134088192
abc,BRB,1991,-152870912
abc,BRB,1992,-214436864
abc,BRB,1993,28174080
abc,BRB,1994,72000768
abc,BRB,1995,73565952
abc,BRB,1996,148175104
abc,BRB,1997,183653888
abc,BRB,1998,151305728
abc,BRB,1999,14087168
abc,BRB,2000,187827712
abc,BRB,2001,-104348672
abc,BRB,2002,33913344
abc,BRB,2003,94435840
abc,BRB,2004,62608896
abc,BRB,2005,177914880
abc,BRB,2006,276002816
abc,BRB,2007,109044224
abc,BRB,2008,35478528
abc,BRB,2009,-258784768
abc,BRB,2010,-110609920
abc,BRB,2011,-31826432
abc,BRB,2012,-21391360
abc,BRB,2013,-65739776
abc,BRB,2014,-5739008
abc,BRB,2015,112696320
abc,BRB,2016,116870656
abc,BRB,2017,22957056
abc,BRB,2018,-28174336
abc,BRB,2019,-4640256
abc,BRB,2020,-915194368
abc,BLR,1991,-353429504
abc,BLR,1992,-2793517056
abc,BLR,1993,-1999226880
abc,BLR,1994,-2843846656
abc,BLR,1995,-2232104960
abc,BLR,1996,538454016
abc,BLR,1997,2253654016
abc,BLR,1998,1849890816
abc,BLR,1999,811663360
abc,BLR,2000,1431676928
abc,BLR,2001,1234051072
abc,BLR,2002,1379870720
abc,BLR,2003,2023487488
abc,BLR,2004,3521161216
abc,BLR,2005,3221786624
abc,BLR,2006,3749613568
abc,BLR,2007,3547136000
abc,BLR,2008,4568870912
abc,BLR,2009,98721792
abc,BLR,2010,3857059840
abc,BLR,2011,2867793920
abc,BLR,2012,947924992
abc,BLR,2013,573313024
abc,BLR,2014,996237312
abc,BLR,2015,-2248065024
abc,BLR,2016,-1426296832
abc,BLR,2017,1393418240
abc,BLR,2018,1776836608
abc,BLR,2019,814780416
abc,BLR,2020,-531120128
abc,BEL,1961,5347319808
abc,BEL,1962,5876899840
abc,BEL,1963,5162467328
abc,BEL,1964,8612134912
abc,BEL,1965,4714618880
abc,BEL,1966,4327473152
abc,BEL,1967,5471518720
abc,BEL,1968,6162104320
abc,BEL,1969,10149199872
abc,BEL,1970,9113092096
abc,BEL,1971,6869434368
abc,BEL,1972,9490579456
abc,BEL,1973,12042698752
abc,BEL,1974,9164734464
abc,BEL,1975,-4126785536
abc,BEL,1976,11632623616
abc,BEL,1977,1361395712
abc,BEL,1978,6217531392
abc,BEL,1979,5267390464
abc,BEL,1980,10233151488
abc,BEL,1981,-671662080
abc,BEL,1982,1426931712
abc,BEL,1983,752336896
abc,BEL,1984,5968822272
abc,BEL,1985,4096049152
abc,BEL,1986,4594663424
abc,BEL,1987,5920423936
abc,BEL,1988,12402524160
abc,BEL,1989,9539846144
abc,BEL,1990,8926855168
abc,BEL,1991,5379260416
abc,BEL,1992,4574150656
abc,BEL,1993,-2918416384
abc,BEL,1994,9696739328
abc,BEL,1995,7397244928
abc,BEL,1996,4196728832
abc,BEL,1997,12207292416
abc,BEL,1998,6552256512
abc,BEL,1999,12064489472
abc,BEL,2000,13105233920
abc,BEL,2001,4021452800
abc,BEL,2002,6310887424
abc,BEL,2003,3903258624
abc,BEL,2004,13568704512
abc,BEL,2005,9136373760
abc,BEL,2006,10277093376
abc,BEL,2007,15182921728
abc,BEL,2008,1913323520
abc,BEL,2009,-8689680384
abc,BEL,2010,12068290560
abc,BEL,2011,7344062464
abc,BEL,2012,3258089472
abc,BEL,2013,2039054336
abc,BEL,2014,7040991232
abc,BEL,2015,9249554432
abc,BEL,2016,5856329728
abc,BEL,2017,7582744576
abc,BEL,2018,8655306752
abc,BEL,2019,10413113344
abc,BEL,2020,-28006416384
abc,BLZ,1961,5382856
abc,BLZ,1962,5646624
abc,BLZ,1963,6000112
abc,BLZ,1964,6352704
abc,BLZ,1965,6577816
abc,BLZ,1966,6678592
abc,BLZ,1967,7205904
abc,BLZ,1968,11336096
abc,BLZ,1969,8436160
abc,BLZ,1970,8348288
abc,BLZ,1971,7205888
abc,BLZ,1972,19332880
abc,BLZ,1973,11160384
abc,BLZ,1974,29790176
abc,BLZ,1975,8963440
abc,BLZ,1976,-87920
abc,BLZ,1977,16784448
abc,BLZ,1978,21793440
abc,BLZ,1979,22320704
abc,BLZ,1980,42897440
abc,BLZ,1981,4105984
abc,BLZ,1982,-394496
abc,BLZ,1983,-7841152
abc,BLZ,1984,7060480
abc,BLZ,1985,3696512
abc,BLZ,1986,16740672
abc,BLZ,1987,41386880
abc,BLZ,1988,41784576
abc,BLZ,1989,60973312
abc,BLZ,1990,60611776
abc,BLZ,1991,67669696
abc,BLZ,1992,79337472
abc,BLZ,1993,46270400
abc,BLZ,1994,1241344
abc,BLZ,1995,5057920
abc,BLZ,1996,11287872
abc,BLZ,1997,28397760
abc,BLZ,1998,31029056
abc,BLZ,1999,75548160
abc,BLZ,2000,121878592
abc,BLZ,2001,49531584
abc,BLZ,2002,52412672
abc,BLZ,2003,108264320
abc,BLZ,2004,60746368
abc,BLZ,2005,25793664
abc,BLZ,2006,65372928
abc,BLZ,2007,7256960
abc,BLZ,2008,49812608
abc,BLZ,2009,3212288
abc,BLZ,2010,44464256
abc,BLZ,2011,29250688
abc,BLZ,2012,37636992
abc,BLZ,2013,20598656
abc,BLZ,2014,65101824
abc,BLZ,2015,44248832
abc,BLZ,2016,-572160
abc,BLZ,2017,31215744
abc,BLZ,2018,50924416
abc,BLZ,2019,31787904
abc,BLZ,2020,-257101184
abc,BEN,1961,51866368
abc,BEN,1962,-58351360
abc,BEN,1963,77791744
abc,BEN,1964,114554496
abc,BEN,1965,97247232
abc,BEN,1966,69165440
abc,BEN,1967,21604608
abc,BEN,1968,77807232
abc,BEN,1969,60508288
abc,BEN,1970,45381120
abc,BEN,1971,-33060864
abc,BEN,1972,139814400
abc,BEN,1973,85814272
abc,BEN,1974,80185856
abc,BEN,1975,-121475584
abc,BEN,1976,20870656
abc,BEN,1977,118653184
abc,BEN,1978,31370752
abc,BEN,1979,165411072
abc,BEN,1980,182855168
abc,BEN,1981,286595840
abc,BEN,1982,70756096
abc,BEN,1983,-140716544
abc,BEN,1984,245489664
abc,BEN,1985,251607552
abc,BEN,1986,78006272
abc,BEN,1987,-55063296
abc,BEN,1988,123127296
abc,BEN,1989,-106715392
abc,BEN,1990,326033152
abc,BEN,1991,167268096
abc,BEN,1992,122021120
abc,BEN,1993,247893760
abc,BEN,1994,90826240
abc,BEN,1995,277248512
abc,BEN,1996,210312192
abc,BEN,1997,290968064
abc,BEN,1998,212499968
abc,BEN,1999,297908224
abc,BEN,2000,344152576
abc,BEN,2001,331686912
abc,BEN,2002,304166912
abc,BEN,2003,236064256
abc,BEN,2004,314120704
abc,BEN,2005,126866944
abc,BEN,2006,297052160
abc,BEN,2007,468690432
abc,BEN,2008,406318080
abc,BEN,2009,201878528
abc,BEN,2010,188282880
abc,BEN,2011,269537280
abc,BEN,2012,450524160
abc,BEN,2013,705806336
abc,BEN,2014,668850176
abc,BEN,2015,198961152
abc,BEN,2016,380326912
abc,BEN,2017,667456512
abc,BEN,2018,832867328
abc,BEN,2019,910995456
