Entity,Code,Year,2_1_GDPPC_Growth
abc,COD,1970,-39.8221
abc,COD,1971,40.7131
abc,COD,1972,-33.172
abc,COD,1973,68.8104
abc,COD,1974,5.35986
abc,COD,1975,-103.755
abc,COD,1976,-100.85
abc,COD,1977,-24.5336
abc,COD,1978,-91.7831
abc,COD,1979,-24.5792
abc,COD,1980,-5.14337
abc,COD,1981,-2.33722
abc,COD,1982,-29.4515
abc,COD,1983,-10.292
abc,COD,1984,28.8699
abc,COD,1985,-21.1069
abc,COD,1986,19.5319
abc,COD,1987,-0.76123
abc,COD,1988,-23.7821
abc,COD,1989,-42.034
abc,COD,1990,-90.8964
abc,COD,1991,-99.626
abc,COD,1992,-104.373
abc,COD,1993,-108.276
abc,COD,1994,-39.3879
abc,COD,1995,-12.4723
abc,COD,1996,-18.2372
abc,COD,1997,-37.0063
abc,COD,1998,-16.6372
abc,COD,1999,-26.8801
abc,COD,2000,-35.7854
abc,COD,2001,-16.7508
abc,COD,2002,-0.10437
abc,COD,2003,7.97498
abc,COD,2004,11.7412
abc,COD,2005,9.93564
abc,COD,2006,7.21829
abc,COD,2007,10.5697
abc,COD,2008,10.6191
abc,COD,2009,-1.96259
abc,COD,2010,14.0395
abc,COD,2011,13.6054
abc,COD,2012,14.9214
abc,COD,2013,21.3205
abc,COD,2014,26.7673
abc,COD,2015,16.5508
abc,COD,2016,-4.51428
abc,COD,2017,1.97849
abc,COD,2018,12.177
abc,COD,2019,5.62802
abc,COD,2020,-7.23798
abc,DNK,1961,1021.03
abc,DNK,1962,927.24
abc,DNK,1963,-30.6074
abc,DNK,1964,1682.13
abc,DNK,1965,812.648
abc,DNK,1966,432.199
abc,DNK,1967,1079.12
abc,DNK,1968,1180.5
abc,DNK,1969,1493
abc,DNK,1970,223.326
abc,DNK,1971,617.107
abc,DNK,1972,919.074
abc,DNK,1973,986.457
abc,DNK,1974,-465.818
abc,DNK,1975,-504.424
abc,DNK,1976,1611.62
abc,DNK,1977,467.482
abc,DNK,1978,583.469
abc,DNK,1979,1125.6
abc,DNK,1980,-194.879
abc,DNK,1981,-204.598
abc,DNK,1982,1198.53
abc,DNK,1983,881.762
abc,DNK,1984,1432.9
abc,DNK,1985,1401.71
abc,DNK,1986,1752.38
abc,DNK,1987,49.0781
abc,DNK,1988,-23.9922
abc,DNK,1989,225.52
abc,DNK,1990,508.312
abc,DNK,1991,444.367
abc,DNK,1992,643.949
abc,DNK,1993,-130.02
abc,DNK,1994,2003.56
abc,DNK,1995,1053.15
abc,DNK,1996,1004.54
abc,DNK,1997,1255.29
abc,DNK,1998,841.961
abc,DNK,1999,1210.4
abc,DNK,2000,1619.49
abc,DNK,2001,227.758
abc,DNK,2002,72.168
abc,DNK,2003,58.1406
abc,DNK,2004,1192
abc,DNK,2005,1043.83
abc,DNK,2006,1851.61
abc,DNK,2007,248.43
abc,DNK,2008,-590.512
abc,DNK,2009,-2888.12
abc,DNK,2010,716.23
abc,DNK,2011,471
abc,DNK,2012,-77.4258
abc,DNK,2013,264.758
abc,DNK,2014,572.969
abc,DNK,2015,850.09
abc,DNK,2016,1301.21
abc,DNK,2017,1179.7
abc,DNK,2018,827.723
abc,DNK,2019,989.645
abc,DNK,2020,-1350.97
abc,DJI,2014,124.697
abc,DJI,2015,148.004
abc,DJI,2016,130.745
abc,DJI,2017,104.065
abc,DJI,2018,194.805
abc,DJI,2019,189.964
abc,DJI,2020,-31.7805
abc,DMA,1978,268.189
abc,DMA,1979,-602.598
abc,DMA,1980,327.835
abc,DMA,1981,312.078
abc,DMA,1982,145.151
abc,DMA,1983,109.579
abc,DMA,1984,175.69
abc,DMA,1985,83.5474
abc,DMA,1986,299.144
abc,DMA,1987,293.48
abc,DMA,1988,377.032
abc,DMA,1989,23.3984
abc,DMA,1990,275.712
abc,DMA,1991,70.2759
abc,DMA,1992,90.0586
abc,DMA,1993,90.8462
abc,DMA,1994,-14.8291
abc,DMA,1995,153.344
abc,DMA,1996,179.944
abc,DMA,1997,148.555
abc,DMA,1998,249.306
abc,DMA,1999,51.3594
abc,DMA,2000,155.947
abc,DMA,2001,-5.77881
abc,DMA,2002,-188.201
abc,DMA,2003,354.71
abc,DMA,2004,166.185
abc,DMA,2005,24.6519
abc,DMA,2006,289.652
abc,DMA,2007,423.375
abc,DMA,2008,510.252
abc,DMA,2009,-92.3945
abc,DMA,2010,48.1934
abc,DMA,2011,-20.9521
abc,DMA,2012,-85.6001
abc,DMA,2013,-82.5977
abc,DMA,2014,325.286
abc,DMA,2015,-219.331
abc,DMA,2016,179.801
abc,DMA,2017,-544.316
abc,DMA,2018,143.021
abc,DMA,2019,538.341
abc,DMA,2020,-1330.91
abc,DOM,1961,-76.0184
abc,DOM,1962,171.951
abc,DOM,1963,45.2457
abc,DOM,1964,51.3049
abc,DOM,1965,-238.394
abc,DOM,1966,132.974
abc,DOM,1967,3.47278
abc,DOM,1968,-39.5552
abc,DOM,1969,109.937
abc,DOM,1970,228.921
abc,DOM,1971,137.989
abc,DOM,1972,141.157
abc,DOM,1973,202.687
abc,DOM,1974,73.2419
abc,DOM,1975,58.6118
abc,DOM,1976,96.9485
abc,DOM,1977,60.0249
abc,DOM,1978,-7.4812
abc,DOM,1979,52.967
abc,DOM,1980,142.256
abc,DOM,1981,53.4253
abc,DOM,1982,-14.2065
abc,DOM,1983,66.3684
abc,DOM,1984,-24.3201
abc,DOM,1985,-115.796
abc,DOM,1986,38.697
abc,DOM,1987,216.638
abc,DOM,1988,4.97095
abc,DOM,1989,70.6345
abc,DOM,1990,-219.006
abc,DOM,1991,-26.8037
abc,DOM,1992,253.851
abc,DOM,1993,163.498
abc,DOM,1994,24.5049
abc,DOM,1995,123.935
abc,DOM,1996,140.23
abc,DOM,1997,247.526
abc,DOM,1998,187.336
abc,DOM,1999,168.5
abc,DOM,2000,125.776
abc,DOM,2001,39.688
abc,DOM,2002,126.69
abc,DOM,2003,-120.024
abc,DOM,2004,49.0039
abc,DOM,2005,342.268
abc,DOM,2006,359.514
abc,DOM,2007,302.08
abc,DOM,2008,101.315
abc,DOM,2009,-16.4775
abc,DOM,2010,378.448
abc,DOM,2011,109.217
abc,DOM,2012,88.2173
abc,DOM,2013,217.931
abc,DOM,2014,360.025
abc,DOM,2015,374.212
abc,DOM,2016,378.513
abc,DOM,2017,256.82
abc,DOM,2018,440.908
abc,DOM,2019,316.583
abc,DOM,2020,-636.634
abc,,1961,39.7916
abc,,1962,46.6339
abc,,1963,62.8115
abc,,1964,101.186
abc,,1965,61.2922
abc,,1966,83.8215
abc,,1967,77.1962
abc,,1968,108.469
abc,,1969,146.927
abc,,1970,50.3529
abc,,1971,48.2644
abc,,1972,91.3032
abc,,1973,106.84
abc,,1974,-26.1636
abc,,1975,37.4141
abc,,1976,53.6851
abc,,1977,84.2163
abc,,1978,95.9153
abc,,1979,102.98
abc,,1980,56.4182
abc,,1981,78.4946
abc,,1982,65.4004
abc,,1983,72.7141
abc,,1984,128.143
abc,,1985,120.249
abc,,1986,99.6494
abc,,1987,142.443
abc,,1988,193.481
abc,,1989,119.725
abc,,1990,126.167
abc,,1991,122.314
abc,,1992,108.387
abc,,1993,112.627
abc,,1994,157.641
abc,,1995,185.07
abc,,1996,192.408
abc,,1997,131.955
abc,,1998,-29.6411
abc,,1999,126.583
abc,,2000,211.636
abc,,2001,119.489
abc,,2002,180.071
abc,,2003,218.826
abc,,2004,280.161
abc,,2005,297.226
abc,,2006,346.728
abc,,2007,433.583
abc,,2008,251.388
abc,,2009,132.515
abc,,2010,500.707
abc,,2011,367.231
abc,,2012,353.644
abc,,2013,375.469
abc,,2014,351.068
abc,,2015,364.821
abc,,2016,376.227
abc,,2017,429.203
abc,,2018,424.861
abc,,2019,379.223
abc,,2020,-62.9922
abc,ECU,1961,56.2871
abc,ECU,1962,51.8577
abc,ECU,1963,-20.8438
abc,ECU,1964,115.727
abc,ECU,1965,8.83301
abc,ECU,1966,-89.3032
abc,ECU,1967,43.0837
abc,ECU,1968,-28.3401
abc,ECU,1969,44.7644
abc,ECU,1970,104.849
abc,ECU,1971,93.2754
abc,ECU,1972,60.3757
abc,ECU,1973,323.956
abc,ECU,1974,271.152
abc,ECU,1975,286.427
abc,ECU,1976,175.46
abc,ECU,1977,-44.3972
abc,ECU,1978,118.22
abc,ECU,1979,43.3281
abc,ECU,1980,43.7944
abc,ECU,1981,123.812
abc,ECU,1982,-83.5308
abc,ECU,1983,-120.573
abc,ECU,1984,3.54297
abc,ECU,1985,57.4233
abc,ECU,1986,39.7559
abc,ECU,1987,-113.354
abc,ECU,1988,138.963
abc,ECU,1989,-59.1299
abc,ECU,1990,53.0161
abc,ECU,1991,80.5234
abc,ECU,1992,-9.02588
abc,ECU,1993,-13.417
abc,ECU,1994,85.0386
abc,ECU,1995,2.02637
abc,ECU,1996,-18.707
abc,ECU,1997,94.98
abc,ECU,1998,52.7988
abc,ECU,1999,-300.128
abc,ECU,2000,-34.5269
abc,ECU,2001,89.8569
abc,ECU,2002,98.2207
abc,ECU,2003,43.3071
abc,ECU,2004,284.502
abc,ECU,2005,167.459
abc,ECU,2006,130.6
abc,ECU,2007,24.8535
abc,ECU,2008,232.569
abc,ECU,2009,-55.8755
abc,ECU,2010,98.8989
abc,ECU,2011,331.191
abc,ECU,2012,230.172
abc,ECU,2013,199.344
abc,ECU,2014,133.795
abc,ECU,2015,-93.7485
abc,ECU,2016,-177.489
abc,ECU,2017,34.1309
abc,ECU,2018,-28.9146
abc,ECU,2019,-98.4053
abc,ECU,2020,-536.136
abc,EGY,1961,17.8572
abc,EGY,1962,8.72852
abc,EGY,1963,60.0389
abc,EGY,1964,72.9774
abc,EGY,1965,20.2505
abc,EGY,1966,22.0497
abc,EGY,1967,-17.0623
abc,EGY,1968,-38.6034
abc,EGY,1969,24.6539
abc,EGY,1970,29.092
abc,EGY,1971,16.4102
abc,EGY,1972,7.81287
abc,EGY,1973,12.6226
abc,EGY,1974,-6.2627
abc,EGY,1975,65.1462
abc,EGY,1976,113.924
abc,EGY,1977,76.7742
abc,EGY,1978,76.6448
abc,EGY,1979,27.7593
abc,EGY,1980,99.6504
abc,EGY,1981,68.427
abc,EGY,1982,108.872
abc,EGY,1983,39.4486
abc,EGY,1984,115.318
abc,EGY,1985,53.9117
abc,EGY,1986,36.0962
abc,EGY,1987,19.8359
abc,EGY,1988,50.8008
abc,EGY,1989,43.9656
abc,EGY,1990,62.3381
abc,EGY,1991,-23.5204
abc,EGY,1992,45.8483
abc,EGY,1993,16.9001
abc,EGY,1994,39.8354
abc,EGY,1995,54.6265
abc,EGY,1996,63.292
abc,EGY,1997,76.3223
abc,EGY,1998,81.1287
abc,EGY,1999,95.9368
abc,EGY,2000,108.495
abc,EGY,2001,41.3889
abc,EGY,2002,12.7766
abc,EGY,2003,34.459
abc,EGY,2004,59.4653
abc,EGY,2005,71.7837
abc,EGY,2006,140.595
abc,EGY,2007,155.33
abc,EGY,2008,164.666
abc,EGY,2009,90.1748
abc,EGY,2010,104.167
abc,EGY,2011,-12.6838
abc,EGY,2012,-0.450195
abc,EGY,2013,-3.67944
abc,EGY,2014,21.3953
abc,EGY,2015,73.0686
abc,EGY,2016,75.9624
abc,EGY,2017,73.7087
abc,EGY,2018,118.596
abc,EGY,2019,133.787
abc,EGY,2020,63.4338
abc,SLV,1966,109.302
abc,SLV,1967,69.4097
abc,SLV,1968,12.4475
abc,SLV,1969,20.6575
abc,SLV,1970,7.9541
abc,SLV,1971,33.8713
abc,SLV,1972,99.6494
abc,SLV,1973,68.6492
abc,SLV,1974,87.0139
abc,SLV,1975,18.3682
abc,SLV,1976,87.0952
abc,SLV,1977,147.605
abc,SLV,1978,109.524
abc,SLV,1979,-209.515
abc,SLV,1980,-570.6
abc,SLV,1981,-197.458
abc,SLV,1982,-195.042
abc,SLV,1983,2.53979
abc,SLV,1984,-0.933838
abc,SLV,1985,-16.9587
abc,SLV,1986,-25.9277
abc,SLV,1987,27.2764
abc,SLV,1988,13.3062
abc,SLV,1989,-8.00903
abc,SLV,1990,80.2646
abc,SLV,1991,2.98315
abc,SLV,1992,133.872
abc,SLV,1993,111.613
abc,SLV,1994,88.8567
abc,SLV,1995,95.8323
abc,SLV,1996,-7.81763
abc,SLV,1997,60.2139
abc,SLV,1998,50.3389
abc,SLV,1999,39.4014
abc,SLV,2000,11.5591
abc,SLV,2001,6.4231
abc,SLV,2002,29.2222
abc,SLV,2003,31.0203
abc,SLV,2004,11.9795
abc,SLV,2005,68.4871
abc,SLV,2006,121.731
abc,SLV,2007,46.2856
abc,SLV,2008,56.0508
abc,SLV,2009,-84.0798
abc,SLV,2010,54.9124
abc,SLV,2011,112.417
abc,SLV,2012,81.5171
abc,SLV,2013,62.5598
abc,SLV,2014,44.5833
abc,SLV,2015,69.5693
abc,SLV,2016,75.7991
abc,SLV,2017,65.5952
abc,SLV,2018,73.5525
abc,SLV,2019,73.0027
abc,SLV,2020,-361.075
abc,GNQ,1981,-0.0388184
abc,GNQ,1982,-26.8227
abc,GNQ,1983,-15.178
abc,GNQ,1984,-29.6794
abc,GNQ,1985,28.8315
abc,GNQ,1986,-33.0481
abc,GNQ,1987,2.85919
abc,GNQ,1988,-2.10651
abc,GNQ,1989,-18.3966
abc,GNQ,1990,-20.4583
abc,GNQ,1991,-17.1788
abc,GNQ,1992,120.77
abc,GNQ,1993,38.0496
abc,GNQ,1994,70.4017
abc,GNQ,1995,83.3708
abc,GNQ,1996,428.899
abc,GNQ,1997,1598.45
abc,GNQ,1998,517.077
abc,GNQ,1999,671.614
abc,GNQ,2000,528.133
abc,GNQ,2001,2529.4
abc,GNQ,2002,1020.52
abc,GNQ,2003,741.308
abc,GNQ,2004,2813.41
abc,GNQ,2005,1349.39
abc,GNQ,2006,374.879
abc,GNQ,2007,1336.81
abc,GNQ,2008,1818.89
abc,GNQ,2009,-532.144
abc,GNQ,2010,-2065.1
abc,GNQ,2011,257.25
abc,GNQ,2012,515.53
abc,GNQ,2013,-1192.61
abc,GNQ,2014,-495.032
abc,GNQ,2015,-1643.13
abc,GNQ,2016,-1389.39
abc,GNQ,2017,-907.055
abc,GNQ,2018,-862.768
abc,GNQ,2019,-750.588
abc,GNQ,2020,-595.759
abc,ERI,1993,73.7473
abc,ERI,1994,130.673
abc,ERI,1995,25.2133
abc,ERI,1996,71.4883
abc,ERI,1997,64.7829
abc,ERI,1998,11.0019
abc,ERI,1999,-12.1813
abc,ERI,2000,-47.8973
abc,ERI,2001,41.3038
abc,ERI,2002,-12.2574
abc,ERI,2003,-61.251
abc,ERI,2004,-23.7347
abc,ERI,2005,-10.0632
abc,ERI,2006,-31.077
abc,ERI,2007,-8.9552
abc,ERI,2008,-84.7643
abc,ERI,2009,12.587
abc,ERI,2010,3.67908
abc,ERI,2011,47.1294
abc,EST,1996,464.138
abc,EST,1997,1090.63
abc,EST,1998,464.768
abc,EST,1999,-65.7314
abc,EST,2000,868.806
abc,EST,2001,665.44
abc,EST,2002,791.589
abc,EST,2003,945.08
abc,EST,2004,920.298
abc,EST,2005,1348.84
abc,EST,2006,1523.82
abc,EST,2007,1303.89
abc,EST,2008,-851.529
abc,EST,2009,-2402.17
abc,EST,2010,380.444
abc,EST,2011,1106.95
abc,EST,2012,564.684
abc,EST,2013,295.91
abc,EST,2014,543.262
abc,EST,2015,305.393
abc,EST,2016,543.908
abc,EST,2017,1016.46
abc,EST,2018,715.268
abc,EST,2019,730.758
abc,EST,2020,-641.357
abc,SWZ,1971,101.865
abc,SWZ,1972,25.8926
abc,SWZ,1973,64.715
abc,SWZ,1974,30.8389
abc,SWZ,1975,125.322
abc,SWZ,1976,-67.6954
abc,SWZ,1977,-26.9373
abc,SWZ,1978,-23.3433
abc,SWZ,1979,-3.06226
abc,SWZ,1980,104.486
abc,SWZ,1981,140.476
abc,SWZ,1982,-32.803
abc,SWZ,1983,-31.8772
abc,SWZ,1984,34.8427
abc,SWZ,1985,3.58313
abc,SWZ,1986,119.965
abc,SWZ,1987,165.704
abc,SWZ,1988,52.9401
abc,SWZ,1989,165.388
abc,SWZ,1990,336.307
abc,SWZ,1991,-22.3525
abc,SWZ,1992,14.293
abc,SWZ,1993,15.7644
abc,SWZ,1994,3.48315
abc,SWZ,1995,60.2
abc,SWZ,1996,41.739
abc,SWZ,1997,28.1282
abc,SWZ,1998,21.0146
abc,SWZ,1999,35.875
abc,SWZ,2000,15.0769
abc,SWZ,2001,5.92261
abc,SWZ,2002,94.6963
abc,SWZ,2003,90.0303
abc,SWZ,2004,87.092
abc,SWZ,2005,152.799
abc,SWZ,2006,157.51
abc,SWZ,2007,115.614
abc,SWZ,2008,3.84082
abc,SWZ,2009,26.811
abc,SWZ,2010,98.5645
abc,SWZ,2011,51.6042
abc,SWZ,2012,157.333
abc,SWZ,2013,110.283
abc,SWZ,2014,6.13892
abc,SWZ,2015,50.5503
abc,SWZ,2016,5.86621
abc,SWZ,2017,38.5464
abc,SWZ,2018,49.8594
abc,SWZ,2019,58.6255
abc,SWZ,2020,-109.951
abc,ETH,1982,-5.58652
abc,ETH,1983,14.8305
abc,ETH,1984,-18.4082
abc,ETH,1985,-41.0151
abc,ETH,1986,15.7764
abc,ETH,1987,27.6476
abc,ETH,1988,-8.0192
abc,ETH,1989,-10.4601
abc,ETH,1990,-2.05643
abc,ETH,1991,-28.6125
abc,ETH,1992,-29.4414
abc,ETH,1993,19.9973
abc,ETH,1994,-0.799667
abc,ETH,1995,6.29901
abc,ETH,1996,21.7324
abc,ETH,1997,0.137451
abc,ETH,1998,-16.6026
abc,ETH,1999,5.38188
abc,ETH,2000,7.77769
abc,ETH,2001,13.6969
abc,ETH,2002,-3.73532
abc,ETH,2003,-13.3581
abc,ETH,2004,26.9169
abc,ETH,2005,24.937
abc,ETH,2006,24.2448
abc,ETH,2007,28.2419
abc,ETH,2008,28.2863
abc,ETH,2009,22.8649
abc,ETH,2010,39.1783
abc,ETH,2011,36.6938
abc,ETH,2012,27.5208
abc,ETH,2013,38.8128
abc,ETH,2014,40.1288
abc,ETH,2015,44.0868
abc,ETH,2016,41.6974
abc,ETH,2017,45.6047
abc,ETH,2018,29.5063
abc,ETH,2019,42.4447
abc,ETH,2020,27.1552
abc,,1971,302.846
abc,,1972,417.186
abc,,1973,578.741
abc,,1974,163.088
abc,,1975,-150.194
abc,,1976,463.997
abc,,1977,262.368
abc,,1978,316.938
abc,,1979,393.178
abc,,1980,85.8262
abc,,1981,-24.6406
abc,,1982,46.1484
abc,,1983,185.708
abc,,1984,275.782
abc,,1985,302.062
abc,,1986,300.312
abc,,1987,353.162
abc,,1988,532.23
abc,,1989,446.941
abc,,1990,288.079
abc,,1991,-3.9873
abc,,1992,-147.919
abc,,1993,-173.326
abc,,1994,153.768
abc,,1995,311.444
abc,,1996,258.95
abc,,1997,478.383
abc,,1998,414.168
abc,,1999,474.557
abc,,2000,736.189
abc,,2001,380.457
abc,,2002,273.689
abc,,2003,288.943
abc,,2004,558.418
abc,,2005,467.982
abc,,2006,730.072
abc,,2007,684.793
abc,,2008,130.412
abc,,2009,-1051.01
abc,,2010,473.654
abc,,2011,451.096
abc,,2012,-11.8379
abc,,2013,91.2109
abc,,2014,305.949
abc,,2015,363.678
abc,,2016,339.275
abc,,2017,550.76
abc,,2018,421.332
abc,,2019,358.291
abc,,2020,-1413.8
abc,,1970,-9598.45
abc,,1971,409.424
abc,,1972,556.186
abc,,1973,759.079
abc,,1974,369.82
abc,,1975,-192.635
abc,,1976,657.094
abc,,1977,376.252
abc,,1978,418.289
abc,,1979,568.416
abc,,1980,278.48
abc,,1981,17.5586
abc,,1982,84.4766
abc,,1983,208.086
abc,,1984,401.873
abc,,1985,383.406
abc,,1986,427.564
abc,,1987,421.611
abc,,1988,743.16
abc,,1989,719.244
abc,,1990,634.359
abc,,1991,335.1
abc,,1992,189.174
abc,,1993,-197.695
abc,,1994,523.709
abc,,1995,552.332
abc,,1996,393.221
abc,,1997,582.73
abc,,1998,686.666
abc,,1999,683.281
abc,,2000,954.205
abc,,2001,535.111
abc,,2002,235.004
abc,,2003,148.396
abc,,2004,599.27
abc,,2005,433.742
abc,,2006,889.887
abc,,2007,816.48
abc,,2008,95.2754
abc,,2009,-1371.26
abc,,2010,602.779
abc,,2011,595.703
abc,,2012,-254.168
abc,,2013,-81.1348
abc,,2014,389.654
abc,,2015,623.549
abc,,2016,546.326
abc,,2017,823.143
abc,,2018,604.938
abc,,2019,568.846
abc,,2020,-1986.64
abc,FJI,1961,0.415283
abc,FJI,1962,1.3374
abc,FJI,1963,61.3953
abc,FJI,1964,35.3391
abc,FJI,1965,-126.594
abc,FJI,1966,-56.6289
abc,FJI,1967,225.229
abc,FJI,1968,129.571
abc,FJI,1969,10.6028
abc,FJI,1970,256.505
abc,FJI,1971,127.547
abc,FJI,1972,150.622
abc,FJI,1973,281.251
abc,FJI,1974,18.2852
abc,FJI,1975,-47.1541
abc,FJI,1976,26.9058
abc,FJI,1977,131.771
abc,FJI,1978,0.363525
abc,FJI,1979,343.121
abc,FJI,1980,-140.488
abc,FJI,1981,136.441
abc,FJI,1982,-316.271
abc,FJI,1983,-219.615
abc,FJI,1984,196.028
abc,FJI,1985,-209.713
abc,FJI,1986,215.912
abc,FJI,1987,-240.74
abc,FJI,1988,25.3613
abc,FJI,1989,231.062
abc,FJI,1990,179.923
abc,FJI,1991,-130.589
abc,FJI,1992,167.965
abc,FJI,1993,26.0261
abc,FJI,1994,134.199
abc,FJI,1995,45.9368
abc,FJI,1996,139.363
abc,FJI,1997,-129.437
abc,FJI,1998,14.0247
abc,FJI,1999,310.193
abc,FJI,2000,-95.4263
abc,FJI,2001,67.1519
abc,FJI,2002,126.523
abc,FJI,2003,38.6367
abc,FJI,2004,220.003
abc,FJI,2005,11.0044
abc,FJI,2006,49.4482
abc,FJI,2007,-84.8511
abc,FJI,2008,-2.86963
abc,FJI,2009,-106.165
abc,FJI,2010,98.0181
abc,FJI,2011,102.817
abc,FJI,2012,56.543
abc,FJI,2013,218.671
abc,FJI,2014,269.63
abc,FJI,2015,219.187
abc,FJI,2016,107.948
abc,FJI,2017,260.997
abc,FJI,2018,178.769
abc,FJI,2019,-69.4067
abc,FJI,2020,-957.938
abc,FIN,1961,782.4
abc,FIN,1962,278.83
abc,FIN,1963,319.339
abc,FIN,1964,596.095
abc,FIN,1965,663.717
abc,FIN,1966,279.885
abc,FIN,1967,231.973
abc,FIN,1968,268.956
abc,FIN,1969,1433.71
abc,FIN,1970,848.433
abc,FIN,1971,381.596
abc,FIN,1972,1242.55
abc,FIN,1973,1196.05
abc,FIN,1974,538.111
abc,FIN,1975,277.398
abc,FIN,1976,8.79297
abc,FIN,1977,-8.41406
abc,FIN,1978,544.996
abc,FIN,1979,1459.39
abc,FIN,1980,1152.51
abc,FIN,1981,211.627
abc,FIN,1982,611.055
abc,FIN,1983,619.559
abc,FIN,1984,681.658
abc,FIN,1985,812.08
abc,FIN,1986,650.605
abc,FIN,1987,902.676
abc,FIN,1988,1395.47
abc,FIN,1989,1403.41
abc,FIN,1990,70.1934
abc,FIN,1991,-2001.59
abc,FIN,1992,-1123.27
abc,FIN,1993,-321.387
abc,FIN,1994,978.6
abc,FIN,1995,1100.6
abc,FIN,1996,995.402
abc,FIN,1997,1860.08
abc,FIN,1998,1696.61
abc,FIN,1999,1426.01
abc,FIN,2000,1993.39
abc,FIN,2001,900.383
abc,FIN,2002,566.617
abc,FIN,2003,692.914
abc,FIN,2004,1477.87
abc,FIN,2005,1008.45
abc,FIN,2006,1543.41
abc,FIN,2007,2138.61
abc,FIN,2008,145.98
abc,FIN,2009,-3946.52
abc,FIN,2010,1151.47
abc,FIN,2011,903.246
abc,FIN,2012,-829.566
abc,FIN,2013,-592.254
abc,FIN,2014,-334.074
abc,FIN,2015,90.9844
abc,FIN,2016,1077.06
abc,FIN,2017,1294.66
abc,FIN,2018,455.297
abc,FIN,2019,506.152
abc,FIN,2020,-1356.21
abc,FRA,1961,402.898
abc,FRA,1962,620.854
abc,FRA,1963,579.713
abc,FRA,1964,670.735
abc,FRA,1965,487.588
abc,FRA,1966,582.701
abc,FRA,1967,580.915
abc,FRA,1968,555.016
abc,FRA,1969,987.47
abc,FRA,1970,882.172
abc,FRA,1971,786.068
abc,FRA,1972,673.225
abc,FRA,1973,1047.24
abc,FRA,1974,711.697
abc,FRA,1975,-328.328
abc,FRA,1976,776.07
abc,FRA,1977,634.467
abc,FRA,1978,775.375
abc,FRA,1979,706.385
abc,FRA,1980,263.082
abc,FRA,1981,136.471
abc,FRA,1982,468.084
abc,FRA,1983,166.816
abc,FRA,1984,230.799
abc,FRA,1985,259.039
abc,FRA,1986,437.049
abc,FRA,1987,499.713
abc,FRA,1988,1070.32
abc,FRA,1989,1014.56
abc,FRA,1990,668.971
abc,FRA,1991,139.705
abc,FRA,1992,313.979
abc,FRA,1993,-306.662
abc,FRA,1994,567.107
abc,FRA,1995,508.299
abc,FRA,1996,313.689
abc,FRA,1997,593.658
abc,FRA,1998,983.213
abc,FRA,1999,914.518
abc,FRA,2000,1046.28
abc,FRA,2001,418.016
abc,FRA,2002,136.984
abc,FRA,2003,37.9375
abc,FRA,2004,709.57
abc,FRA,2005,314.02
abc,FRA,2006,611.855
abc,FRA,2007,642.348
abc,FRA,2008,-110.773
abc,FRA,2009,-1225.88
abc,FRA,2010,508.355
abc,FRA,2011,605.738
abc,FRA,2012,-62.0547
abc,FRA,2013,21.6797
abc,FRA,2014,173.449
abc,FRA,2015,274.305
abc,FRA,2016,303.875
abc,FRA,2017,737.285
abc,FRA,2018,597.785
abc,FRA,2019,620.465
abc,FRA,2020,-3126.36
abc,GAB,1961,462.666
abc,GAB,1962,242.314
abc,GAB,1963,196.541
abc,GAB,1964,132.793
abc,GAB,1965,292.389
abc,GAB,1966,123.941
abc,GAB,1967,99.6616
abc,GAB,1968,19.1201
abc,GAB,1969,290.417
abc,GAB,1970,342.418
abc,GAB,1971,457.502
abc,GAB,1972,563.353
abc,GAB,1973,541.982
abc,GAB,1974,2638.16
abc,GAB,1975,1648.05
abc,GAB,1976,3749.72
abc,GAB,1977,-2202.78
abc,GAB,1978,-3348.11
abc,GAB,1979,-182.551
abc,GAB,1980,7.13184
abc,GAB,1981,236.937
abc,GAB,1982,-537.059
abc,GAB,1983,265.459
abc,GAB,1984,442.732
abc,GAB,1985,-486.521
abc,GAB,1986,-326.633
abc,GAB,1987,-1757.31
abc,GAB,1988,712.052
abc,GAB,1989,446.944
abc,GAB,1990,197.598
abc,GAB,1991,281.596
abc,GAB,1992,-507.585
abc,GAB,1993,101.268
abc,GAB,1994,86.7393
abc,GAB,1995,197.673
abc,GAB,1996,89.7969
abc,GAB,1997,276.801
abc,GAB,1998,86.043
abc,GAB,1999,-1031.97
abc,GAB,2000,-347.837
abc,GAB,2001,-21.4482
abc,GAB,2002,-204.159
abc,GAB,2003,-15.5771
abc,GAB,2004,-139.747
abc,GAB,2005,-2.87158
abc,GAB,2006,-412.54
abc,GAB,2007,209.509
abc,GAB,2008,-455.284
abc,GAB,2009,-211.226
abc,GAB,2010,228.82
abc,GAB,2011,222.849
abc,GAB,2012,94.8262
abc,GAB,2013,123.566
abc,GAB,2014,45.2715
abc,GAB,2015,34.6494
abc,GAB,2016,-71.5605
abc,GAB,2017,-168.022
abc,GAB,2018,-125.29
abc,GAB,2019,96.2534
abc,GAB,2020,-297.584
abc,GMB,1967,-15.9381
abc,GMB,1968,39.1355
abc,GMB,1969,-2.74554
abc,GMB,1970,19.814
abc,GMB,1971,-19.0565
abc,GMB,1972,-16.8762
abc,GMB,1973,36.9916
abc,GMB,1974,17.4416
abc,GMB,1975,59.6019
abc,GMB,1976,28.5637
abc,GMB,1977,0.316772
abc,GMB,1978,21.134
