Entity,Code,Year,2_1_GDPPC_Growth
abc,SGP,1968,577.17
abc,SGP,1969,674.464
abc,SGP,1970,759.466
abc,SGP,1971,725.213
abc,SGP,1972,867.178
abc,SGP,1973,734.447
abc,SGP,1974,406.913
abc,SGP,1975,240.66
abc,SGP,1976,597.917
abc,SGP,1977,568.63
abc,SGP,1978,721.607
abc,SGP,1979,969.739
abc,SGP,1980,1118.91
abc,SGP,1981,782.874
abc,SGP,1982,368.682
abc,SGP,1983,1079.9
abc,SGP,1984,1092.69
abc,SGP,1985,-130.986
abc,SGP,1986,246.545
abc,SGP,1987,1589.55
abc,SGP,1988,1608.1
abc,SGP,1989,1434.85
abc,SGP,1990,1239.94
abc,SGP,1991,859.42
abc,SGP,1992,840.086
abc,SGP,1993,2165.73
abc,SGP,1994,2079.4
abc,SGP,1995,1166.07
abc,SGP,1996,968.994
abc,SGP,1997,1486.41
abc,SGP,1998,-1792.81
abc,SGP,1999,1515
abc,SGP,2000,2332.39
abc,SGP,2001,-1291.09
abc,SGP,2002,997.68
abc,SGP,2003,2105.64
abc,SGP,2004,3101.43
abc,SGP,2005,1935.79
abc,SGP,2006,2356.18
abc,SGP,2007,2016.14
abc,SGP,2008,-1572.41
abc,SGP,2009,-1270.57
abc,SGP,2010,5413.12
abc,SGP,2011,2016.72
abc,SGP,2012,978.195
abc,SGP,2013,1629.12
abc,SGP,2014,1384.09
abc,SGP,2015,969.914
abc,SGP,2016,1111.3
abc,SGP,2017,2513.14
abc,SGP,2018,1785.53
abc,SGP,2019,117.32
abc,SGP,2020,-3117.1
abc,KOR,1961,39.142
abc,KOR,1962,10.3103
abc,KOR,1963,64.8999
abc,KOR,1964,75.9056
abc,KOR,1965,56.3152
abc,KOR,1966,117.379
abc,KOR,1967,91.3062
abc,KOR,1968,156.727
abc,KOR,1969,196.693
abc,KOR,1970,140.925
abc,KOR,1971,165.83
abc,KOR,1972,111.897
abc,KOR,1973,290.518
abc,KOR,1974,194.772
abc,KOR,1975,165.535
abc,KOR,1976,332.059
abc,KOR,1977,343.136
abc,KOR,1978,332.305
abc,KOR,1979,275.299
abc,KOR,1980,-132.632
abc,KOR,1981,226.552
abc,KOR,1982,285.916
abc,KOR,1983,535.264
abc,KOR,1984,469.31
abc,KOR,1985,377.968
abc,KOR,1986,608.49
abc,KOR,1987,762.102
abc,KOR,1988,797.775
abc,KOR,1989,488.698
abc,KOR,1990,757.528
abc,KOR,1991,907.227
abc,KOR,1992,523.983
abc,KOR,1993,625.91
abc,KOR,1994,933.764
abc,KOR,1995,1052.4
abc,KOR,1996,920.857
abc,KOR,1997,742.218
abc,KOR,1998,-875.943
abc,KOR,1999,1515.75
abc,KOR,2000,1280.91
abc,KOR,2001,688.367
abc,KOR,2002,1256.11
abc,KOR,2003,495.02
abc,KOR,2004,929.098
abc,KOR,2005,832.289
abc,KOR,2006,998.828
abc,KOR,2007,1168.72
abc,KOR,2008,521.824
abc,KOR,2009,65.7422
abc,KOR,2010,1502.53
abc,KOR,2011,735.895
abc,KOR,2012,488.541
abc,KOR,2013,719.211
abc,KOR,2014,700.268
abc,KOR,2015,637.312
abc,KOR,2016,729.553
abc,KOR,2017,845.611
abc,KOR,2018,746.244
abc,KOR,2019,586.576
abc,KOR,2020,-312.805
abc,LKA,1962,8.67975
abc,LKA,1963,0.898193
abc,LKA,1964,9.33466
abc,LKA,1965,0.825378
abc,LKA,1966,16.1442
abc,LKA,1967,25.5458
abc,LKA,1968,22.5381
abc,LKA,1969,36.9727
abc,LKA,1970,11.7731
abc,LKA,1971,-5.82098
abc,LKA,1972,-17.5596
abc,LKA,1973,36.6255
abc,LKA,1974,14.6867
abc,LKA,1975,32.4671
abc,LKA,1976,11.6265
abc,LKA,1977,26.1597
abc,LKA,1978,31.9177
abc,LKA,1979,40.2073
abc,LKA,1980,37.808
abc,LKA,1981,38.9009
abc,LKA,1982,25.9979
abc,LKA,1983,34.0177
abc,LKA,1984,38.3123
abc,LKA,1985,38.5719
abc,LKA,1986,32.621
abc,LKA,1987,3.36877
abc,LKA,1988,12.2928
abc,LKA,1989,11.0251
abc,LKA,1990,60.3258
abc,LKA,1991,41.969
abc,LKA,1992,41.6737
abc,LKA,1993,77.2844
abc,LKA,1994,65.2131
abc,LKA,1995,68.6896
abc,LKA,1996,47.96
abc,LKA,1997,92.7341
abc,LKA,1998,70.4413
abc,LKA,1999,65.97
abc,LKA,2000,97.7589
abc,LKA,2001,-43.1545
abc,LKA,2002,59.0873
abc,LKA,2003,97.9359
abc,LKA,2004,92.8568
abc,LKA,2005,114.682
abc,LKA,2006,153.611
abc,LKA,2007,144.161
abc,LKA,2008,132.153
abc,LKA,2009,75.4556
abc,LKA,2010,200.189
abc,LKA,2011,226.53
abc,LKA,2012,286.016
abc,LKA,2013,89.7617
abc,LKA,2014,141.602
abc,LKA,2015,149.48
abc,LKA,2016,128.322
abc,LKA,2017,95.8906
abc,LKA,2018,89.2905
abc,LKA,2019,67.8228
abc,LKA,2020,-172.36
abc,THA,1961,13.2103
abc,THA,1962,26.0451
abc,THA,1963,29.7996
abc,THA,1964,23.8331
abc,THA,1965,33.5496
abc,THA,1966,55.4877
abc,THA,1967,41.437
abc,THA,1968,40.0034
abc,THA,1969,29.2927
abc,THA,1970,71.7354
abc,THA,1971,18.095
abc,THA,1972,13.0435
abc,THA,1973,70.4258
abc,THA,1974,17.7826
abc,THA,1975,24.5548
abc,THA,1976,72.7211
abc,THA,1977,84.7916
abc,THA,1978,97.8435
abc,THA,1979,42.0321
abc,THA,1980,41.7856
abc,THA,1981,54.5691
abc,THA,1982,49.8784
abc,THA,1983,55.9751
abc,THA,1984,61.1012
abc,THA,1985,45.7377
abc,THA,1986,61.6294
abc,THA,1987,132.801
abc,THA,1988,214.24
abc,THA,1989,219.223
abc,THA,1990,223.552
abc,THA,1991,185.393
abc,THA,1992,191.304
abc,THA,1993,212.673
abc,THA,1994,219.882
abc,THA,1995,236.403
abc,THA,1996,161.201
abc,THA,1997,-146.34
abc,THA,1998,-315.344
abc,THA,1999,111.096
abc,THA,2000,114.684
abc,THA,2001,87.5693
abc,THA,2002,190.042
abc,THA,2003,242.561
abc,THA,2004,224.548
abc,THA,2005,149.925
abc,THA,2006,191.308
abc,THA,2007,223.119
abc,THA,2008,57.5464
abc,THA,2009,-58.0967
abc,THA,2010,337.276
abc,THA,2011,18.4448
abc,THA,2012,349.307
abc,THA,2013,122.937
abc,THA,2014,31.1167
abc,THA,2015,154.651
abc,THA,2016,178.124
abc,THA,2017,229.815
abc,THA,2018,241.265
abc,THA,2019,128.286
abc,THA,2020,-419.129
abc,VNM,1985,6.82938
abc,VNM,1986,2.3179
abc,VNM,1987,6.22687
abc,VNM,1988,13.8696
abc,VNM,1989,25.3593
abc,VNM,1990,15.1545
abc,VNM,1991,20.3269
abc,VNM,1992,36.145
abc,VNM,1993,35.6324
abc,VNM,1994,43.3828
abc,VNM,1995,52.1528
abc,VNM,1996,55.9932
abc,VNM,1997,52.3129
abc,VNM,1998,37.1518
abc,VNM,1999,31.0955
abc,VNM,2000,50.9101
abc,VNM,2001,48.7931
abc,VNM,2002,53.1883
abc,VNM,2003,62.5068
abc,VNM,2004,73.4685
abc,VNM,2005,78.385
abc,VNM,2006,76.2183
abc,VNM,2007,82.6421
abc,VNM,2008,66.6326
abc,VNM,2009,65.5092
abc,VNM,2010,83.9143
abc,VNM,2011,85.0494
abc,VNM,2012,72.0499
abc,VNM,2013,77.9474
abc,VNM,2014,91.7705
abc,VNM,2015,110.022
abc,VNM,2016,106.718
abc,VNM,2017,125.55
abc,VNM,2018,139.422
abc,VNM,2019,147.433
abc,VNM,2020,51.5437
