Entity,Code,Year,GDP per capita growth (annual %)
Bhutan,BTN,1991,-1.1224453449249268
Bhutan,BTN,1992,4.622808456420898
Bhutan,BTN,1993,2.3569023609161377
Bhutan,BTN,1994,5.086662769317627
Bhutan,BTN,1995,6.528561592102051
Bhutan,BTN,1996,4.231256484985352
Bhutan,BTN,1997,3.4176785945892334
Bhutan,BTN,1998,3.537252902984619
Bhutan,BTN,1999,5.45986270904541
Bhutan,BTN,2000,1.0592761039733887
Bhutan,BTN,2001,6.082152843475342
Bhutan,BTN,2002,8.76135540008545
Bhutan,BTN,2003,5.794230937957764
Bhutan,BTN,2004,4.188464164733887
Bhutan,BTN,2005,5.644230365753174
Bhutan,BTN,2006,5.5902276039123535
Bhutan,BTN,2007,17.031221389770508
Bhutan,BTN,2008,3.7480502128601074
Bhutan,BTN,2009,5.69112491607666
Bhutan,BTN,2010,10.77450942993164
Bhutan,BTN,2011,6.768527507781982
Bhutan,BTN,2012,3.8770549297332764
Bhutan,BTN,2013,0.8758152723312378
Bhutan,BTN,2014,4.479321479797363
Bhutan,BTN,2015,5.348258018493652
Bhutan,BTN,2016,6.832366943359375
Bhutan,BTN,2017,3.408611297607422
Bhutan,BTN,2018,1.8484877347946167
Bhutan,BTN,2019,4.549737453460693
Bhutan,BTN,2020,-11.069028854370117
Brunei,BRN,1975,-3.7212157249450684
Brunei,BRN,1976,15.48415756225586
Brunei,BRN,1977,6.762328147888184
Brunei,BRN,1978,2.9550249576568604
Brunei,BRN,1979,18.38437271118164
Brunei,BRN,1980,-10.011107444763184
Brunei,BRN,1981,-22.290508270263672
Brunei,BRN,1982,0.9110655784606934
Brunei,BRN,1983,-2.346201181411743
Brunei,BRN,1984,-2.214186668395996
Brunei,BRN,1985,-4.240089416503906
Brunei,BRN,1986,-5.444207668304443
Brunei,BRN,1987,-0.845485508441925
Brunei,BRN,1988,-1.7319775819778442
Brunei,BRN,1989,-3.8481268882751465
Brunei,BRN,1990,-1.7465566396713257
Brunei,BRN,1991,0.2422882616519928
Brunei,BRN,1992,1.8210811614990234
Brunei,BRN,1993,-2.471497058868408
Brunei,BRN,1994,0.377292662858963
Brunei,BRN,1995,1.7850871086120605
Brunei,BRN,1996,0.342665433883667
Brunei,BRN,1997,-3.790039539337158
Brunei,BRN,1998,-2.793593645095825
Brunei,BRN,1999,0.8158760070800781
Brunei,BRN,2000,0.7033169865608215
Brunei,BRN,2001,0.6679302453994751
Brunei,BRN,2002,1.8532261848449707
Brunei,BRN,2003,1.0054627656936646
Brunei,BRN,2004,-1.2122583389282227
Brunei,BRN,2005,-1.1736583709716797
Brunei,BRN,2006,2.9456446170806885
Brunei,BRN,2007,-1.1021349430084229
Brunei,BRN,2008,-3.0900721549987793
Brunei,BRN,2009,-2.9119319915771484
Brunei,BRN,2010,1.3497227430343628
Brunei,BRN,2011,2.4137399196624756
Brunei,BRN,2012,-0.4301438331604004
Brunei,BRN,2013,-3.4370200634002686
Brunei,BRN,2014,-3.784519672393799
Brunei,BRN,2015,-1.6253734827041626
Brunei,BRN,2016,-3.610898733139038
Brunei,BRN,2017,0.2090444415807724
Brunei,BRN,2018,-0.9924609661102295
Brunei,BRN,2019,2.8296899795532227
Brunei,BRN,2020,0.16565854847431183
Cambodia,KHM,1994,-37.00218200683594
Cambodia,KHM,1995,6.414947509765625
Cambodia,KHM,1996,2.7467446327209473
Cambodia,KHM,1997,1.1007471084594727
Cambodia,KHM,1998,1.957177758216858
Cambodia,KHM,1999,9.994014739990234
Cambodia,KHM,2000,7.561399459838867
Cambodia,KHM,2001,5.967443943023682
Cambodia,KHM,2002,4.61979341506958
Cambodia,KHM,2003,6.662163734436035
Cambodia,KHM,2004,8.564605712890625
Cambodia,KHM,2005,11.48495864868164
Cambodia,KHM,2006,9.091564178466797
Cambodia,KHM,2007,8.583162307739258
Cambodia,KHM,2008,5.124827861785889
Cambodia,KHM,2009,-1.4029990434646606
Cambodia,KHM,2010,4.344632625579834
Cambodia,KHM,2011,5.381835460662842
Cambodia,KHM,2012,5.5778489112854
Cambodia,KHM,2013,5.599987030029297
Cambodia,KHM,2014,5.401747703552246
Cambodia,KHM,2015,5.264089107513428
Cambodia,KHM,2016,5.272608757019043
Cambodia,KHM,2017,5.372021675109863
Cambodia,KHM,2018,5.879385948181152
Cambodia,KHM,2019,5.51680850982666
Cambodia,KHM,2020,-4.494041919708252
China,CHN,1961,-26.52764320373535
China,CHN,1962,-6.351504802703857
China,CHN,1963,7.622254371643066
China,CHN,1964,15.468995094299316
China,CHN,1965,14.19788932800293
China,CHN,1966,7.608404159545898
China,CHN,1967,-8.161497116088867
China,CHN,1968,-6.571451663970947
China,CHN,1969,13.779340744018555
China,CHN,1970,16.050399780273438
China,CHN,1971,4.159176349639893
China,CHN,1972,1.290105938911438
China,CHN,1973,5.3272929191589355
China,CHN,1974,0.21800567209720612
China,CHN,1975,6.816440582275391
China,CHN,1976,-3.081321954727173
China,CHN,1977,6.114001750946045
China,CHN,1978,9.84615707397461
China,CHN,1979,6.165663719177246
China,CHN,1980,6.490112781524658
China,CHN,1981,3.7749037742614746
China,CHN,1982,7.423410415649414
China,CHN,1983,9.181137084960938
China,CHN,1984,13.690019607543945
China,CHN,1985,11.896561622619629
China,CHN,1986,7.341433525085449
China,CHN,1987,9.881163597106934
China,CHN,1988,9.446171760559082
China,CHN,1989,2.620859146118164
China,CHN,1990,2.4065585136413574
China,CHN,1991,7.782092094421387
China,CHN,1992,12.833209991455078
China,CHN,1993,12.58199691772461
China,CHN,1994,11.766388893127441
China,CHN,1995,9.754955291748047
China,CHN,1996,8.776430130004883
China,CHN,1997,8.124497413635254
China,CHN,1998,6.816064357757568
China,CHN,1999,6.733485698699951
China,CHN,2000,7.63859748840332
China,CHN,2001,7.551654815673828
China,CHN,2002,8.404879570007324
China,CHN,2003,9.354776382446289
China,CHN,2004,9.46155834197998
China,CHN,2005,10.741374969482422
China,CHN,2006,12.093304634094238
China,CHN,2007,13.635820388793945
China,CHN,2008,9.090280532836914
China,CHN,2009,8.855947494506836
China,CHN,2010,10.102832794189453
China,CHN,2011,8.953816413879395
China,CHN,2012,7.134523868560791
China,CHN,2013,7.050734043121338
China,CHN,2014,6.750760078430176
China,CHN,2015,6.420736312866211
China,CHN,2016,6.238215446472168
China,CHN,2017,6.301863193511963
China,CHN,2018,6.251700401306152
China,CHN,2019,5.574532985687256
China,CHN,2020,2.116522789001465
Hong Kong,HKG,1962,9.55061149597168
Hong Kong,HKG,1963,11.848291397094727
Hong Kong,HKG,1964,6.034017562866211
Hong Kong,HKG,1965,11.66939926147461
Hong Kong,HKG,1966,0.8974315524101257
Hong Kong,HKG,1967,-0.9320541024208069
Hong Kong,HKG,1968,1.2250052690505981
Hong Kong,HKG,1969,9.579687118530273
Hong Kong,HKG,1970,6.583489894866943
Hong Kong,HKG,1971,5.00417423248291
Hong Kong,HKG,1972,8.511445045471191
Hong Kong,HKG,1973,9.155926704406738
Hong Kong,HKG,1974,-0.7710854411125183
Hong Kong,HKG,1975,-1.3954730033874512
Hong Kong,HKG,1976,14.713950157165527
Hong Kong,HKG,1977,10.124263763427734
Hong Kong,HKG,1978,6.317152500152588
Hong Kong,HKG,1979,5.623210430145264
Hong Kong,HKG,1980,7.207041263580322
Hong Kong,HKG,1981,6.7249274253845215
Hong Kong,HKG,1982,1.3638226985931396
Hong Kong,HKG,1983,4.378946781158447
Hong Kong,HKG,1984,8.898128509521484
Hong Kong,HKG,1985,-0.3194950520992279
Hong Kong,HKG,1986,9.681191444396973
Hong Kong,HKG,1987,12.262646675109863
Hong Kong,HKG,1988,7.603400230407715
Hong Kong,HKG,1989,1.2229794263839722
Hong Kong,HKG,1990,3.4974422454833984
Hong Kong,HKG,1991,4.82907772064209
Hong Kong,HKG,1992,5.346715927124023
Hong Kong,HKG,1993,4.392376899719238
Hong Kong,HKG,1994,3.6747937202453613
Hong Kong,HKG,1995,0.3665502369403839
Hong Kong,HKG,1996,-0.2679799199104309
Hong Kong,HKG,1997,4.2283244132995605
Hong Kong,HKG,1998,-6.66505241394043
Hong Kong,HKG,1999,1.5322827100753784
Hong Kong,HKG,2000,6.718479156494141
Hong Kong,HKG,2001,-0.17749153077602386
Hong Kong,HKG,2002,1.2074646949768066
Hong Kong,HKG,2003,3.259892463684082
Hong Kong,HKG,2004,7.8555908203125
Hong Kong,HKG,2005,6.9200520515441895
Hong Kong,HKG,2006,6.347375869750977
Hong Kong,HKG,2007,5.553520202636719
Hong Kong,HKG,2008,1.5187721252441406
Hong Kong,HKG,2009,-2.6689717769622803
Hong Kong,HKG,2010,5.986389636993408
Hong Kong,HKG,2011,4.112123489379883
Hong Kong,HKG,2012,0.5837708115577698
Hong Kong,HKG,2013,2.6879284381866455
Hong Kong,HKG,2014,2.0431323051452637
Hong Kong,HKG,2015,1.5199781656265259
Hong Kong,HKG,2016,1.5386465787887573
Hong Kong,HKG,2017,3.0173158645629883
Hong Kong,HKG,2018,2.0279276371002197
Hong Kong,HKG,2019,-2.418395519256592
Hong Kong,HKG,2020,-5.760112762451172
India,IND,1961,1.67048180103302
India,IND,1962,0.8607696294784546
India,IND,1963,3.836414098739624
India,IND,1964,5.249911785125732
India,IND,1965,-4.640156269073486
India,IND,1966,-2.116105318069458
India,IND,1967,5.59463357925415
India,IND,1968,1.2262232303619385
India,IND,1969,4.26985502243042
India,IND,1970,2.864361524581909
India,IND,1971,-0.6263501644134521
India,IND,1972,-2.8156280517578125
India,IND,1973,0.9191739559173584
India,IND,1974,-1.1469124555587769
India,IND,1975,6.644905090332031
India,IND,1976,-0.6530961990356445
India,IND,1977,4.8251776695251465
India,IND,1978,3.322549343109131
India,IND,1979,-7.388102054595947
India,IND,1980,4.2989821434021
India,IND,1981,3.5712757110595703
India,IND,1982,1.093955397605896
India,IND,1983,4.8280348777771
India,IND,1984,1.4643679857254028
India,IND,1985,2.902381658554077
India,IND,1986,2.4751663208007812
India,IND,1987,1.7194868326187134
India,IND,1988,7.299419403076172
India,IND,1989,3.7343764305114746
India,IND,1990,3.36507248878479
India,IND,1991,-0.9835736751556396
India,IND,1992,3.390418291091919
India,IND,1993,2.7067272663116455
India,IND,1994,4.606289386749268
India,IND,1995,5.529881477355957
India,IND,1996,5.530416488647461
India,IND,1997,2.123014450073242
India,IND,1998,4.248843669891357
India,IND,1999,6.898116111755371
India,IND,2000,2.0210886001586914
India,IND,2001,3.027376651763916
India,IND,2002,2.064876079559326
India,IND,2003,6.093705177307129
India,IND,2004,6.193652629852295
India,IND,2005,6.231949806213379
India,IND,2006,6.403284072875977
India,IND,2007,6.0481743812561035
India,IND,2008,1.5875983238220215
India,IND,2009,6.351088047027588
India,IND,2010,7.0423479080200195
India,IND,2011,3.89396595954895
India,IND,2012,4.16567325592041
India,IND,2013,5.135074615478516
India,IND,2014,6.186679363250732
India,IND,2015,6.796759128570557
India,IND,2016,7.08222770690918
India,IND,2017,5.665781021118164
India,IND,2018,5.433077335357666
India,IND,2019,2.992664337158203
India,IND,2020,-8.164894104003906
Indonesia,IDN,1961,2.9857888221740723
Indonesia,IDN,1962,-0.82187420129776
Indonesia,IDN,1963,-4.806158542633057
Indonesia,IDN,1964,0.7913381457328796
Indonesia,IDN,1965,-1.6104450225830078
Indonesia,IDN,1966,0.0392608679831028
Indonesia,IDN,1967,-1.339422345161438
Indonesia,IDN,1968,7.943622589111328
Indonesia,IDN,1969,3.975221872329712
Indonesia,IDN,1970,4.711375713348389
Indonesia,IDN,1971,4.2213239669799805
Indonesia,IDN,1972,4.262872695922852
Indonesia,IDN,1973,5.334020137786865
Indonesia,IDN,1974,4.912593841552734
Indonesia,IDN,1975,2.3596854209899902
Indonesia,IDN,1976,4.264636993408203
Indonesia,IDN,1977,6.138025760650635
Indonesia,IDN,1978,4.228384971618652
Indonesia,IDN,1979,4.799295425415039
Indonesia,IDN,1980,7.318041801452637
Indonesia,IDN,1981,5.43138313293457
Indonesia,IDN,1982,-0.09015986323356628
Indonesia,IDN,1983,1.8579859733581543
Indonesia,IDN,1984,4.648166179656982
Indonesia,IDN,1985,0.3138744831085205
Indonesia,IDN,1986,3.7422332763671875
Indonesia,IDN,1987,2.8919315338134766
Indonesia,IDN,1988,3.8017098903656006
Indonesia,IDN,1989,5.507034778594971
Indonesia,IDN,1990,5.347945690155029
Indonesia,IDN,1991,5.071058750152588
Indonesia,IDN,1992,4.711831092834473
Indonesia,IDN,1993,4.760224342346191
Indonesia,IDN,1994,5.8395209312438965
Indonesia,IDN,1995,6.5622053146362305
Indonesia,IDN,1996,6.217927932739258
Indonesia,IDN,1997,3.189871311187744
Indonesia,IDN,1998,-14.350556373596191
Indonesia,IDN,1999,-0.6054368019104004
Indonesia,IDN,2000,3.482210636138916
Indonesia,IDN,2001,2.2351796627044678
Indonesia,IDN,2002,3.0906360149383545
Indonesia,IDN,2003,3.376532793045044
Indonesia,IDN,2004,3.630908727645874
Indonesia,IDN,2005,4.289591312408447
Indonesia,IDN,2006,4.107514381408691
Indonesia,IDN,2007,4.946468353271484
Indonesia,IDN,2008,4.6200337409973145
Indonesia,IDN,2009,3.247328281402588
Indonesia,IDN,2010,4.812273025512695
Indonesia,IDN,2011,4.748318672180176
Indonesia,IDN,2012,4.606485366821289
Indonesia,IDN,2013,4.15142822265625
Indonesia,IDN,2014,3.6390724182128906
Indonesia,IDN,2015,3.5550625324249268
Indonesia,IDN,2016,3.7588372230529785
Indonesia,IDN,2017,3.8411972522735596
Indonesia,IDN,2018,3.9878249168395996
Indonesia,IDN,2019,3.8714442253112793
Indonesia,IDN,2020,-3.107142210006714
Japan,JPN,1961,11.044073104858398
Japan,JPN,1962,7.901714324951172
Japan,JPN,1963,7.379857063293457
Japan,JPN,1964,10.520792007446289
Japan,JPN,1965,4.686450004577637
Japan,JPN,1966,9.632359504699707
Japan,JPN,1967,9.938834190368652
Japan,JPN,1968,11.617427825927734
Japan,JPN,1969,11.14865779876709
Japan,JPN,1970,1.3391447067260742
Japan,JPN,1971,2.426652431488037
Japan,JPN,1972,6.9054999351501465
Japan,JPN,1973,6.52302360534668
Japan,JPN,1974,-2.529839277267456
Japan,JPN,1975,1.7878355979919434
Japan,JPN,1976,2.8667781352996826
Japan,JPN,1977,3.38468074798584
Japan,JPN,1978,4.318280220031738
Japan,JPN,1979,4.594768524169922
Japan,JPN,1980,2.01041579246521
Japan,JPN,1981,3.452970504760742
Japan,JPN,1982,2.5983033180236816
Japan,JPN,1983,2.8054544925689697
Japan,JPN,1984,3.8266823291778564
Japan,JPN,1985,4.576744556427002
Japan,JPN,1986,2.777920722961426
Japan,JPN,1987,4.227041721343994
Japan,JPN,1988,6.341599941253662
Japan,JPN,1989,4.439692497253418
Japan,JPN,1990,4.545273780822754
Japan,JPN,1991,3.0120491981506348
Japan,JPN,1992,0.4744231402873993
Japan,JPN,1993,-0.8398863673210144
Japan,JPN,1994,0.7114946842193604
Japan,JPN,1995,2.390519618988037
Japan,JPN,1996,2.9001412391662598
Japan,JPN,1997,0.7409059405326843
Japan,JPN,1998,-1.5382441282272339
Japan,JPN,1999,-0.5157405734062195
Japan,JPN,2000,2.592890977859497
Japan,JPN,2001,0.14451168477535248
Japan,JPN,2002,-0.19039201736450195
Japan,JPN,2003,1.3180919885635376
Japan,JPN,2004,2.1517233848571777
Japan,JPN,2005,1.7943397760391235
Japan,JPN,2006,1.3081271648406982
Japan,JPN,2007,1.367422342300415
Japan,JPN,2008,-1.2721099853515625
Japan,JPN,2009,-5.68145227432251
Japan,JPN,2010,4.079223155975342
Japan,JPN,2011,0.20925180613994598
Japan,JPN,2012,1.536786675453186
