Entity,Code,Year,2_1_GDPPC2015
Thailand,THA,1984,1649.66357421875
Thailand,THA,1985,1695.4012451171875
Thailand,THA,1986,1757.0306396484375
Thailand,THA,1987,1889.8319091796875
Thailand,THA,1988,2104.071533203125
Thailand,THA,1989,2323.294677734375
Thailand,THA,1990,2546.846923828125
Thailand,THA,1991,2732.239501953125
Thailand,THA,1992,2923.543212890625
Thailand,THA,1993,3136.2158203125
Thailand,THA,1994,3356.09814453125
Thailand,THA,1995,3592.500732421875
Thailand,THA,1996,3753.7021484375
Thailand,THA,1997,3607.362548828125
Thailand,THA,1998,3292.01904296875
Thailand,THA,1999,3403.114990234375
Thailand,THA,2000,3517.798828125
Thailand,THA,2001,3605.3681640625
Thailand,THA,2002,3795.41064453125
Thailand,THA,2003,4037.97119140625
Thailand,THA,2004,4262.51904296875
Thailand,THA,2005,4412.4443359375
Thailand,THA,2006,4603.75244140625
Thailand,THA,2007,4826.87158203125
Thailand,THA,2008,4884.41796875
Thailand,THA,2009,4826.3212890625
Thailand,THA,2010,5163.59765625
Thailand,THA,2011,5182.04248046875
Thailand,THA,2012,5531.34912109375
Thailand,THA,2013,5654.28564453125
Thailand,THA,2014,5685.40234375
Thailand,THA,2015,5840.05322265625
Thailand,THA,2016,6018.17724609375
Thailand,THA,2017,6247.9921875
Thailand,THA,2018,6489.25732421875
Thailand,THA,2019,6617.54296875
Thailand,THA,2020,6198.4140625
Vietnam,VNM,1984,472.1427307128906
Vietnam,VNM,1985,478.97210693359375
Vietnam,VNM,1986,481.2900085449219
Vietnam,VNM,1987,487.5168762207031
Vietnam,VNM,1988,501.3865051269531
Vietnam,VNM,1989,526.745849609375
Vietnam,VNM,1990,541.900390625
Vietnam,VNM,1991,562.227294921875
Vietnam,VNM,1992,598.3722534179688
Vietnam,VNM,1993,634.0046997070312
Vietnam,VNM,1994,677.387451171875
Vietnam,VNM,1995,729.540283203125
Vietnam,VNM,1996,785.533447265625
Vietnam,VNM,1997,837.8463134765625
Vietnam,VNM,1998,874.9981079101562
Vietnam,VNM,1999,906.0936279296875
Vietnam,VNM,2000,957.0037231445312
Vietnam,VNM,2001,1005.7968139648438
Vietnam,VNM,2002,1058.985107421875
Vietnam,VNM,2003,1121.491943359375
Vietnam,VNM,2004,1194.96044921875
Vietnam,VNM,2005,1273.345458984375
Vietnam,VNM,2006,1349.563720703125
Vietnam,VNM,2007,1432.205810546875
Vietnam,VNM,2008,1498.83837890625
Vietnam,VNM,2009,1564.3475341796875
Vietnam,VNM,2010,1648.2618408203125
Vietnam,VNM,2011,1733.311279296875
Vietnam,VNM,2012,1805.3612060546875
Vietnam,VNM,2013,1883.30859375
Vietnam,VNM,2014,1975.0791015625
Vietnam,VNM,2015,2085.101318359375
Vietnam,VNM,2016,2191.819580078125
Vietnam,VNM,2017,2317.369140625
Vietnam,VNM,2018,2456.791259765625
Vietnam,VNM,2019,2604.22412109375
Vietnam,VNM,2020,2655.767822265625
