Japan JPN 1968 144532439040
Japan JPN 1969 158028005376
Japan JPN 1970 35796811776
Japan JPN 1971 68618813440
Japan JPN 1972 128635371520
Japan JPN 1973 133143855104
Japan JPN 1974 -21940273152
Japan JPN 1975 54682189824
Japan JPN 1976 72480980992
Japan JPN 1977 83236880384
Japan JPN 1978 104339341312
Japan JPN 1979 114259263488
Japan JPN 1980 61923524608
Japan JPN 1981 95117115392
Japan JPN 1982 78001209344
Japan JPN 1983 85708242944
Japan JPN 1984 113382522880
Japan JPN 1985 137736224768
Japan JPN 1986 92131819520
Japan JPN 1987 135379550208
Japan JPN 1988 203355586560
Japan JPN 1989 155480489984
Japan JPN 1990 164197564416
Japan JPN 1991 120301551616
Japan JPN 1992 30873485312
Japan JPN 1993 -19014615040
Japan JPN 1994 36269981696
Japan JPN 1995 97046757376
Japan JPN 1996 118636937216
Japan JPN 1997 38309986304
Japan JPN 1998 -50083921920
Japan JPN 1999 -12998148096
Japan JPN 2000 107254382592
Japan JPN 2001 15393095680
Japan JPN 2002 1679556608
Japan JPN 2003 61463592960
Japan JPN 2004 88872058880
Japan JPN 2005 74937008128
Japan JPN 2006 58038157312
Japan JPN 2007 63619727360
Japan JPN 2008 -53265825792
Japan JPN 2009 -244666597376
Japan JPN 2010 166081593344
Japan JPN 2011 1004535808
Japan JPN 2012 58013253632
Japan JPN 2013 85776662528
Japan JPN 2014 12925534208
Japan JPN 2015 68302667776
Japan JPN 2016 33507246080
Japan JPN 2017 75028758528
Japan JPN 2018 25446842368
Japan JPN 2019 12377391104
Japan JPN 2020 -210534137856
Laos LAO 1985 106949120
Laos LAO 1986 108274944
Laos LAO 1987 -33145088
Laos LAO 1988 -46064896
Laos LAO 1989 318648320
Laos LAO 1990 171914240
Laos LAO 1991 117555712
Laos LAO 1992 158656256
Laos LAO 1993 178101504
Laos LAO 1994 260301824
Laos LAO 1995 242624768
Laos LAO 1996 255882496
Laos LAO 1997 271390464
Laos LAO 1998 167455232
Laos LAO 1999 320604672
Laos LAO 2000 273042432
Laos LAO 2001 286516224
Laos LAO 2002 311809536
Laos LAO 2003 338537984
Laos LAO 2004 376281600
Laos LAO 2005 447407616
Laos LAO 2006 581129216
Laos LAO 2007 556341760
Laos LAO 2008 616578048
Laos LAO 2009 637370368
Laos LAO 2010 778816512
Laos LAO 2011 796826624
Laos LAO 2012 859537408
Laos LAO 2013 928547840
Laos LAO 2014 951293952
Laos LAO 2015 977726464
Laos LAO 2016 1013141504
Laos LAO 2017 1064173568
Laos LAO 2018 1031144448
Laos LAO 2019 957005824
Laos LAO 2020 93018112
Macao MAC 1983 587625984
Macao MAC 1984 545669120
Macao MAC 1985 51242496
Macao MAC 1986 471728640
Macao MAC 1987 1074830848
Macao MAC 1988 671310848
Macao MAC 1989 465538048
Macao MAC 1990 776431616
Macao MAC 1991 384490496
Macao MAC 1992 1448545280
Macao MAC 1993 640015360
Macao MAC 1994 551973888
Macao MAC 1995 446050304
Macao MAC 1996 -58579968
Macao MAC 1997 -38861824
Macao MAC 1998 -634512384
Macao MAC 1999 -312383488
Macao MAC 2000 743302144
Macao MAC 2001 395036672
Macao MAC 2002 1253893120
Macao MAC 2003 1784085504
Macao MAC 2004 4556566528
Macao MAC 2005 1749694464
Macao MAC 2006 3135533056
Macao MAC 2007 3843872768
Macao MAC 2008 1030809600
Macao MAC 2009 400424960
Macao MAC 2010 7995887616
Macao MAC 2011 8608387072
Macao MAC 2012 4476207104
Macao MAC 2013 5689057280
Macao MAC 2014 -1200242688
Macao MAC 2015 -12348514304
Macao MAC 2016 -305848320
Macao MAC 2017 4466692096
Macao MAC 2018 3181158400
Macao MAC 2019 -1316024320
Macao MAC 2020 -27585753088
Malaysia MYS 1961 765501440
Malaysia MYS 1962 696074240
Malaysia MYS 1963 846649344
Malaysia MYS 1964 663614464
Malaysia MYS 1965 1002634240
Malaysia MYS 1966 1098210304
Malaysia MYS 1967 584269824
Malaysia MYS 1968 1255097344
Malaysia MYS 1969 830418944
Malaysia MYS 1970 1066651648
Malaysia MYS 1971 1894961152
Malaysia MYS 1972 1950836736
Malaysia MYS 1973 2659651584
Malaysia MYS 1974 2112075776
Malaysia MYS 1975 220307456
Malaysia MYS 1976 3205629952
Malaysia MYS 1977 2397835264
Malaysia MYS 1978 2217439232
Malaysia MYS 1979 3322941440
Malaysia MYS 1980 2892328960
Malaysia MYS 1981 2898894848
Malaysia MYS 1982 2654040064
Malaysia MYS 1983 2957996032
Malaysia MYS 1984 3901784064
Malaysia MYS 1985 -555388928
Malaysia MYS 1986 665153536
Malaysia MYS 1987 2818211840
Malaysia MYS 1988 5674328064
Malaysia MYS 1989 5686996992
