Entity,Code,Year,1_1_Fertilizer_kg_ha
Thailand,THA,1996,91.75584412
Thailand,THA,1997,91.18334961
Thailand,THA,1998,102.7491837
Thailand,THA,1999,111.1128769
Thailand,THA,2000,99.7116394
Thailand,THA,2001,108.1057892
Thailand,THA,2002,115.5445557
Thailand,THA,2003,148.3564453
Thailand,THA,2004,131.7824249
Thailand,THA,2005,113.6189804
Thailand,THA,2006,117.8966293
Thailand,THA,2007,137.8598633
Thailand,THA,2008,129.3864136
Thailand,THA,2009,121.8772964
Thailand,THA,2010,159.2949371
Thailand,THA,2011,163.3314972
Thailand,THA,2012,152.9540558
Thailand,THA,2013,166.6804962
Thailand,THA,2014,158.8916626
Thailand,THA,2015,142.5548553
Thailand,THA,2016,147.4569397
Thailand,THA,2017,166.5283661
Thailand,THA,2018,148.9356995
Vietnam,VNM,1961,16.03603554
Vietnam,VNM,1962,17.11711693
Vietnam,VNM,1963,18.91891861
Vietnam,VNM,1964,16.57657623
Vietnam,VNM,1965,14.05405426
Vietnam,VNM,1966,8.288288116
Vietnam,VNM,1967,20.90592384
Vietnam,VNM,1968,20.30304146
Vietnam,VNM,1969,49.20678711
Vietnam,VNM,1970,55.28756714
Vietnam,VNM,1971,51.10124207
Vietnam,VNM,1972,45.68920517
Vietnam,VNM,1973,43.73239517
Vietnam,VNM,1974,49.78947449
Vietnam,VNM,1975,57.89473724
Vietnam,VNM,1976,45.9322052
Vietnam,VNM,1977,70.16722107
Vietnam,VNM,1978,56.89281464
Vietnam,VNM,1979,27.33668327
Vietnam,VNM,1980,26.12390518
Vietnam,VNM,1981,37.11539841
Vietnam,VNM,1982,46.7142868
Vietnam,VNM,1983,63.94871902
Vietnam,VNM,1984,64.41580963
Vietnam,VNM,1985,83.54701233
Vietnam,VNM,1986,94.0843811
Vietnam,VNM,1987,76.298172
Vietnam,VNM,1988,105.5206985
Vietnam,VNM,1989,104.256485
Vietnam,VNM,1990,104.9408112
Vietnam,VNM,1991,145.6594696
Vietnam,VNM,1992,139.1936035
Vietnam,VNM,1993,136.71138
Vietnam,VNM,1994,216.8557892
Vietnam,VNM,1995,226.4852905
Vietnam,VNM,1996,267.2848511
Vietnam,VNM,1997,259.6506653
Vietnam,VNM,1998,322.2106628
Vietnam,VNM,1999,342.9333191
Vietnam,VNM,2000,365.6451721
Vietnam,VNM,2001,286.7348328
Vietnam,VNM,2002,295.4877319
Vietnam,VNM,2003,332.9292603
Vietnam,VNM,2004,367.8146057
Vietnam,VNM,2005,339.6487122
Vietnam,VNM,2006,342.9723816
Vietnam,VNM,2007,403.5177612
Vietnam,VNM,2008,303.4636536
Vietnam,VNM,2009,443.7764282
Vietnam,VNM,2010,365.253418
Vietnam,VNM,2011,353.7567444
Vietnam,VNM,2012,371.1376038
Vietnam,VNM,2013,483.8578491
Vietnam,VNM,2014,436.8485413
Vietnam,VNM,2015,432.2735901
Vietnam,VNM,2016,424.6974487
Vietnam,VNM,2017,457.9861755
Vietnam,VNM,2018,415.2737427
