Entity,Code,Year,0_0_NitroPerHa
South Korea,KOR,1963,95.82
South Korea,KOR,1964,79.79
South Korea,KOR,1965,89.17
South Korea,KOR,1966,104.53
South Korea,KOR,1967,120.05
South Korea,KOR,1968,123.29
South Korea,KOR,1969,138.52
South Korea,KOR,1970,154.72
South Korea,KOR,1971,152.88
South Korea,KOR,1972,166.18
South Korea,KOR,1973,183.51
South Korea,KOR,1974,199.9
South Korea,KOR,1975,208.78
South Korea,KOR,1976,161.43
South Korea,KOR,1977,173.86
South Korea,KOR,1978,207.75
South Korea,KOR,1979,201.13
South Korea,KOR,1980,203.65
South Korea,KOR,1981,197.37
South Korea,KOR,1982,141.56
South Korea,KOR,1983,169.54
South Korea,KOR,1984,186.62
South Korea,KOR,1985,198.74
South Korea,KOR,1986,203.36
South Korea,KOR,1987,209.47
South Korea,KOR,1988,215.2
South Korea,KOR,1989,237.77
South Korea,KOR,1990,239.64
South Korea,KOR,1991,226.45
South Korea,KOR,1992,235.07
South Korea,KOR,1993,232.26
South Korea,KOR,1994,233.64
South Korea,KOR,1995,240.82
South Korea,KOR,1996,234.4
South Korea,KOR,1997,263.51
South Korea,KOR,1998,236.13
South Korea,KOR,1999,225.54
South Korea,KOR,2000,214.56
South Korea,KOR,2001,198.28
South Korea,KOR,2002,191.08
South Korea,KOR,2003,195.54
South Korea,KOR,2004,210.2
South Korea,KOR,2005,228.78
South Korea,KOR,2006,170.51
South Korea,KOR,2007,194.94
South Korea,KOR,2008,162.88
South Korea,KOR,2009,130.1
South Korea,KOR,2010,125.56
South Korea,KOR,2011,130.38
South Korea,KOR,2012,134.14
South Korea,KOR,2013,130.89
South Korea,KOR,2014,130.73
South Korea,KOR,2015,126.33
South Korea,KOR,2016,130.53
South Korea,KOR,2017,129.26
South Korea,KOR,2018,135.43
South Korea,KOR,2019,133.89
South Korea,KOR,2020,131.53
Sri Lanka,LKA,1961,23.69
Sri Lanka,LKA,1962,29.87
Sri Lanka,LKA,1963,19.25
Sri Lanka,LKA,1964,20.54
Sri Lanka,LKA,1965,22.64
Sri Lanka,LKA,1966,24
Sri Lanka,LKA,1967,23.18
Sri Lanka,LKA,1968,29.66
Sri Lanka,LKA,1969,25.94
Sri Lanka,LKA,1970,26.93
Sri Lanka,LKA,1971,30
Sri Lanka,LKA,1972,26.86
Sri Lanka,LKA,1973,29.71
Sri Lanka,LKA,1974,28.83
Sri Lanka,LKA,1975,20.89
Sri Lanka,LKA,1976,26.72
Sri Lanka,LKA,1977,32.8
Sri Lanka,LKA,1978,39.85
Sri Lanka,LKA,1979,40.21
Sri Lanka,LKA,1980,47.96
Sri Lanka,LKA,1981,41.1
Sri Lanka,LKA,1982,42.76
Sri Lanka,LKA,1983,44.41
Sri Lanka,LKA,1984,53.59
Sri Lanka,LKA,1985,54.23
Sri Lanka,LKA,1986,52.6
Sri Lanka,LKA,1987,54.83
Sri Lanka,LKA,1988,55.85
Sri Lanka,LKA,1989,57.09
Sri Lanka,LKA,1990,48.63
Sri Lanka,LKA,1991,50.35
Sri Lanka,LKA,1992,53.65
Sri Lanka,LKA,1993,61.2
Sri Lanka,LKA,1994,65.75
Sri Lanka,LKA,1995,61.47
Sri Lanka,LKA,1996,62.3
Sri Lanka,LKA,1997,64.88
Sri Lanka,LKA,1998,75.29
Sri Lanka,LKA,1999,85.98
Sri Lanka,LKA,2000,82.45
Sri Lanka,LKA,2001,82.91
Sri Lanka,LKA,2002,98.29
Sri Lanka,LKA,2003,78.06
Sri Lanka,LKA,2004,87.29
Sri Lanka,LKA,2005,87.71
Sri Lanka,LKA,2006,87.62
Sri Lanka,LKA,2007,82.88
Sri Lanka,LKA,2008,97.17
Sri Lanka,LKA,2009,83.75
Sri Lanka,LKA,2010,76.19
Sri Lanka,LKA,2011,91.43
Sri Lanka,LKA,2012,71.42
Sri Lanka,LKA,2013,55.54
Sri Lanka,LKA,2014,99.06
Sri Lanka,LKA,2015,65.24
Sri Lanka,LKA,2016,50.99
Sri Lanka,LKA,2017,47.29
Sri Lanka,LKA,2018,29.02
Sri Lanka,LKA,2019,60.24
Sri Lanka,LKA,2020,100.21
Taiwan,TWN,2002,254.82
Taiwan,TWN,2003,220.76
Taiwan,TWN,2004,239.17
Taiwan,TWN,2005,223.99
Taiwan,TWN,2006,225.26
Taiwan,TWN,2007,222.97
Taiwan,TWN,2008,205.91
Taiwan,TWN,2009,207.13
Taiwan,TWN,2010,210.39
Taiwan,TWN,2011,203.66
Taiwan,TWN,2012,207.73
Taiwan,TWN,2013,201.48
Taiwan,TWN,2014,197.34
Taiwan,TWN,2015,191.91
Taiwan,TWN,2016,194.88
Taiwan,TWN,2017,184.31
Taiwan,TWN,2018,181.75
Taiwan,TWN,2019,171.02
Taiwan,TWN,2020,180.55
Thailand,THA,1961,0.97
Thailand,THA,1962,1.06
Thailand,THA,1963,1.51
Thailand,THA,1964,1.31
Thailand,THA,1965,1.42
Thailand,THA,1966,2.71
Thailand,THA,1967,3.99
Thailand,THA,1968,3.83
Thailand,THA,1969,3.63
Thailand,THA,1970,3.08
Thailand,THA,1971,4.45
Thailand,THA,1972,4.2
Thailand,THA,1973,3.86
Thailand,THA,1974,4.88
Thailand,THA,1975,4.73
Thailand,THA,1976,8.02
Thailand,THA,1977,9.21
Thailand,THA,1978,8.64
Thailand,THA,1979,7.75
Thailand,THA,1980,7.28
Thailand,THA,1981,8.09
Thailand,THA,1982,9.32
Thailand,THA,1983,13.02
Thailand,THA,1984,12.81
Thailand,THA,1985,13.36
Thailand,THA,1986,17.26
Thailand,THA,1987,18.38
Thailand,THA,1988,21.38
Thailand,THA,1989,24.21
Thailand,THA,1990,27.98
Thailand,THA,1991,25.37
Thailand,THA,1992,29.17
Thailand,THA,1993,37.61
Thailand,THA,1994,36.42
Thailand,THA,1995,35.67
Thailand,THA,1996,40.41
Thailand,THA,1997,39.91
Thailand,THA,1998,47.01
Thailand,THA,1999,55.68
Thailand,THA,2000,48.54
Thailand,THA,2001,51.35
Thailand,THA,2002,57.32
Thailand,THA,2003,67.11
Thailand,THA,2004,61.88
Thailand,THA,2005,56.01
Thailand,THA,2006,56.74
Thailand,THA,2007,65.89
Thailand,THA,2008,62.21
Thailand,THA,2009,74.58
Thailand,THA,2010,79.32
Thailand,THA,2011,78.44
Thailand,THA,2012,76.56
Thailand,THA,2013,76.47
Thailand,THA,2014,71.42
Thailand,THA,2015,58.31
Thailand,THA,2016,67.93
Thailand,THA,2017,78.81
Thailand,THA,2018,68.87
Thailand,THA,2019,57.13
Thailand,THA,2020,66.26
Vietnam,VNM,1961,2.33
Vietnam,VNM,1962,2.49
Vietnam,VNM,1963,1.49
Vietnam,VNM,1964,1.82
Vietnam,VNM,1965,2.15
Vietnam,VNM,1966,2.15
Vietnam,VNM,1967,11
Vietnam,VNM,1968,13.68
Vietnam,VNM,1969,28.39
Vietnam,VNM,1970,28.2
Vietnam,VNM,1971,20.85
Vietnam,VNM,1972,26.09
Vietnam,VNM,1973,21.47
Vietnam,VNM,1974,19.44
Vietnam,VNM,1975,31.09
Vietnam,VNM,1976,30.6
Vietnam,VNM,1977,41.13
Vietnam,VNM,1978,28.03
Vietnam,VNM,1979,14.61
Vietnam,VNM,1980,13.44
Vietnam,VNM,1981,25.7
Vietnam,VNM,1982,32.63
Vietnam,VNM,1983,48.3
Vietnam,VNM,1984,45.39
Vietnam,VNM,1985,53.31
Vietnam,VNM,1986,59.75
Vietnam,VNM,1987,48.38
Vietnam,VNM,1988,67.21
Vietnam,VNM,1989,66.46
Vietnam,VNM,1990,66.63
Vietnam,VNM,1991,96.34
Vietnam,VNM,1992,80.83
Vietnam,VNM,1993,83.59
Vietnam,VNM,1994,128.44
Vietnam,VNM,1995,120.53
Vietnam,VNM,1996,142.1
Vietnam,VNM,1997,128.14
Vietnam,VNM,1998,160
Vietnam,VNM,1999,157.53
Vietnam,VNM,2000,163.19
Vietnam,VNM,2001,120.26
Vietnam,VNM,2002,128.86
Vietnam,VNM,2003,139.54
Vietnam,VNM,2004,142.92
Vietnam,VNM,2005,117.05
Vietnam,VNM,2006,104.88
Vietnam,VNM,2007,121.82
Vietnam,VNM,2008,75.7
Vietnam,VNM,2009,160.9
Vietnam,VNM,2010,118.22
Vietnam,VNM,2011,97.71
Vietnam,VNM,2012,116.83
Vietnam,VNM,2013,159.47
Vietnam,VNM,2014,133.3
Vietnam,VNM,2015,147.38
Vietnam,VNM,2016,134.34
Vietnam,VNM,2017,135.62
Vietnam,VNM,2018,136.79
Vietnam,VNM,2019,127.2
Vietnam,VNM,2020,154.83
